#                prod                 mint                mhscp              mrec200 
                  408                  403                  350       0.252712308809 
                 2972                 1700                  100                  0.0 
                 2073                 1248                  450       0.180381910479 
                  508                  455                  450       0.261583997216 
                 3783                 1795                  400      0.0572165346976 
                  662                  563                  350       0.277739402213 
                 2576                 2571                  100                  0.0 
                  315                  307                  300                  0.0 
                  279                  105                  100                  0.0 
                  625                  450                  400       0.271352126271 
                  987                  810                  450       0.298871825507 
                 1468                 1463                  250                  0.0 
                  341                  232                  200                  0.0 
                 2036                  360                  250                  0.0 
                 1917                  170                  100                  0.0 
                 4377                 1037                  500      0.0676030139887 
                  463                  255                  250                  0.0 
                  339                  250                  100                  0.0 
                  412                  105                  100                  0.0 
                  940                  935                  400       0.278424314083 
                 4432                 4427                  200                  0.0 
                 1644                  262                  100                  0.0 
                  203                  198                  150                  0.0 
                 2071                  577                  300                  0.0 
                 5100                  731                  100                  0.0 
                 1012                 1007                  100                  0.0 
                 2421                  858                  300                  0.0 
                 1012                  691                  100                  0.0 
                 2518                  247                  150                  0.0 
                 2001                 1996                  350      0.0251085510661 
                  929                  205                  200                  0.0 
                 3319                  326                  200                  0.0 
                 1404                  909                  100                  0.0 
                 4406                 2066                  450      0.0586651577679 
                 1137                  571                  450       0.273266472131 
                 3750                  705                  500      0.0121036294978 
                 3249                  405                  400    7.18523208197e-05 
                  365                  357                  350       0.243348622335 
                  933                  928                  300                  0.0 
                  862                  533                  450       0.289708856046 
                 1731                  482                  250                  0.0 
                  767                  520                  350       0.272633092403 
                  228                  185                  100                  0.0 
                  465                  457                  450       0.269018327272 
                 2001                 1004                  500       0.231180560209 
                  894                  562                  350       0.269475008739 
                  412                  290                  100                  0.0 
                 5100                 5095                  150                  0.0 
                 3249                  810                  400      0.0757444273547 
                 2859                 1186                  200                  0.0 
                 2784                 2779                  400      0.0106232699509 
                 2342                  842                  500       0.173869262104 
                 5100                  350                  200                  0.0 
                 1702                  598                  350       0.152316968887 
                  589                  584                  300                  0.0 
                 1858                  155                  150                  0.0 
                 3285                 1000                  300                  0.0 
                 1091                  897                  500       0.308173158619 
                 5100                 1930                  100                  0.0 
                 1095                  305                  300                  0.0 
                  557                  473                  400        0.25689820739 
                  661                  656                  200                  0.0 
                 2167                  240                  150                  0.0 
                 3226                 2230                  350     0.00516240957571 
                 3916                  351                  100                  0.0 
                 1092                 1087                  400       0.234355963602 
                 1446                 1015                  350       0.167865832645 
                 1243                  255                  250                  0.0 
                 1230                  659                  350       0.232283319725 
                 2917                 1095                  150                  0.0 
                 2742                  669                  500      0.0553979895777 
                 1285                 1280                  300                  0.0 
                 5100                  277                  150                  0.0 
                 2226                  290                  100                  0.0 
                 2071                  305                  300                  0.0 
                 1702                  355                  350      0.0322553465996 
                 3767                 2538                  350     0.00119990779782 
                  412                  207                  100                  0.0 
                 4475                 2392                  100                  0.0 
                  576                  571                  350       0.292848699166 
                 1230                  484                  350       0.194396769517 
                 2167                  579                  150                  0.0 
                  512                  393                  300                  0.0 
                  784                  558                  200                  0.0 
                 1298                  279                  200                  0.0 
                 5100                  255                  250                  0.0 
                  814                  809                  400       0.297870618551 
                 2342                 2337                  500      0.0533258536188 
                 4389                 1897                  350       0.035087148035 
                  508                  478                  450       0.268024340735 
                 2071                  794                  300                  0.0 
                 3750                 1920                  500      0.0868126940491 
                  750                  745                  250                  0.0 
                  557                  336                  200                  0.0 
                 5100                 1022                  200                  0.0 
                  471                  252                  200                  0.0 
                 1731                  912                  250                  0.0 
                  115                  107                  100                  0.0 
                 3271                 1693                  450      0.0904619670537 
                 4406                 1415                  450      0.0934295967285 
                 1285                  305                  300                  0.0 
                 5100                 2982                  200                  0.0 
                 2037                  530                  400      0.0797235394733 
                  625                  557                  400       0.283466142155 
                  463                  342                  250                  0.0 
                 1588                 1583                  150                  0.0 
                 3799                 2664                  450     0.00632207520439 
                 3226                 1544                  350       0.061115854718 
                 3416                 1910                  100                  0.0 
                 2757                 1956                  350      0.0134751340172 
                  279                  216                  100                  0.0 
                  400                  242                  200                  0.0 
                 3813                  708                  300                  0.0 
                 1099                  358                  200                  0.0 
                  294                  205                  200                  0.0 
                 1711                  685                  500       0.218311180271 
                 2351                 1713                  350      0.0291167647489 
                  688                  325                  150                  0.0 
                 4389                 4384                  350     0.00231925874507 
                 2415                 2410                  450      0.0310266654522 
                  741                  505                  500       0.284755528621 
                 1796                 1248                  200                  0.0 
                 1262                 1001                  500       0.295331399752 
                 2001                  355                  350       0.010754207877 
                  607                  505                  500       0.271406028913 
                  940                  405                  400       0.239410286583 
                 2784                 1462                  400      0.0963420231297 
                 2784                 1061                  400       0.124123298056 
                 3416                  188                  100                  0.0 
                 1488                  405                  400      0.0934043693782 
                  589                  359                  300                  0.0 
                 3916                  641                  100                  0.0 
                  853                  423                  100                  0.0 
                 2757                 2752                  350     0.00680414300012 
                  814                  680                  400       0.292526447698 
                  255                  226                  200                  0.0 
                 3208                 2354                  500      0.0307185520296 
                 1047                  608                  350       0.253728603351 
                  448                  305                  300                  0.0 
                  950                  691                  500       0.301083808921 
                  471                  380                  200                  0.0 
                  152                  124                  100                  0.0 
                 5100                 1591                  150                  0.0 
                 3249                  573                  400     0.00921341862077 
                 3226                  513                  350     0.00545140996185 
                  458                  405                  400       0.249439619719 
                 5100                 1878                  250                  0.0 
                  255                  250                  200                  0.0 
                 5100                 3406                  450    0.000320657552509 
                  284                  155                  150                  0.0 
                 2226                  175                  100                  0.0 
                 1243                  951                  250                  0.0 
                 4416                  476                  300                  0.0 
                 1352                  939                  150                  0.0 
                 4389                  540                  350    0.000383866844664 
                 4397                 1334                  400      0.0810273722938 
                  279                  170                  100                  0.0 
                  716                  105                  100                  0.0 
                 1195                  353                  100                  0.0 
                 3798                 3793                  250                  0.0 
                  684                  556                  300                  0.0 
                  970                  155                  150                  0.0 
                 1508                  677                  300                  0.0 
                 3798                 2419                  250                  0.0 
                 1529                  559                  200                  0.0 
                 1137                  455                  450       0.226935487182 
                 1796                  870                  200                  0.0 
                  502                  449                  400       0.259718341443 
                 2342                  505                  500      0.0315308382587 
                 3799                  455                  450    9.34203859776e-05 
                  341                  205                  200                  0.0 
                 2001                 1262                  500       0.212632545218 
                 4416                 1810                  300                  0.0 
                 3208                  935                  500       0.113594508639 
                  338                  275                  150                  0.0 
                  710                  405                  400       0.277266869103 
                  497                  105                  100                  0.0 
                  894                  889                  350       0.238191090445 
                 1243                  432                  250                  0.0 
                 4397                  603                  400    0.000394007812303 
                 1147                 1142                  150                  0.0 
                  741                  670                  500       0.295803272452 
                 1012                  223                  100                  0.0 
                  862                  732                  450       0.301161323837 
                 2167                  898                  150                  0.0 
                 1467                 1462                  500       0.215342807366 
                 4416                 4411                  300                  0.0 
                 1858                  354                  150                  0.0 
                  294                  243                  200                  0.0 
                 3783                  588                  400      0.0028223344481 
                  661                  490                  200                  0.0 
                  452                  447                  350       0.264178628783 
                 2757                  703                  350      0.0773789561256 
                 5100                  618                  400    7.10279454497e-05 
                  348                  343                  250                  0.0 
                  483                  361                  150                  0.0 
                 2036                 2031                  250                  0.0 
                 1050                  255                  250                  0.0 
                  400                  285                  200                  0.0 
                 2071                 1092                  300                  0.0 
                 1796                  205                  200                  0.0 
                 4389                 2884                  350    0.000347024354254 
                 1099                  474                  200                  0.0 
                  797                  387                  300                  0.0 
                 2036                  720                  250                  0.0 
                  758                  585                  450       0.286745835939 
                 1529                  286                  200                  0.0 
                 4432                  205                  200                  0.0 
                 4454                  271                  150                  0.0 
                 1298                  379                  200                  0.0 
                  636                  401                  250                  0.0 
                 2167                 1393                  150                  0.0 
                  684                  373                  300                  0.0 
                  662                  657                  350        0.28741941392 
                  228                  127                  100                  0.0 
                 1298                  515                  200                  0.0 
                  710                  705                  400       0.310015865131 
                 1137                  901                  450       0.291173168821 
                  662                  483                  350       0.265873552899 
                 1858                  536                  150                  0.0 
                 3783                 2604                  400      0.0032610507315 
                 4432                  953                  200                  0.0 
                 3271                  632                  450      0.0174694973908 
                 3369                  155                  150                  0.0 
                 2917                 1786                  150                  0.0 
                 2103                  656                  200                  0.0 
                 2456                  709                  200                  0.0 
                 1243                  562                  250                  0.0 
                 1644                 1639                  100                  0.0 
                 2036                 1437                  250                  0.0 
                 3783                 1237                  400      0.0952436338943 
                 2784                  405                  400     0.00147785375297 
                 2390                 2385                  250                  0.0 
                 2784                  558                  400      0.0221982871018 
                 1702                 1007                  350         0.1556148486 
                 2823                 2818                  300                  0.0 
                  240                  155                  150                  0.0 
                 1262                  634                  500       0.278253170951 
                 2917                 2912                  150                  0.0 
                  284                  180                  150                  0.0 
                 3880                  453                  150                  0.0 
                 2742                  887                  500       0.141692604766 
                 3798                  400                  250                  0.0 
                  853                  211                  100                  0.0 
                  557                  405                  400       0.264023724719 
                 2037                  405                  400      0.0218056957716 
                 3249                 2293                  400      0.0101395742436 
                  674                  455                  450       0.283572369779 
                 4475                 1280                  100                  0.0 
                 4416                  743                  300                  0.0 
                 1917                 1179                  100                  0.0 
                 2167                  155                  150                  0.0 
                 5100                 1188                  100                  0.0 
                 3285                 1486                  300                  0.0 
                 5100                  692                  250                  0.0 
                 1711                  928                  500       0.257460983665 
                 4432                 2653                  200                  0.0 
                 1285                  437                  300                  0.0 
                 1091                  741                  500       0.307764575965 
                 3271                  878                  450      0.0912492485999 
                  399                  255                  250                  0.0 
                 3798                  983                  250                  0.0 
                  448                  335                  300                  0.0 
                  758                  753                  450        0.32151083764 
                 4377                 2129                  500      0.0686455197528 
                  666                  578                  500       0.273817361965 
                 3916                 3911                  100                  0.0 
                 1352                  222                  150                  0.0 
                 2757                  355                  350    0.000362019895751 
                 5100                 1436                  400      0.0676424383078 
                  284                  241                  150                  0.0 
                  458                  453                  400       0.268577571754 
                  497                  334                  100                  0.0 
                 3841                  205                  200                  0.0 
                  606                  523                  450       0.269583661348 
                 2073                  586                  450        0.10153082159 
                 2797                  380                  250                  0.0 
                 5100                  305                  300                  0.0 
                 1099                  205                  200                  0.0 
                 2456                 2451                  200                  0.0 
                 1917                  727                  100                  0.0 
                 5100                  889                  150                  0.0 
                 2859                 1840                  200                  0.0 
                 3767                 3762                  350     0.00332721987589 
                 1769                  547                  300                  0.0 
                 3285                  453                  300                  0.0 
                 3264                  596                  250                  0.0 
                 5100                  155                  150                  0.0 
                 3880                  155                  150                  0.0 
                  203                  155                  150                  0.0 
                  577                  155                  150                  0.0 
                 4407                  410                  250                  0.0 
                  338                  333                  150                  0.0 
                 3369                 3364                  150                  0.0 
                 1488                 1072                  400       0.201473911365 
                 2812                 2073                  450      0.0369947122429 
                 1404                  162                  100                  0.0 
                  750                  436                  250                  0.0 
                  576                  355                  350       0.260715339059 
                  512                  447                  300                  0.0 
                  970                  711                  150                  0.0 
                  888                  647                  250                  0.0 
                 5100                 3268                  350    7.87959706307e-05 
                  576                  450                  350       0.262513949321 
                 3271                 3266                  450     0.00861509827391 
                 3841                 2354                  200                  0.0 
                 3767                  780                  350      0.0474677815823 
                 2073                  455                  450      0.0381608127714 
                 3416                  598                  100                  0.0 
                 1468                 1093                  250                  0.0 
                 1529                 1091                  200                  0.0 
                  688                  155                  150                  0.0 
                 2576                  305                  100                  0.0 
                 5100                 1345                  350      0.0594085061418 
                 2001                  798                  500       0.210947578497 
                 4397                 2952                  400    0.000312373000651 
                 5100                  488                  300                  0.0 
                  507                  502                  350       0.282134978413 
                 2917                  155                  150                  0.0 
                  589                  496                  300                  0.0 
                 4406                 3015                  450     0.00111283124292 
                 5100                 5095                  300                  0.0 
                  448                  368                  300                  0.0 
                 3319                 2084                  200                  0.0 
                  818                  355                  150                  0.0 
                  750                  333                  250                  0.0 
                 2812                 1530                  450       0.116431366978 
                  408                  355                  350       0.240749757189 
                 2518                  624                  150                  0.0 
                 3750                 1375                  500       0.119264427809 
                 3271                  455                  450    0.000653068690332 
                  607                  602                  500       0.290163238537 
                 3264                  912                  250                  0.0 
                 3799                 1871                  450      0.0729112105094 
                 2421                  305                  300                  0.0 
                 4407                 1059                  250                  0.0 
                 2342                 1810                  500       0.103659570447 
                 2518                 2513                  150                  0.0 
                  348                  255                  250                  0.0 
                 3880                 2266                  150                  0.0 
                 2757                  988                  350       0.107695852912 
                 3813                  465                  300                  0.0 
                 2036                 1017                  250                  0.0 
                 1230                  355                  350       0.109942961147 
                 2383                  981                  400       0.150213204925 
                 4454                 1453                  150                  0.0 
                  797                  491                  300                  0.0 
                 1711                 1706                  500       0.155510590548 
                 1285                  625                  300                  0.0 
                  560                  505                  500         0.2646235607 
                 1796                  294                  200                  0.0 
                 2351                 1250                  350      0.0966426486382 
                  784                  205                  200                  0.0 
                  483                  272                  150                  0.0 
                  412                  147                  100                  0.0 
                  512                  507                  300                  0.0 
                 1352                  155                  150                  0.0 
                  512                  346                  300                  0.0 
                 3799                  923                  450      0.0734703490576 
                 4454                  155                  150                  0.0 
                 4407                  659                  250                  0.0 
                 1298                  951                  200                  0.0 
                  607                  551                  500       0.268813891964 
                 5100                  505                  500    4.69227191413e-05 
                 1858                 1225                  150                  0.0 
                 1273                  953                  400       0.237566048111 
                 3916                  192                  100                  0.0 
                 3249                 3244                  400     0.00632387018855 
                 1917                  448                  100                  0.0 
                  502                  497                  400       0.276153134644 
                  463                  458                  250                  0.0 
                 2073                 1607                  450       0.110929751264 
                  483                  478                  150                  0.0 
                 1273                  405                  400       0.146106075434 
                 3750                  985                  500      0.0872575247451 
                  577                  298                  150                  0.0 
                 1467                 1121                  500       0.269729901974 
                 2859                  765                  200                  0.0 
                 1195                 1190                  100                  0.0 
                 4454                 2543                  150                  0.0 
                  186                  105                  100                  0.0 
                 1091                 1086                  500       0.305996315408 
                 4406                  969                  450      0.0561696096415 
                 2390                  780                  250                  0.0 
                 2383                  731                  400       0.120990228709 
                  970                  525                  150                  0.0 
                  507                  387                  350       0.253508137304 
                 2859                  205                  200                  0.0 
                 2103                  302                  200                  0.0 
                 2812                 1130                  450       0.145487924176 
                 5100                 1091                  500      0.0509655931661 
                 5100                  171                  100                  0.0 
                  606                  455                  450       0.271446445469 
                 1796                  422                  200                  0.0 
                 1273                 1268                  400       0.175446190275 
                  853                  105                  100                  0.0 
                 1468                  611                  250                  0.0 
                 2456                 1072                  200                  0.0 
                 5100                 1993                  300                  0.0 
                  348                  296                  250                  0.0 
                 2342                  652                  500      0.0935552931638 
                  415                  407                  400       0.257536498679 
                 5100                  598                  200                  0.0 
                  279                  274                  100                  0.0 
                  255                  205                  200                  0.0 
                  186                  138                  100                  0.0 
                 1446                 1441                  350      0.0882274229994 
                 1644                 1037                  100                  0.0 
                 3841                  544                  200                  0.0 
                  818                  155                  150                  0.0 
                 3319                 3314                  200                  0.0 
                  279                  133                  100                  0.0 
                 5100                  742                  500    0.000370321895576 
                 5100                  553                  350     0.00023219060688 
                 1731                 1726                  250                  0.0 
                 1298                  205                  200                  0.0 
                 1741                 1736                  400      0.0769800151039 
                  228                  223                  100                  0.0 
                 2383                 2378                  400      0.0199448508064 
                 2823                 1945                  300                  0.0 
                 1588                  495                  150                  0.0 
                  397                  305                  300                  0.0 
                 1047                 1042                  350       0.191991326812 
                  339                  105                  100                  0.0 
                 3271                 2352                  450      0.0186669588506 
                 1702                  776                  350       0.175488988466 
                 4389                 1248                  350      0.0680315943469 
                 3264                  390                  250                  0.0 
                  688                  225                  150                  0.0 
                 1741                  405                  400      0.0537046519783 
                  240                  235                  150                  0.0 
                  970                  210                  150                  0.0 
                  661                  205                  200                  0.0 
                 1769                 1764                  300                  0.0 
                 1047                  465                  350       0.232305868488 
                 2415                  601                  450      0.0631513376432 
                 2415                  455                  450      0.0138310507353 
                  228                  105                  100                  0.0 
                 2351                  913                  350       0.126210219143 
                 1404                  590                  100                  0.0 
                  152                  147                  100                  0.0 
                 1147                  421                  150                  0.0 
                  862                  455                  450       0.279453026624 
                 1741                  658                  400       0.182988467286 
                 2917                  253                  150                  0.0 
                  400                  335                  200                  0.0 
                  576                  507                  350       0.270842578307 
                 2576                  520                  100                  0.0 
                 3416                  335                  100                  0.0 
                 2456                  310                  200                  0.0 
                 4377                 4372                  500     0.00524837215408 
                 5100                 5095                  100                  0.0 
                 1508                  398                  300                  0.0 
                 2103                 2098                  200                  0.0 
                 1404                  105                  100                  0.0 
                  471                  466                  200                  0.0 
                 5100                  497                  150                  0.0 
                  750                  570                  250                  0.0 
                  674                  608                  450       0.288770683532 
                 5100                 5095                  350     0.00156160229014 
                 2797                 1257                  250                  0.0 
                 5100                 2847                  150                  0.0 
                  894                  447                  350        0.25375409637 
                 2421                  608                  300                  0.0 
                 1446                  504                  350       0.161371928105 
                  404                  196                  150                  0.0 
                 3799                 3794                  450     0.00597440237112 
                  339                  140                  100                  0.0 
                 2073                  754                  450        0.17730378538 
                 1352                  457                  150                  0.0 
                 1741                  516                  400       0.117064644489 
                 5100                  450                  100                  0.0 
                  341                  336                  200                  0.0 
                 1779                  898                  450       0.231163536972 
                 5100                 5095                  400     0.00231870562242 
                 2071                 2066                  300                  0.0 
                 1230                 1225                  350       0.139051168741 
                  888                  255                  250                  0.0 
                  448                  443                  300                  0.0 
                  341                  297                  200                  0.0 
                  929                  924                  200                  0.0 
                 2784                 2016                  400      0.0227014051649 
                 3319                  824                  200                  0.0 
                 2518                  155                  150                  0.0 
                 5100                  681                  450     0.00025602644967 
                  853                  298                  100                  0.0 
                  507                  355                  350       0.259859980772 
                 1298                  700                  200                  0.0 
                  448                  404                  300                  0.0 
                  152                  105                  100                  0.0 
                 3208                 1730                  500       0.110077366613 
                  541                  370                  250                  0.0 
                 2812                 2807                  450      0.0142741429006 
                 1488                 1483                  400       0.123657368263 
                  853                  149                  100                  0.0 
                 4416                  305                  300                  0.0 
                 1012                  474                  100                  0.0 
                  835                  733                  500       0.302847741303 
                 1858                  234                  150                  0.0 
                  339                  187                  100                  0.0 
                  710                  465                  400       0.274679679829 
                  767                  355                  350       0.244606248178 
                  835                  830                  500         0.3284753886 
                 1917                  105                  100                  0.0 
                  933                  703                  300                  0.0 
                 1779                  455                  450      0.0751247380166 
                 3208                 1272                  500       0.141151659175 
                 4432                  571                  200                  0.0 
                 1273                  539                  400       0.228269526174 
                 5100                 5095                  250                  0.0 
                 1769                  305                  300                  0.0 
                 2576                  105                  100                  0.0 
                 1769                  733                  300                  0.0 
                 1508                 1152                  300                  0.0 
                  338                  155                  150                  0.0 
                 1488                  775                  400       0.234988522298 
                 4407                 1703                  250                  0.0 
                  452                  398                  350       0.247382833107 
                  818                  813                  150                  0.0 
                 2576                 1509                  100                  0.0 
                  507                  422                  350       0.252437715873 
                 1050                  363                  250                  0.0 
                 3264                 3259                  250                  0.0 
                  716                  144                  100                  0.0 
                  589                  422                  300                  0.0 
                  598                  162                  100                  0.0 
                 3767                 1713                  350      0.0465919369944 
                 1147                  302                  150                  0.0 
                  929                  435                  200                  0.0 
                  767                  630                  350       0.275986091945 
                  412                  407                  100                  0.0 
                 4407                 4402                  250                  0.0 
                 1147                  587                  150                  0.0 
                 3813                 1078                  300                  0.0 
                  758                  516                  450       0.284674153159 
                 3750                 2682                  500      0.0130725358033 
                 4397                  896                  400      0.0445537977587 
                 2742                 1558                  500       0.140885829568 
                  814                  481                  400       0.272294102906 
                  797                  305                  300                  0.0 
                 4432                 1590                  200                  0.0 
                 5100                 5095                  450     0.00271562016698 
                 2812                  455                  450     0.00350529741917 
                 4389                  355                  350    4.37691782208e-05 
                 1769                 1317                  300                  0.0 
                 2390                 1132                  250                  0.0 
                 5100                  277                  100                  0.0 
                  399                  353                  250                  0.0 
                 2383                 1770                  400      0.0459368832103 
                  557                  552                  200                  0.0 
                 5100                 3187                  300                  0.0 
                 4407                 2738                  250                  0.0 
                 1467                  659                  500       0.252990501762 
                 1529                  400                  200                  0.0 
                  339                  334                  100                  0.0 
                 1095                  577                  300                  0.0 
                  853                  848                  100                  0.0 
                 2797                  255                  250                  0.0 
                 1508                  305                  300                  0.0 
                 2972                 2967                  100                  0.0 
                 2518                  392                  150                  0.0 
                 1529                  781                  200                  0.0 
                 1195                  105                  100                  0.0 
                  541                  307                  250                  0.0 
                 1047                  355                  350       0.163555201831 
                 1012                  105                  100                  0.0 
                  404                  155                  150                  0.0 
                 4406                 4401                  450     0.00401200018931 
                 3249                 1621                  400      0.0756691853559 
                 1917                 1912                  100                  0.0 
                 2071                  420                  300                  0.0 
                 3799                  648                  450     0.00579305417023 
                  835                  647                  500       0.292299541015 
                 2823                  442                  300                  0.0 
                 1588                 1075                  150                  0.0 
                 2037                 2032                  400      0.0413194474374 
