#                prod                 mint                mhscp              mrec100 
                  279                  105                  100                  0.0 
                 1468                 1463                  250      0.0223646398187 
                  341                  232                  200       0.202683833143 
                 2036                  360                  250      0.0135064794406 
                 1917                  170                  100                  0.0 
                  463                  255                  250       0.226134136978 
                  339                  250                  100                  0.0 
                  412                  105                  100                  0.0 
                 4432                 4427                  200    0.000467755424797 
                 1644                  262                  100                  0.0 
                  203                  198                  150                  0.0 
                 2071                  577                  300      0.0894793564994 
                 5100                  731                  100                  0.0 
                 1012                 1007                  100                  0.0 
                 2421                  858                  300      0.0991027114671 
                 1012                  691                  100                  0.0 
                 2518                  247                  150                  0.0 
                  929                  205                  200      0.0441373490033 
                 3319                  326                  200    0.000170646919024 
                 1404                  909                  100                  0.0 
                  933                  928                  300       0.170269070862 
                 1731                  482                  250      0.0844952019593 
                  228                  185                  100                  0.0 
                  412                  290                  100                  0.0 
                 5100                 5095                  150                  0.0 
                 2859                 1186                  200      0.0236556795965 
                 5100                  350                  200    1.65706688787e-05 
                  589                  584                  300       0.275846545531 
                 1858                  155                  150                  0.0 
                 3285                 1000                  300      0.0749851444647 
                 5100                 1930                  100                  0.0 
                 1095                  305                  300      0.0970806033958 
                  661                  656                  200       0.131451347328 
                 2167                  240                  150                  0.0 
                 3916                  351                  100                  0.0 
                 1243                  255                  250      0.0326891828714 
                 2917                 1095                  150                  0.0 
                 1285                 1280                  300      0.0780830204964 
                 5100                  277                  150                  0.0 
                 2226                  290                  100                  0.0 
                 2071                  305                  300     0.00292920612348 
                  412                  207                  100                  0.0 
                 4475                 2392                  100                  0.0 
                 2167                  579                  150                  0.0 
                  512                  393                  300       0.251953707323 
                  784                  558                  200       0.149585670354 
                 1298                  279                  200       0.035484841336 
                 5100                  255                  250                  0.0 
                 2071                  794                  300       0.117430817573 
                  750                  745                  250       0.172567397835 
                  557                  336                  200       0.205485332398 
                 5100                 1022                  200      0.0299157419594 
                  471                  252                  200       0.204061780215 
                 1731                  912                  250      0.0859552339802 
                  115                  107                  100                  0.0 
                 1285                  305                  300       0.059702334633 
                 5100                 2982                  200    6.32607360629e-05 
                  463                  342                  250        0.23764955709 
                 1588                 1583                  150                  0.0 
                 3416                 1910                  100                  0.0 
                  279                  216                  100                  0.0 
                  400                  242                  200       0.206578169283 
                 3813                  708                  300        0.03469003927 
                 1099                  358                  200       0.110211064152 
                  294                  205                  200       0.195091241852 
                  688                  325                  150                  0.0 
                 1796                 1248                  200     0.00969771596598 
                 3416                  188                  100                  0.0 
                  589                  359                  300       0.253448744615 
                 3916                  641                  100                  0.0 
                  853                  423                  100                  0.0 
                  255                  226                  200       0.181759478497 
                  448                  305                  300       0.242411466261 
                  471                  380                  200       0.214541516738 
                  152                  124                  100                  0.0 
                 5100                 1591                  150                  0.0 
                 5100                 1878                  250      0.0101326771921 
                  255                  250                  200       0.196419808462 
                  284                  155                  150                  0.0 
                 2226                  175                  100                  0.0 
                 1243                  951                  250      0.0834368897948 
                 4416                  476                  300     0.00015041086365 
                 1352                  939                  150                  0.0 
                  279                  170                  100                  0.0 
                  716                  105                  100                  0.0 
                 1195                  353                  100                  0.0 
                 3798                 3793                  250     0.00131910757791 
                  684                  556                  300       0.262477971876 
                  970                  155                  150                  0.0 
                 1508                  677                  300       0.161157851707 
                 3798                 2419                  250    0.000120735607256 
                 1529                  559                  200      0.0902022207203 
                 1796                  870                  200      0.0511655255144 
                  341                  205                  200        0.20591485671 
                 4416                 1810                  300      0.0248400782843 
                  338                  275                  150                  0.0 
                  497                  105                  100                  0.0 
                 1243                  432                  250       0.134486507313 
                 1147                 1142                  150                  0.0 
                 1012                  223                  100                  0.0 
                 2167                  898                  150                  0.0 
                 4416                 4411                  300     0.00163646304804 
                 1858                  354                  150                  0.0 
                  294                  243                  200       0.188022852685 
                  661                  490                  200        0.17853236702 
                  348                  343                  250         0.2405175572 
                  483                  361                  150                  0.0 
                 2036                 2031                  250     0.00605030910813 
                 1050                  255                  250      0.0612511729058 
                  400                  285                  200        0.20762407349 
                 2071                 1092                  300      0.0908329676123 
                 1796                  205                  200    0.000494738520658 
                 1099                  474                  200       0.126381765527 
                  797                  387                  300       0.235040809676 
                 2036                  720                  250      0.0932830009447 
                 1529                  286                  200      0.0195010007583 
                 4432                  205                  200     6.7143020088e-06 
                 4454                  271                  150                  0.0 
                 1298                  379                  200       0.086406917791 
                  636                  401                  250       0.235197247545 
                 2167                 1393                  150                  0.0 
                  684                  373                  300       0.246159921752 
                  228                  127                  100                  0.0 
                 1298                  515                  200       0.109084394081 
                 1858                  536                  150                  0.0 
                 4432                  953                  200      0.0345627561038 
                 3369                  155                  150                  0.0 
                 2917                 1786                  150                  0.0 
                 2103                  656                  200      0.0650432660464 
                 2456                  709                  200      0.0560794028764 
                 1243                  562                  250        0.15294016673 
                 1644                 1639                  100                  0.0 
                 2036                 1437                  250      0.0130629534694 
                 2390                 2385                  250     0.00350265747307 
                 2823                 2818                  300     0.00416463790384 
                  240                  155                  150                  0.0 
                 2917                 2912                  150                  0.0 
                  284                  180                  150                  0.0 
                 3880                  453                  150                  0.0 
                 3798                  400                  250    7.53099837502e-05 
                  853                  211                  100                  0.0 
                 4475                 1280                  100                  0.0 
                 4416                  743                  300      0.0261306694996 
                 1917                 1179                  100                  0.0 
                 2167                  155                  150                  0.0 
                 5100                 1188                  100                  0.0 
                 3285                 1486                  300      0.0431024653303 
                 5100                  692                  250       0.009989000425 
                 4432                 2653                  200    5.57773325129e-05 
                 1285                  437                  300       0.147688214323 
                  399                  255                  250       0.229302376605 
                 3798                  983                  250      0.0509088774942 
                  448                  335                  300       0.241049672604 
                 3916                 3911                  100                  0.0 
                 1352                  222                  150                  0.0 
                  284                  241                  150                  0.0 
                  497                  334                  100                  0.0 
                 3841                  205                  200                  0.0 
                 2797                  380                  250       0.001879739256 
                 5100                  305                  300    9.20382290099e-20 
                 1099                  205                  200      0.0229279006725 
                 2456                 2451                  200     0.00194586705115 
                 1917                  727                  100                  0.0 
                 5100                  889                  150                  0.0 
                 2859                 1840                  200    0.000501627302056 
                 1769                  547                  300       0.113923198581 
                 3285                  453                  300     0.00185578617954 
                 3264                  596                  250      0.0309231240993 
                 5100                  155                  150                  0.0 
                 3880                  155                  150                  0.0 
                  203                  155                  150                  0.0 
                  577                  155                  150                  0.0 
                 4407                  410                  250    6.90642070251e-05 
                  338                  333                  150                  0.0 
                 3369                 3364                  150                  0.0 
                 1404                  162                  100                  0.0 
                  750                  436                  250       0.221347723444 
                  512                  447                  300       0.255325595731 
                  970                  711                  150                  0.0 
                  888                  647                  250       0.181891332198 
                 3841                 2354                  200    3.65937048191e-05 
                 3416                  598                  100                  0.0 
                 1468                 1093                  250      0.0510841420304 
                 1529                 1091                  200      0.0194109354734 
                  688                  155                  150                  0.0 
                 2576                  305                  100                  0.0 
                 5100                  488                  300    9.93772295009e-05 
                 2917                  155                  150                  0.0 
                  589                  496                  300       0.265041816501 
                 5100                 5095                  300     0.00104046339745 
                  448                  368                  300       0.238722226363 
                 3319                 2084                  200    0.000107541285697 
                  818                  355                  150                  0.0 
                  750                  333                  250        0.20463968956 
                 2518                  624                  150                  0.0 
                 3264                  912                  250      0.0589441442789 
                 2421                  305                  300    0.000535509094158 
                 4407                 1059                  250      0.0458718189682 
                 2518                 2513                  150                  0.0 
                  348                  255                  250       0.220528123593 
                 3880                 2266                  150                  0.0 
                 3813                  465                  300    0.000511561326682 
                 2036                 1017                  250      0.0655268596544 
                 4454                 1453                  150                  0.0 
                  797                  491                  300       0.253873263926 
                 1285                  625                  300       0.187089071295 
                 1796                  294                  200     0.00916985731922 
                  784                  205                  200      0.0745729430608 
                  483                  272                  150                  0.0 
                  412                  147                  100                  0.0 
                  512                  507                  300       0.273309570058 
                 1352                  155                  150                  0.0 
                  512                  346                  300       0.251344067203 
                 4454                  155                  150                  0.0 
                 4407                  659                  250      0.0171199019089 
                 1298                  951                  200      0.0374771925787 
                 1858                 1225                  150                  0.0 
                 3916                  192                  100                  0.0 
                 1917                  448                  100                  0.0 
                  463                  458                  250       0.257784095398 
                  483                  478                  150                  0.0 
                  577                  298                  150                  0.0 
                 2859                  765                  200      0.0489079054679 
                 1195                 1190                  100                  0.0 
                 4454                 2543                  150                  0.0 
                  186                  105                  100                  0.0 
                 2390                  780                  250      0.0776271207819 
                  970                  525                  150                  0.0 
                 2859                  205                  200     3.1239740997e-05 
                 2103                  302                  200     0.00374579828471 
                 5100                  171                  100                  0.0 
                 1796                  422                  200      0.0535583502677 
                  853                  105                  100                  0.0 
                 1468                  611                  250       0.129511264326 
                 2456                 1072                  200       0.030815883459 
                 5100                 1993                  300      0.0176446125289 
                  348                  296                  250       0.213320981595 
                 5100                  598                  200     0.00530111970434 
                  279                  274                  100                  0.0 
                  255                  205                  200       0.184140537055 
                  186                  138                  100                  0.0 
                 1644                 1037                  100                  0.0 
                 3841                  544                  200      0.0141544333291 
                  818                  155                  150                  0.0 
                 3319                 3314                  200     0.00119320167164 
                  279                  133                  100                  0.0 
                 1731                 1726                  250       0.011553612527 
                 1298                  205                  200     0.00885783044936 
                  228                  223                  100                  0.0 
                 2823                 1945                  300      0.0050887811425 
                 1588                  495                  150                  0.0 
                  397                  305                  300       0.232009396882 
                  339                  105                  100                  0.0 
                 3264                  390                  250    0.000560960063673 
                  688                  225                  150                  0.0 
                  240                  235                  150                  0.0 
                  970                  210                  150                  0.0 
                  661                  205                  200       0.116272992789 
                 1769                 1764                  300       0.023894472259 
                  228                  105                  100                  0.0 
                 1404                  590                  100                  0.0 
                  152                  147                  100                  0.0 
                 1147                  421                  150                  0.0 
                 2917                  253                  150                  0.0 
                  400                  335                  200       0.215833127357 
                 2576                  520                  100                  0.0 
                 3416                  335                  100                  0.0 
                 2456                  310                  200     0.00140688794261 
                 5100                 5095                  100                  0.0 
                 1508                  398                  300      0.0763069568302 
                 2103                 2098                  200     0.00251944949184 
                 1404                  105                  100                  0.0 
                  471                  466                  200       0.205953554941 
                 5100                  497                  150                  0.0 
                  750                  570                  250       0.213027131923 
                 2797                 1257                  250      0.0389990642017 
                 5100                 2847                  150                  0.0 
                 2421                  608                  300       0.071671312002 
                  404                  196                  150                  0.0 
                  339                  140                  100                  0.0 
                 1352                  457                  150                  0.0 
                 5100                  450                  100                  0.0 
                  341                  336                  200       0.225972880571 
                 2071                 2066                  300      0.0105570437033 
                  888                  255                  250       0.100180688557 
                  448                  443                  300       0.269159579016 
                  341                  297                  200       0.211832205044 
                  929                  924                  200      0.0558683997288 
                 3319                  824                  200      0.0451034742899 
                 2518                  155                  150                  0.0 
                  853                  298                  100                  0.0 
                 1298                  700                  200      0.0846891995533 
                  448                  404                  300       0.252348219945 
                  152                  105                  100                  0.0 
                  541                  370                  250       0.236147154017 
                  853                  149                  100                  0.0 
                 4416                  305                  300    1.19279095271e-06 
                 1012                  474                  100                  0.0 
                 1858                  234                  150                  0.0 
                  339                  187                  100                  0.0 
                 1917                  105                  100                  0.0 
                  933                  703                  300       0.222347068169 
                 4432                  571                  200     0.00986865999134 
                 5100                 5095                  250    0.000817345689135 
                 1769                  305                  300      0.0110997617287 
                 2576                  105                  100                  0.0 
                 1769                  733                  300       0.134860213792 
                 1508                 1152                  300      0.0815592514586 
                  338                  155                  150                  0.0 
                 4407                 1703                  250      0.0161633087763 
                  818                  813                  150                  0.0 
                 2576                 1509                  100                  0.0 
                 1050                  363                  250        0.14509586911 
                 3264                 3259                  250     0.00162678979322 
                  716                  144                  100                  0.0 
                  589                  422                  300       0.258452856094 
                  598                  162                  100                  0.0 
                 1147                  302                  150                  0.0 
                  929                  435                  200       0.146856065543 
                  412                  407                  100                  0.0 
                 4407                 4402                  250     0.00110013143516 
                 1147                  587                  150                  0.0 
                 3813                 1078                  300      0.0669645100372 
                  797                  305                  300       0.189849534054 
                 4432                 1590                  200     0.00934051364678 
                 1769                 1317                  300      0.0501037916908 
                 2390                 1132                  250      0.0501959283752 
                 5100                  277                  100                  0.0 
                  399                  353                  250       0.232805419148 
                  557                  552                  200        0.17423229896 
                 5100                 3187                  300     6.7379018062e-05 
                 4407                 2738                  250     4.3962920336e-05 
                 1529                  400                  200      0.0683057101921 
                  339                  334                  100                  0.0 
                 1095                  577                  300       0.215988471573 
                  853                  848                  100                  0.0 
                 2797                  255                  250     6.3913812425e-05 
                 1508                  305                  300      0.0281991574479 
                 2972                 2967                  100                  0.0 
                 2518                  392                  150                  0.0 
                 1529                  781                  200      0.0678705450446 
                 1195                  105                  100                  0.0 
                  541                  307                  250       0.232236968079 
                 1012                  105                  100                  0.0 
                  404                  155                  150                  0.0 
                 1917                 1912                  100                  0.0 
                 2071                  420                  300      0.0276419252956 
                 2823                  442                  300     0.00479574415511 
                 1588                 1075                  150                  0.0 
                  228                  153                  100                  0.0 
                 1508                  883                  300       0.146917433866 
                 3916                  105                  100                  0.0 
                 2167                  373                  150                  0.0 
                  784                  400                  200       0.169115039626 
                  784                  286                  200       0.144945271949 
                 2103                  445                  200       0.040343344487 
                 1095                  419                  300       0.179649134963 
                 3264                  255                  250     1.8245132431e-05 
                  165                  157                  150                  0.0 
                 3369                  432                  150                  0.0 
                 3841                 3836                  200    0.000815829014814 
                 1529                 1524                  200     0.00809948975369 
                  497                  227                  100                  0.0 
                 3841                  887                  200        0.03985286827 
                  471                  205                  200       0.190674708924 
                  636                  631                  250       0.214653415691 
                 2390                  537                  250      0.0501320894415 
                 1099                 1094                  200      0.0320091727735 
                 2226                  803                  100                  0.0 
                  356                  305                  300       0.226009868802 
                 2103                  205                  200    9.77696805589e-05 
                  306                  277                  250       0.219660147295 
                  203                  175                  150                  0.0 
                 3285                  305                  300    5.85825285602e-05 
                 4454                  830                  150                  0.0 
                 3880                 3875                  150                  0.0 
                 1858                  810                  150                  0.0 
                  970                  387                  150                  0.0 
                 2421                 1212                  300      0.0714216780677 
                 1858                 1853                  150                  0.0 
                 1508                 1503                  300      0.0458149558289 
                 5100                  420                  250    6.90313788477e-05 
                  512                  305                  300       0.250867765791 
                 4454                  475                  150                  0.0 
                  338                  188                  150                  0.0 
                 1588                  336                  150                  0.0 
                  684                  679                  300       0.253041821669 
                 3916                 2140                  100                  0.0 
                 2421                 1711                  300      0.0124049055452 
                  598                  250                  100                  0.0 
                  215                  207                  200         0.1838821999 
                  750                  255                  250       0.153817779497 
                  716                  199                  100                  0.0 
                  598                  105                  100                  0.0 
                 1012                  325                  100                  0.0 
                 1731                  351                  250      0.0263053820293 
                  397                  346                  300       0.230971514933 
                 4475                  367                  100                  0.0 
                 2421                 2416                  300     0.00687244194819 
                  399                  317                  250       0.225105840078 
                  557                  263                  200       0.194840430206 
                  541                  536                  250       0.250597879457 
                 2972                  320                  100                  0.0 
                  186                  181                  100                  0.0 
                 1050                  734                  250       0.146895114679 
                  284                  208                  150                  0.0 
                 5100                  780                  300      0.0168862272309 
                 2390                  255                  250    0.000190934742496 
                 1050                 1045                  250      0.0789794252753 
                 3841                 1445                  200      0.0133490820947 
                 2972                  974                  100                  0.0 
                  294                  289                  200       0.214987774201 
                 4416                 2826                  300    0.000156540066545 
                 2797                 1874                  250     0.00199555828022 
                 1644                  415                  100                  0.0 
                 1508                  519                  300       0.141817080834 
                 2823                  640                  300      0.0559618542416 
                 2518                 1580                  150                  0.0 
                  341                  262                  200       0.199757039832 
                 1644                  656                  100                  0.0 
                  577                  413                  150                  0.0 
                  684                  305                  300       0.221960503967 
                 3319                  205                  200    2.14930782334e-05 
                 2972                  558                  100                  0.0 
                  306                  301                  250       0.225402807338 
                 1243                 1238                  250      0.0485162137434 
                  557                  431                  200       0.199853864139 
                 1147                  819                  150                  0.0 
                  483                  155                  150                  0.0 
                  929                  299                  200       0.114857987204 
                  818                  537                  150                  0.0 
                 5100                 3136                  100                  0.0 
                 1588                  155                  150                  0.0 
                  797                  792                  300       0.217327109736 
                 1731                  663                  250       0.110367325908 
                  400                  395                  200       0.222515579491 
                 2576                  179                  100                  0.0 
                 2456                 1621                  200     0.00120047346463 
                 2390                 1643                  250     0.00527893527715 
                 1095                 1090                  300       0.122665931553 
                  338                  227                  150                  0.0 
                 3369                 2014                  150                  0.0 
                 2518                  993                  150                  0.0 
                 1352                  319                  150                  0.0 
                 3798                  627                  250      0.0230896627613 
                  399                  284                  250       0.229613577387 
                  265                  257                  250       0.214235536229 
                 2036                  509                  250      0.0655750794881 
                  400                  205                  200       0.203656881631 
                 3369                  259                  150                  0.0 
                 1588                  730                  150                  0.0 
                  399                  394                  250       0.252830331933 
                  970                  285                  150                  0.0 
                 1352                 1347                  150                  0.0 
                 2576                  885                  100                  0.0 
                 1796                 1791                  200     0.00447587286307 
                 1099                  828                  200      0.0616733503958 
                  598                  385                  100                  0.0 
                  661                  274                  200       0.168990898442 
                 3369                 1206                  150                  0.0 
                 2823                 1343                  300       0.056375016445 
                  888                  348                  250       0.177793458927 
                  784                  779                  200      0.0884688797769 
                 4407                  255                  250    1.10496572317e-20 
                  688                  683                  150                  0.0 
                 1731                 1255                  250      0.0279722740243 
                 2859                  493                  200      0.0244264754307 
                 5100                 1247                  300       0.049458702702 
                 2036                  255                  250    0.000693864209036 
                 2859                  318                  200    0.000541024036692 
                  716                  517                  100                  0.0 
                 1095                  793                  300       0.191230462925 
                  497                  154                  100                  0.0 
                 3319                  518                  200      0.0197655717331 
                 2421                  431                  300      0.0123309371699 
                 3416                 3411                  100                  0.0 
                 3813                 1641                  300      0.0329625051721 
                  404                  315                  150                  0.0 
