#                prod                 mint                mhscp              mrec000 
                  339                  250                  100       0.142542383118 
                 1195                  353                  100      0.0425861944234 
                 5100                  277                  100    4.41938887364e-05 
                  412                  207                  100       0.131687587067 
                 5100                  155                  150    4.50846332478e-05 
                  339                  105                  100       0.129866317598 
                 1917                  170                  100    0.000465538975642 
                 1404                  383                  100      0.0348016657301 
                 2576                  305                  100     0.00979231207428 
                  577                  298                  150       0.234356744336 
                 2576                  105                  100    1.50643078627e-09 
                 1858                  810                  150      0.0374330103208 
                 2167                  155                  150    0.000204536915612 
                 1858                  155                  150    0.000337250140625 
                 5100                  171                  100    3.39925461983e-14 
                 1588                  730                  150      0.0488940027932 
                  228                  127                  100       0.156038205243 
                 1404                  105                  100    0.000218219157925 
                 2226                 2221                  100    0.000303627508886 
                 1917                  448                  100      0.0263671750617 
                 1352                 1347                  150     0.00630169363022 
                 4454                  271                  150    3.64801911873e-05 
                  688                  225                  150       0.175323543131 
                  716                  105                  100      0.0211141942101 
                  688                  155                  150       0.111285758302 
                 1917                  276                  100      0.0164857266707 
                  203                  175                  150        0.24497471053 
                  279                  216                  100       0.151421619226 
                 1352                  319                  150      0.0671297398488 
                 1012                  691                  100     0.00941046324669 
                 4475                 4470                  100    4.65708981152e-07 
                 2917                  412                  150      0.0181470408192 
                 5100                  105                  100    7.74932776077e-20 
                 1644                  262                  100      0.0195068011554 
                  240                  235                  150       0.270837063223 
                 4475                 1280                  100    0.000839320769537 
                 2167                  898                  150      0.0279589622296 
                  338                  275                  150       0.288040915835 
                  152                  105                  100       0.133195610232 
                 1858                  354                  150      0.0406651231327 
                  186                  181                  100        0.14901393172 
                  152                  124                  100       0.133557001463 
                 2518                  247                  150    0.000455343628307 
                 1644                 1037                  100    0.000687133607395 
                  412                  290                  100       0.123107910576 
                  284                  208                  150       0.289939764109 
                 4454                 1453                  150     0.00347763317029 
                 2167                 2162                  150     0.00138488224177 
                  483                  272                  150        0.26179169502 
                 2518                  993                  150      0.0194903843524 
                 3369                 1206                  150     0.00934942327267 
                 1588                 1075                  150     0.00622139326559 
                 1404                  909                  100     0.00193193994647 
                 2518                  155                  150     0.00016211675251 
                  577                  215                  150       0.225206296453 
                 4475                 2392                  100     5.7287335686e-46 
                 3369                  722                  150      0.0365980579669 
                 2972                  183                  100    0.000108996596543 
                 3880                 3875                  150     0.00030305132722 
                 2917                 2912                  150    0.000438740992792 
                 2518                 1580                  150    7.26000821501e-05 
                  598                  162                  100      0.0775937500741 
                 4454                 2543                  150    3.19969896899e-09 
                  818                  235                  150       0.133919255415 
                 4475                  105                  100    4.48473483694e-05 
                 1195                  794                  100     0.00436481516933 
                 4475                  685                  100      0.0127957440101 
                 1012                  325                  100      0.0487107220084 
                 2167                  373                  150      0.0312230479055 
                  339                  140                  100        0.14696056297 
                 1147                  421                  150       0.108239346353 
                 2226                  105                  100    0.000139255219975 
                 1012                  105                  100     0.00267438097869 
                  284                  155                  150       0.287206702309 
                  404                  196                  150       0.280635608185 
                  497                  227                  100       0.109878365258 
                  284                  279                  150       0.287663475085 
                 3916                  192                  100    1.48091279466e-07 
                 2518                 2513                  150    0.000522236124867 
                  970                  387                  150       0.133314733491 
                 1858                  234                  150     0.00324135307246 
                  716                  376                  100      0.0657442093328 
                 2972                  558                  100      0.0159242952855 
                 2576                  885                  100     0.00602306793378 
                 1917                  105                  100    0.000205260378455 
                 3416                 3411                  100    0.000134633081678 
                 1588                  228                  150     0.00696091445145 
                 1404                  249                  100      0.0245555598684 
                  716                  199                  100      0.0668087957317 
                 4454                  155                  150    3.97414781899e-05 
                 3416                  598                  100      0.0151264192428 
                 3416                  105                  100    1.47152714969e-07 
                 2226                  290                  100      0.0116041239169 
                 2226                  483                  100      0.0223289709344 
                  970                  965                  150      0.0335295540524 
                 3916                  641                  100      0.0119792327225 
                  716                  144                  100      0.0422052185436 
                  716                  517                  100      0.0343658182455 
                  688                  471                  150       0.169353365469 
                 3369                  259                  150     4.0299870918e-05 
                  412                  147                  100       0.126592017192 
                 1644                  105                  100    0.000253079081275 
                  716                  711                  100      0.0202068378016 
                  152                  147                  100       0.136507620677 
                 2518                  624                  150       0.045601062408 
                 2518                  392                  150      0.0226908859894 
                  970                  711                  150      0.0602798119879 
                 1588                 1583                  150     0.00276787175129 
                 3416                  335                  100     0.00439034779036 
                  598                  593                  100      0.0418577955479 
                 3916                  351                  100     0.00285237643318 
                  339                  187                  100       0.151084316202 
                 2972                  105                  100    3.00939415089e-05 
                  165                  157                  150       0.223760047787 
                  483                  155                  150       0.220087313852 
                 5100                  889                  150      0.0257375935907 
                  598                  385                  100      0.0723338234972 
                 1644                  166                  100     0.00140276117786 
                  577                  155                  150        0.16994692909 
                 2226                  175                  100    0.000127253711809 
                  598                  105                  100      0.0415967577315 
                  203                  155                  150       0.247318258615 
                 1588                  155                  150     0.00114236836643 
                  970                  285                  150       0.116304643207 
                  853                  105                  100     0.00900737628199 
                 3880                  155                  150    9.10065919535e-05 
                 3880                  453                  150      0.0093669920612 
                 1858                  536                  150      0.0643250319495 
                  404                  249                  150       0.286392003483 
                  853                  298                  100      0.0590452109038 
                 3880                  265                  150    6.33778344202e-05 
                 3416                  188                  100    8.98109110136e-14 
                 1858                 1853                  150     0.00163838116738 
                 3880                 2266                  150    2.73234705027e-25 
                  279                  170                  100        0.15827988887 
                  818                  355                  150       0.164838308735 
                 2917                  155                  150    9.18025844805e-05 
                  818                  155                  150      0.0638779484867 
                 1352                  457                  150      0.0871857312942 
                 5100                 3136                  100    3.09478128268e-35 
                 5100                  497                  150     0.00320086002459 
                  284                  180                  150       0.289311112462 
                 2576                 1509                  100    1.60182046607e-18 
                 1147                  155                  150      0.0111181207873 
                  203                  198                  150       0.245271999927 
                 4454                  830                  150      0.0259073941635 
                  240                  155                  150         0.2722154568 
                 5100                 5095                  150    0.000187100083388 
                 3916                 1171                  100     0.00172599479682 
                  404                  155                  150       0.256645922576 
                 2972                 1700                  100    4.51318777024e-05 
                  497                  105                  100      0.0697568635978 
                  818                  813                  150      0.0693312722126 
                 3416                 1910                  100    2.13975882202e-06 
                 3369                 3364                  150     0.00050498273886 
                  279                  133                  100       0.157294630311 
                 3369                 2014                  150    7.40084027996e-26 
                 5100                  277                  150    2.19646521931e-06 
                 1588                  495                  150      0.0683937750224 
                  412                  105                  100      0.0982055691622 
                 1147                 1142                  150      0.0162026879776 
                 2917                  253                  150    0.000123818660862 
                 5100                 5095                  100    9.30466624129e-05 
                 1917                  727                  100      0.0129093431623 
                 1195                  157                  100     0.00580848910096 
                  598                  250                  100      0.0920037655749 
                 2226                 1336                  100    4.69804087387e-05 
                 1352                  155                  150     0.00334768886307 
                  483                  361                  150       0.252879399884 
                  497                  154                  100       0.104646828709 
                  404                  399                  150       0.267889544194 
                 1195                  236                  100      0.0295935841976 
                 4454                  475                  150     0.00636985703237 
                 1352                  939                  150      0.0141304164213 
                  412                  407                  100       0.102285848716 
                  279                  105                  100       0.148239957872 
                  577                  572                  150        0.17321601906 
                 1917                 1179                  100    0.000272540048133 
                 5100                 1930                  100      4.578871608e-37 
                  240                  191                  150        0.26925571128 
                 3880                 1325                  150     0.00639645403249 
                 1644                  415                  100      0.0282175355059 
                 2917                 1095                  150      0.0155763074488 
                 2576                  179                  100    7.49609241359e-05 
                 4475                  367                  100     0.00170410934645 
                 2917                 1786                  150    4.63072177701e-05 
                 1012                  474                  100      0.0348141391804 
                  228                  185                  100       0.156925883446 
                 1147                  216                  150      0.0364078153787 
                  186                  105                  100       0.150336183719 
                 2972                  320                  100     0.00651915232898 
                  186                  138                  100       0.145849706272 
                  404                  315                  150       0.277498913737 
                 1917                 1912                  100    0.000220676722755 
                  483                  478                  150       0.228244209571 
                 1858                 1225                  150     0.00220480483108 
                  688                  325                  150       0.199291451223 
                 1012                  153                  100       0.011559651328 
                 5100                 1591                  150      0.0017298196845 
                 2972                  974                  100      0.0042618822775 
