#                prod                 mint                mhscp              mrec000 
                  716                  199                  100      0.0969753562054 
                  598                  105                  100      0.0330992657922 
                 1012                  325                  100      0.0757446030737 
                 4475                  367                  100     0.00231912677781 
                 2972                  320                  100     0.00874681098514 
                  186                  181                  100       0.185860618647 
                  284                  208                  150       0.305244044384 
                 2972                  974                  100     0.00791362852518 
                 1644                  415                  100       0.050145195435 
                 2518                 1580                  150    0.000317266230804 
                 1644                  656                  100      0.0253303438673 
                  577                  413                  150       0.256986628839 
                 2972                  558                  100       0.030091076505 
                 1147                  819                  150      0.0416565083733 
                  483                  155                  150       0.223962087687 
                  818                  537                  150       0.163898332262 
                 5100                 3136                  100    4.56989108194e-05 
                 1588                  155                  150    0.000578733746902 
                 2576                  179                  100    7.24396481655e-06 
                  338                  227                  150       0.321979912887 
                 3369                 2014                  150     8.3449427156e-05 
                 2518                  993                  150      0.0338985178238 
                 1352                  319                  150      0.0994941372888 
                 3369                  259                  150    0.000107846657356 
                 1588                  730                  150      0.0763765978172 
                  970                  285                  150       0.158853892655 
                 1352                 1347                  150     0.00954038568928 
                 2576                  885                  100      0.0107891396739 
                  598                  385                  100      0.0993909769031 
                 3369                 1206                  150      0.0191945945015 
                  688                  683                  150       0.110952248829 
                  716                  517                  100      0.0464286198304 
                  497                  154                  100       0.125282413486 
                 3416                 3411                  100    0.000222010916659 
                  404                  315                  150       0.316718498241 
