# Chargino_width_GeV,Chargino_mass_GeV,Atimesepsilon_n_textlay__4,1_sd_,1_sd__1
1.97326e-16,3.00000e+02,3.10246e-03,2.59480e-04,-2.59480e-04
9.86614e-17,3.00000e+02,2.90944e-03,1.15400e-03,-1.15400e-03
6.57740e-17,3.00000e+02,1.96443e-03,6.31020e-04,-6.31020e-04
4.93292e-17,3.00000e+02,1.44740e-03,4.13600e-04,-4.13600e-04
3.94652e-17,3.00000e+02,1.13672e-03,2.98650e-04,-2.98650e-04
3.28870e-17,3.00000e+02,9.35434e-04,2.29670e-04,-2.29670e-04
2.81896e-17,3.00000e+02,7.96673e-04,1.84800e-04,-1.84800e-04
2.46655e-17,3.00000e+02,6.95917e-04,1.53830e-04,-1.53830e-04
2.19247e-17,3.00000e+02,6.19417e-04,1.31360e-04,-1.31360e-04
1.97326e-17,3.00000e+02,5.59090e-04,1.14360e-04,-1.14360e-04
9.86614e-18,3.00000e+02,3.27578e-04,1.95440e-04,-1.95440e-04
6.57740e-18,3.00000e+02,2.14566e-04,1.09300e-04,-1.09300e-04
4.93292e-18,3.00000e+02,1.56828e-04,7.08230e-05,-7.08230e-05
3.94652e-18,3.00000e+02,1.22971e-04,5.04830e-05,-5.04830e-05
3.28870e-18,3.00000e+02,1.00672e-04,3.84930e-05,-3.84930e-05
2.81896e-18,3.00000e+02,8.47113e-05,3.07990e-05,-3.07990e-05
2.46655e-18,3.00000e+02,7.26263e-05,2.55060e-05,-2.55060e-05
2.19247e-18,3.00000e+02,6.31219e-05,2.16510e-05,-2.16510e-05
1.97326e-18,3.00000e+02,5.54470e-05,1.87160e-05,-1.87160e-05
9.86614e-14,4.00000e+02,4.13942e-16,5.04690e-16,-5.04690e-16
6.57740e-14,4.00000e+02,1.45546e-11,1.77170e-11,-1.77170e-11
4.93292e-14,4.00000e+02,2.31927e-09,2.80080e-09,-2.80080e-09
3.94652e-14,4.00000e+02,4.45281e-08,5.28200e-08,-5.28200e-08
3.28870e-14,4.00000e+02,3.03591e-07,3.50100e-07,-3.50100e-07
2.81896e-14,4.00000e+02,1.16051e-06,1.28980e-06,-1.28980e-06
2.46655e-14,4.00000e+02,3.11363e-06,3.31360e-06,-3.31360e-06
2.19247e-14,4.00000e+02,6.63010e-06,6.72450e-06,-6.72450e-06
1.97326e-14,4.00000e+02,1.20479e-05,1.16080e-05,-1.16080e-05
9.86614e-15,4.00000e+02,1.78364e-04,9.46350e-05,-9.46350e-05
6.57740e-15,4.00000e+02,5.28696e-04,1.51270e-04,-1.51270e-04
4.93292e-15,4.00000e+02,1.04159e-03,1.80120e-04,-1.80120e-04
3.94652e-15,4.00000e+02,1.66568e-03,2.00960e-04,-2.00960e-04
3.28870e-15,4.00000e+02,2.33708e-03,2.22310e-04,-2.22310e-04
2.81896e-15,4.00000e+02,3.00273e-03,2.46380e-04,-2.46380e-04
2.46655e-15,4.00000e+02,3.62713e-03,2.73020e-04,-2.73020e-04
2.19247e-15,4.00000e+02,4.18972e-03,3.01370e-04,-3.01370e-04
1.97326e-15,4.00000e+02,4.66674e-03,3.30420e-04,-3.30420e-04
9.86614e-16,4.00000e+02,6.06590e-03,5.99590e-04,-5.99590e-04
6.57740e-16,4.00000e+02,6.27226e-03,5.99720e-04,-5.99720e-04
4.93292e-16,4.00000e+02,6.03834e-03,5.41450e-04,-5.41450e-04
3.94652e-16,4.00000e+02,5.67138e-03,4.79400e-04,-4.79400e-04
3.28870e-16,4.00000e+02,5.27909e-03,4.24960e-04,-4.24960e-04
2.81896e-16,4.00000e+02,4.90193e-03,3.79600e-04,-3.79600e-04
2.46655e-16,4.00000e+02,4.55502e-03,3.42600e-04,-3.42600e-04
2.19247e-16,4.00000e+02,4.24216e-03,3.12820e-04,-3.12820e-04
1.97326e-16,4.00000e+02,3.96262e-03,2.89060e-04,-2.89060e-04
9.86614e-17,4.00000e+02,2.96903e-03,1.00740e-03,-1.00740e-03
6.57740e-17,4.00000e+02,2.01785e-03,6.12860e-04,-6.12860e-04
4.93292e-17,4.00000e+02,1.47119e-03,4.21760e-04,-4.21760e-04
3.94652e-17,4.00000e+02,1.13107e-03,3.12410e-04,-3.12410e-04
3.28870e-17,4.00000e+02,9.04983e-04,2.43690e-04,-2.43690e-04
2.81896e-17,4.00000e+02,7.46281e-04,1.97670e-04,-1.97670e-04
2.46655e-17,4.00000e+02,6.29860e-04,1.65240e-04,-1.65240e-04
2.19247e-17,4.00000e+02,5.41375e-04,1.41380e-04,-1.41380e-04
1.97326e-17,4.00000e+02,4.72109e-04,1.23160e-04,-1.23160e-04
9.86614e-18,4.00000e+02,4.32321e-04,2.32180e-04,-2.32180e-04
6.57740e-18,4.00000e+02,2.70053e-04,1.17310e-04,-1.17310e-04
4.93292e-18,4.00000e+02,1.99292e-04,7.41730e-05,-7.41730e-05
3.94652e-18,4.00000e+02,1.59143e-04,5.32020e-05,-5.32020e-05
3.28870e-18,4.00000e+02,1.32475e-04,4.12340e-05,-4.12340e-05
2.81896e-18,4.00000e+02,1.13003e-04,3.35840e-05,-3.35840e-05
2.46655e-18,4.00000e+02,9.79504e-05,2.82630e-05,-2.82630e-05
2.19247e-18,4.00000e+02,8.58927e-05,2.43230e-05,-2.43230e-05
1.97326e-18,4.00000e+02,7.60034e-05,2.12690e-05,-2.12690e-05
9.86614e-14,5.00000e+02,4.13945e-23,6.58120e-26,-6.58120e-26
6.57740e-14,5.00000e+02,4.14251e-16,4.87280e-18,-4.87280e-18
4.93292e-14,5.00000e+02,1.14957e-12,3.53780e-14,-3.53780e-14
3.94652e-14,5.00000e+02,1.24957e-10,6.62840e-12,-6.62840e-12
3.28870e-14,5.00000e+02,2.73310e-09,2.02950e-10,-2.02950e-10
2.81896e-14,5.00000e+02,2.41068e-08,2.22880e-09,-2.22880e-09
2.46655e-14,5.00000e+02,1.21090e-07,1.29760e-08,-1.29760e-08
2.19247e-14,5.00000e+02,4.19215e-07,4.97060e-08,-4.97060e-08
1.97326e-14,5.00000e+02,1.12110e-06,1.42510e-07,-1.42510e-07
9.86614e-15,5.00000e+02,8.47445e-05,1.19820e-05,-1.19820e-05
6.57740e-15,5.00000e+02,3.80313e-04,4.77510e-05,-4.77510e-05
4.93292e-15,5.00000e+02,8.85827e-04,9.35900e-05,-9.35900e-05
3.94652e-15,5.00000e+02,1.54575e-03,1.39370e-04,-1.39370e-04
3.28870e-15,5.00000e+02,2.28274e-03,1.83230e-04,-1.83230e-04
2.81896e-15,5.00000e+02,3.03500e-03,2.25800e-04,-2.25800e-04
2.46655e-15,5.00000e+02,3.76779e-03,2.67470e-04,-2.67470e-04
2.19247e-15,5.00000e+02,4.46609e-03,3.08070e-04,-3.08070e-04
1.97326e-15,5.00000e+02,5.12462e-03,3.47070e-04,-3.47070e-04
9.86614e-16,5.00000e+02,8.56524e-03,8.59030e-04,-8.59030e-04
6.57740e-16,5.00000e+02,9.00918e-03,7.52860e-04,-7.52860e-04
4.93292e-16,5.00000e+02,8.59550e-03,6.39270e-04,-6.39270e-04
3.94652e-16,5.00000e+02,8.00024e-03,5.50450e-04,-5.50450e-04
3.28870e-16,5.00000e+02,7.40008e-03,4.84640e-04,-4.84640e-04
2.81896e-16,5.00000e+02,6.84345e-03,4.36170e-04,-4.36170e-04
2.46655e-16,5.00000e+02,6.34257e-03,4.00110e-04,-4.00110e-04
2.19247e-16,5.00000e+02,5.89713e-03,3.73240e-04,-3.73240e-04
1.97326e-16,5.00000e+02,5.50315e-03,3.54050e-04,-3.54050e-04
9.86614e-17,5.00000e+02,4.81355e-03,1.50780e-03,-1.50780e-03
6.57740e-17,5.00000e+02,3.21298e-03,8.58880e-04,-8.58880e-04
4.93292e-17,5.00000e+02,2.40168e-03,5.70740e-04,-5.70740e-04
3.94652e-17,5.00000e+02,1.92193e-03,4.20240e-04,-4.20240e-04
3.28870e-17,5.00000e+02,1.60536e-03,3.32260e-04,-3.32260e-04
2.81896e-17,5.00000e+02,1.38008e-03,2.75750e-04,-2.75750e-04
2.46655e-17,5.00000e+02,1.21103e-03,2.36450e-04,-2.36450e-04
2.19247e-17,5.00000e+02,1.07947e-03,2.07310e-04,-2.07310e-04
1.97326e-17,5.00000e+02,9.67079e-04,1.84600e-04,-1.84600e-04
9.86614e-18,5.00000e+02,6.69548e-04,8.51640e-05,-8.51640e-05
6.57740e-18,5.00000e+02,3.87211e-04,6.65000e-05,-6.65000e-05
4.93292e-18,5.00000e+02,2.56680e-04,5.13330e-05,-5.13330e-05
3.94652e-18,5.00000e+02,1.85447e-04,4.03360e-05,-4.03360e-05
3.28870e-18,5.00000e+02,1.42627e-04,3.25270e-05,-3.25270e-05
2.81896e-18,5.00000e+02,1.15288e-04,2.69960e-05,-2.69960e-05
2.46655e-18,5.00000e+02,9.71051e-05,2.31450e-05,-2.31450e-05
2.19247e-18,5.00000e+02,8.46185e-05,2.06170e-05,-2.06170e-05
1.97326e-18,5.00000e+02,7.57895e-05,1.91640e-05,-1.91640e-05
9.86614e-14,6.00000e+02,9.88373e-19,1.20270e-18,-1.20270e-18
6.57740e-14,6.00000e+02,2.09159e-13,2.50860e-13,-2.50860e-13
4.93292e-14,6.00000e+02,8.32060e-11,9.67610e-11,-9.67610e-11
3.94652e-14,6.00000e+02,2.80315e-09,3.12350e-09,-3.12350e-09
3.28870e-14,6.00000e+02,2.80737e-08,2.97190e-08,-2.97190e-08
2.81896e-14,6.00000e+02,1.42495e-07,1.42220e-07,-1.42220e-07
2.46655e-14,6.00000e+02,4.77350e-07,4.45870e-07,-4.45870e-07
2.19247e-14,6.00000e+02,1.21958e-06,1.05900e-06,-1.05900e-06
1.97326e-14,6.00000e+02,2.58771e-06,2.07730e-06,-2.07730e-06
9.86614e-15,6.00000e+02,9.35062e-05,3.17320e-05,-3.17320e-05
6.57740e-15,6.00000e+02,3.87199e-04,6.97720e-05,-6.97720e-05
4.93292e-15,6.00000e+02,8.58785e-04,1.09480e-04,-1.09480e-04
3.94652e-15,6.00000e+02,1.43307e-03,1.50920e-04,-1.50920e-04
3.28870e-15,6.00000e+02,2.04402e-03,1.91290e-04,-1.91290e-04
2.81896e-15,6.00000e+02,2.64532e-03,2.29740e-04,-2.29740e-04
2.46655e-15,6.00000e+02,3.20915e-03,2.66820e-04,-2.66820e-04
2.19247e-15,6.00000e+02,3.72188e-03,3.03490e-04,-3.03490e-04
1.97326e-15,6.00000e+02,4.13025e-03,3.38160e-04,-3.38160e-04
9.86614e-16,6.00000e+02,8.63319e-03,1.10440e-03,-1.10440e-03
6.57740e-16,6.00000e+02,9.33065e-03,9.63080e-04,-9.63080e-04
4.93292e-16,6.00000e+02,9.01488e-03,8.04620e-04,-8.04620e-04
3.94652e-16,6.00000e+02,8.46861e-03,6.76690e-04,-6.76690e-04
3.28870e-16,6.00000e+02,7.92142e-03,5.80750e-04,-5.80750e-04
2.81896e-16,6.00000e+02,7.43046e-03,5.10660e-04,-5.10660e-04
2.46655e-16,6.00000e+02,7.00360e-03,4.59990e-04,-4.59990e-04
2.19247e-16,6.00000e+02,6.63566e-03,4.23510e-04,-4.23510e-04
1.97326e-16,6.00000e+02,6.31898e-03,3.97380e-04,-3.97380e-04
9.86614e-17,6.00000e+02,4.30662e-03,9.07410e-04,-9.07410e-04
6.57740e-17,6.00000e+02,3.13220e-03,6.14490e-04,-6.14490e-04
4.93292e-17,6.00000e+02,2.39805e-03,4.43750e-04,-4.43750e-04
3.94652e-17,6.00000e+02,1.92806e-03,3.40690e-04,-3.40690e-04
3.28870e-17,6.00000e+02,1.61197e-03,2.74040e-04,-2.74040e-04
2.81896e-17,6.00000e+02,1.39123e-03,2.28130e-04,-2.28130e-04
2.46655e-17,6.00000e+02,1.23259e-03,1.94950e-04,-1.94950e-04
2.19247e-17,6.00000e+02,1.11560e-03,1.70290e-04,-1.70290e-04
1.97326e-17,6.00000e+02,1.02703e-03,1.51880e-04,-1.51880e-04
9.86614e-18,6.00000e+02,4.08936e-04,1.70770e-04,-1.70770e-04
6.57740e-18,6.00000e+02,2.80656e-04,1.07900e-04,-1.07900e-04
4.93292e-18,6.00000e+02,2.05081e-04,7.33110e-05,-7.33110e-05
3.94652e-18,6.00000e+02,1.59964e-04,5.32510e-05,-5.32510e-05
3.28870e-18,6.00000e+02,1.31610e-04,4.08860e-05,-4.08860e-05
2.81896e-18,6.00000e+02,1.12699e-04,3.28840e-05,-3.28840e-05
2.46655e-18,6.00000e+02,9.93051e-05,2.75180e-05,-2.75180e-05
2.19247e-18,6.00000e+02,8.92564e-05,2.38110e-05,-2.38110e-05
1.97326e-18,6.00000e+02,8.13260e-05,2.11750e-05,-2.11750e-05
9.86614e-14,7.00000e+02,4.13369e-23,1.61860e-33,-1.61860e-33
6.57740e-14,7.00000e+02,2.91067e-16,4.43600e-23,-4.43600e-23
4.93292e-14,7.00000e+02,6.51880e-13,6.19620e-18,-6.19620e-18
3.94652e-14,7.00000e+02,6.04289e-11,6.84410e-15,-6.84410e-15
3.28870e-14,7.00000e+02,1.16429e-09,6.83850e-13,-6.83850e-13
2.81896e-14,7.00000e+02,9.29199e-09,1.74790e-11,-1.74790e-11
2.46655e-14,7.00000e+02,4.33367e-08,1.91700e-10,-1.91700e-10
2.19247e-14,7.00000e+02,1.42842e-07,1.20100e-09,-1.20100e-09
1.97326e-14,7.00000e+02,3.72289e-07,5.09950e-09,-5.09950e-09
9.86614e-15,7.00000e+02,3.94227e-05,2.32310e-06,-2.32310e-06
6.57740e-15,7.00000e+02,2.44686e-04,1.57720e-05,-1.57720e-05
4.93292e-15,7.00000e+02,6.50774e-04,4.36840e-05,-4.36840e-05
3.94652e-15,7.00000e+02,1.19518e-03,8.23740e-05,-8.23740e-05
3.28870e-15,7.00000e+02,1.80702e-03,1.25620e-04,-1.25620e-04
2.81896e-15,7.00000e+02,2.43405e-03,1.69420e-04,-1.69420e-04
2.46655e-15,7.00000e+02,3.04350e-03,2.12270e-04,-2.12270e-04
2.19247e-15,7.00000e+02,3.61807e-03,2.54060e-04,-2.54060e-04
1.97326e-15,7.00000e+02,4.15095e-03,2.95210e-04,-2.95210e-04
9.86614e-16,7.00000e+02,7.60114e-03,8.23420e-04,-8.23420e-04
6.57740e-16,7.00000e+02,8.68593e-03,7.93080e-04,-7.93080e-04
4.93292e-16,7.00000e+02,8.82869e-03,7.06370e-04,-7.06370e-04
3.94652e-16,7.00000e+02,8.56871e-03,6.22950e-04,-6.22950e-04
3.28870e-16,7.00000e+02,8.13648e-03,5.53800e-04,-5.53800e-04
2.81896e-16,7.00000e+02,7.64613e-03,4.98450e-04,-4.98450e-04
2.46655e-16,7.00000e+02,7.15557e-03,4.54530e-04,-4.54530e-04
2.19247e-16,7.00000e+02,6.69190e-03,4.19970e-04,-4.19970e-04
1.97326e-16,7.00000e+02,6.26569e-03,3.93270e-04,-3.93270e-04
9.86614e-17,7.00000e+02,5.53681e-03,1.13630e-03,-1.13630e-03
6.57740e-17,7.00000e+02,4.23519e-03,7.02460e-04,-7.02460e-04
4.93292e-17,7.00000e+02,3.36985e-03,4.89460e-04,-4.89460e-04
3.94652e-17,7.00000e+02,2.77773e-03,3.68740e-04,-3.68740e-04
3.28870e-17,7.00000e+02,2.35117e-03,2.93590e-04,-2.93590e-04
2.81896e-17,7.00000e+02,2.02966e-03,2.43860e-04,-2.43860e-04
2.46655e-17,7.00000e+02,1.77834e-03,2.09490e-04,-2.09490e-04
2.19247e-17,7.00000e+02,1.57612e-03,1.84910e-04,-1.84910e-04
1.97326e-17,7.00000e+02,1.40972e-03,1.66740e-04,-1.66740e-04
9.86614e-18,7.00000e+02,4.51240e-04,1.43080e-04,-1.43080e-04
6.57740e-18,7.00000e+02,3.03272e-04,8.88180e-05,-8.88180e-05
4.93292e-18,7.00000e+02,2.31335e-04,6.03930e-05,-6.03930e-05
3.94652e-18,7.00000e+02,1.89703e-04,4.41670e-05,-4.41670e-05
3.28870e-18,7.00000e+02,1.61801e-04,3.43700e-05,-3.43700e-05
2.81896e-18,7.00000e+02,1.41094e-04,2.81830e-05,-2.81830e-05
2.46655e-18,7.00000e+02,1.24715e-04,2.40820e-05,-2.40820e-05
2.19247e-18,7.00000e+02,1.11259e-04,2.12060e-05,-2.12060e-05
1.97326e-18,7.00000e+02,9.99429e-05,1.90630e-05,-1.90630e-05
9.86614e-14,8.00000e+02,1.81629e-28,2.20430e-28,-2.20430e-28
6.57740e-14,8.00000e+02,7.51739e-20,8.74830e-20,-8.74830e-20
4.93292e-14,8.00000e+02,1.40418e-15,1.48080e-15,-1.48080e-15
3.94652e-14,8.00000e+02,5.07463e-13,4.69660e-13,-4.69660e-13
3.28870e-14,8.00000e+02,2.58688e-11,2.09890e-11,-2.09890e-11
2.81896e-14,8.00000e+02,4.30527e-10,3.10730e-10,-3.10730e-10
2.46655e-14,8.00000e+02,3.55208e-09,2.31960e-09,-2.31960e-09
2.19247e-14,8.00000e+02,1.83338e-08,1.09830e-08,-1.09830e-08
1.97326e-14,8.00000e+02,6.81192e-08,3.78010e-08,-3.78010e-08
9.86614e-15,8.00000e+02,2.55182e-05,7.92150e-06,-7.92150e-06
6.57740e-15,8.00000e+02,1.92990e-04,3.98080e-05,-3.98080e-05
4.93292e-15,8.00000e+02,5.40508e-04,8.45360e-05,-8.45360e-05
3.94652e-15,8.00000e+02,1.00530e-03,1.30110e-04,-1.30110e-04
3.28870e-15,8.00000e+02,1.51898e-03,1.71810e-04,-1.71810e-04
2.81896e-15,8.00000e+02,2.03904e-03,2.08650e-04,-2.08650e-04
2.46655e-15,8.00000e+02,2.54641e-03,2.41640e-04,-2.41640e-04
2.19247e-15,8.00000e+02,3.03825e-03,2.73850e-04,-2.73850e-04
1.97326e-15,8.00000e+02,3.52271e-03,3.12500e-04,-3.12500e-04
9.86614e-16,8.00000e+02,9.73506e-03,1.32190e-03,-1.32190e-03
6.57740e-16,8.00000e+02,1.03445e-02,1.02610e-03,-1.02610e-03
4.93292e-16,8.00000e+02,1.01889e-02,8.49160e-04,-8.49160e-04
3.94652e-16,8.00000e+02,9.75301e-03,7.31790e-04,-7.31790e-04
3.28870e-16,8.00000e+02,9.22889e-03,6.46700e-04,-6.46700e-04
