# Chargino_width_GeV,Chargino_mass_GeV,Atimesepsilon_n_textlay__5,1_sd_,1_sd__1
3.28870e-16,2.00000e+02,1.02186e-03,2.63170e-04,-2.63170e-04
2.81896e-16,2.00000e+02,9.55833e-04,2.44590e-04,-2.44590e-04
2.46655e-16,2.00000e+02,8.94953e-04,2.28280e-04,-2.28280e-04
2.19247e-16,2.00000e+02,8.39700e-04,2.13910e-04,-2.13910e-04
1.97326e-16,2.00000e+02,7.89881e-04,2.01190e-04,-2.01190e-04
9.86614e-17,2.00000e+02,5.85397e-04,3.70300e-04,-3.70300e-04
6.57740e-17,2.00000e+02,4.19834e-04,2.58710e-04,-2.58710e-04
4.93292e-17,2.00000e+02,3.27086e-04,1.98660e-04,-1.98660e-04
3.94652e-17,2.00000e+02,2.67855e-04,1.61190e-04,-1.61190e-04
3.28870e-17,2.00000e+02,2.26771e-04,1.35600e-04,-1.35600e-04
2.81896e-17,2.00000e+02,1.96604e-04,1.17020e-04,-1.17020e-04
2.46655e-17,2.00000e+02,1.73520e-04,1.02910e-04,-1.02910e-04
2.19247e-17,2.00000e+02,1.55282e-04,9.18390e-05,-9.18390e-05
1.97326e-17,2.00000e+02,1.40515e-04,8.29160e-05,-8.29160e-05
9.86614e-18,2.00000e+02,1.21064e-05,2.71120e-05,-2.71120e-05
6.57740e-18,2.00000e+02,8.13515e-06,1.82230e-05,-1.82230e-05
4.93292e-18,2.00000e+02,6.12535e-06,1.37230e-05,-1.37230e-05
3.94652e-18,2.00000e+02,4.91193e-06,1.10050e-05,-1.10050e-05
3.28870e-18,2.00000e+02,4.09989e-06,9.18580e-06,-9.18580e-06
2.81896e-18,2.00000e+02,3.51815e-06,7.88270e-06,-7.88270e-06
2.46655e-18,2.00000e+02,3.08101e-06,6.90340e-06,-6.90340e-06
2.19247e-18,2.00000e+02,2.74048e-06,6.14050e-06,-6.14050e-06
1.97326e-18,2.00000e+02,2.46773e-06,5.52950e-06,-5.52950e-06
9.86614e-14,3.00000e+02,2.58657e-22,6.30750e-22,-6.30750e-22
6.57740e-14,3.00000e+02,3.29516e-16,8.03350e-16,-8.03350e-16
4.93292e-14,3.00000e+02,3.42587e-13,8.32790e-13,-8.32790e-13
3.94652e-14,3.00000e+02,2.12576e-11,5.10470e-11,-5.10470e-11
3.28870e-14,3.00000e+02,3.29101e-10,7.67450e-10,-7.67450e-10
2.81896e-14,3.00000e+02,2.34452e-09,5.19440e-09,-5.19440e-09
2.46655e-14,3.00000e+02,1.04024e-08,2.14220e-08,-2.14220e-08
2.19247e-14,3.00000e+02,3.38624e-08,6.36470e-08,-6.36470e-08
1.97326e-14,3.00000e+02,8.89073e-08,1.50610e-07,-1.50610e-07
9.86614e-15,3.00000e+02,1.00461e-05,6.38550e-06,-6.38550e-06
6.57740e-15,3.00000e+02,5.81901e-05,2.18870e-05,-2.18870e-05
4.93292e-15,3.00000e+02,1.48107e-04,4.17950e-05,-4.17950e-05
3.94652e-15,3.00000e+02,2.67343e-04,6.39490e-05,-6.39490e-05
3.28870e-15,3.00000e+02,4.02411e-04,8.79500e-05,-8.79500e-05
2.81896e-15,3.00000e+02,5.42257e-04,1.13400e-04,-1.13400e-04
2.46655e-15,3.00000e+02,6.78905e-04,1.39510e-04,-1.39510e-04
2.19247e-15,3.00000e+02,8.07284e-04,1.65340e-04,-1.65340e-04
1.97326e-15,3.00000e+02,9.24575e-04,1.90090e-04,-1.90090e-04
9.86614e-16,3.00000e+02,1.43926e-03,2.97150e-04,-2.97150e-04
6.57740e-16,3.00000e+02,1.63073e-03,3.24970e-04,-3.24970e-04
4.93292e-16,3.00000e+02,1.63410e-03,3.21290e-04,-3.21290e-04
3.94652e-16,3.00000e+02,1.57213e-03,3.07850e-04,-3.07850e-04
3.28870e-16,3.00000e+02,1.48979e-03,2.91810e-04,-2.91810e-04
2.81896e-16,3.00000e+02,1.40430e-03,2.75730e-04,-2.75730e-04
2.46655e-16,3.00000e+02,1.32222e-03,2.60530e-04,-2.60530e-04
2.19247e-16,3.00000e+02,1.24597e-03,2.46520e-04,-2.46520e-04
1.97326e-16,3.00000e+02,1.17606e-03,2.33720e-04,-2.33720e-04
9.86614e-17,3.00000e+02,5.30002e-04,2.87620e-04,-2.87620e-04
6.57740e-17,3.00000e+02,3.78914e-04,2.09740e-04,-2.09740e-04
4.93292e-17,3.00000e+02,2.94510e-04,1.64740e-04,-1.64740e-04
3.94652e-17,3.00000e+02,2.40770e-04,1.35550e-04,-1.35550e-04
3.28870e-17,3.00000e+02,2.03586e-04,1.15110e-04,-1.15110e-04
2.81896e-17,3.00000e+02,1.76335e-04,1.00020e-04,-1.00020e-04
2.46655e-17,3.00000e+02,1.55513e-04,8.84190e-05,-8.84190e-05
2.19247e-17,3.00000e+02,1.39087e-04,7.92260e-05,-7.92260e-05
1.97326e-17,3.00000e+02,1.25797e-04,7.17630e-05,-7.17630e-05
9.86614e-18,3.00000e+02,6.77994e-05,7.27720e-05,-7.27720e-05
6.57740e-18,3.00000e+02,4.56404e-05,4.90170e-05,-4.90170e-05
4.93292e-18,3.00000e+02,3.43971e-05,3.69540e-05,-3.69540e-05
3.94652e-18,3.00000e+02,2.75984e-05,2.96560e-05,-2.96560e-05
3.28870e-18,3.00000e+02,2.30434e-05,2.47650e-05,-2.47650e-05
2.81896e-18,3.00000e+02,1.97791e-05,2.12590e-05,-2.12590e-05
2.46655e-18,3.00000e+02,1.73250e-05,1.86220e-05,-1.86220e-05
2.19247e-18,3.00000e+02,1.54124e-05,1.65680e-05,-1.65680e-05
1.97326e-18,3.00000e+02,1.38801e-05,1.49210e-05,-1.49210e-05
9.86614e-14,4.00000e+02,6.19950e-23,3.80020e-28,-3.80020e-28
6.57740e-14,4.00000e+02,1.48057e-16,6.96210e-20,-6.96210e-20
4.93292e-14,4.00000e+02,2.13110e-13,8.74010e-16,-8.74010e-16
3.94652e-14,4.00000e+02,1.62367e-11,2.40750e-13,-2.40750e-13
3.28870e-14,4.00000e+02,2.89039e-10,9.90020e-12,-9.90020e-12
2.81896e-14,4.00000e+02,2.26241e-09,1.37970e-10,-1.37970e-10
2.46655e-14,4.00000e+02,1.06526e-08,9.80930e-10,-9.80930e-10
2.19247e-14,4.00000e+02,3.58432e-08,4.46250e-09,-4.46250e-09
1.97326e-14,4.00000e+02,9.54520e-08,1.48770e-08,-1.48770e-08
9.86614e-15,4.00000e+02,9.79152e-06,2.98190e-06,-2.98190e-06
6.57740e-15,4.00000e+02,5.48350e-05,1.63180e-05,-1.63180e-05
4.93292e-15,4.00000e+02,1.42589e-04,3.73460e-05,-3.73460e-05
3.94652e-15,4.00000e+02,2.68934e-04,6.16680e-05,-6.16680e-05
3.28870e-15,4.00000e+02,4.26894e-04,8.81040e-05,-8.81040e-05
2.81896e-15,4.00000e+02,6.08243e-04,1.17000e-04,-1.17000e-04
2.46655e-15,4.00000e+02,8.04400e-04,1.48660e-04,-1.48660e-04
2.19247e-15,4.00000e+02,1.00738e-03,1.82920e-04,-1.82920e-04
1.97326e-15,4.00000e+02,1.21040e-03,2.19110e-04,-2.19110e-04
9.86614e-16,4.00000e+02,1.85945e-03,3.83040e-04,-3.83040e-04
6.57740e-16,4.00000e+02,2.16054e-03,3.96260e-04,-3.96260e-04
4.93292e-16,4.00000e+02,2.19916e-03,3.82180e-04,-3.82180e-04
3.94652e-16,4.00000e+02,2.13798e-03,3.60790e-04,-3.60790e-04
3.28870e-16,4.00000e+02,2.04072e-03,3.38450e-04,-3.38450e-04
2.81896e-16,4.00000e+02,1.93346e-03,3.17290e-04,-3.17290e-04
2.46655e-16,4.00000e+02,1.82733e-03,2.97900e-04,-2.97900e-04
2.19247e-16,4.00000e+02,1.72674e-03,2.80380e-04,-2.80380e-04
1.97326e-16,4.00000e+02,1.63329e-03,2.64590e-04,-2.64590e-04
9.86614e-17,4.00000e+02,1.57197e-03,5.79640e-04,-5.79640e-04
6.57740e-17,4.00000e+02,1.13996e-03,4.19930e-04,-4.19930e-04
4.93292e-17,4.00000e+02,8.93061e-04,3.29780e-04,-3.29780e-04
3.94652e-17,4.00000e+02,7.33756e-04,2.71690e-04,-2.71690e-04
3.28870e-17,4.00000e+02,6.22582e-04,2.31070e-04,-2.31070e-04
2.81896e-17,4.00000e+02,5.40616e-04,2.01060e-04,-2.01060e-04
2.46655e-17,4.00000e+02,4.77701e-04,1.77960e-04,-1.77960e-04
2.19247e-17,4.00000e+02,4.27894e-04,1.59630e-04,-1.59630e-04
1.97326e-17,4.00000e+02,3.87484e-04,1.44730e-04,-1.44730e-04
9.86614e-18,4.00000e+02,1.37917e-04,8.22830e-05,-8.22830e-05
6.57740e-18,4.00000e+02,9.26835e-05,5.52960e-05,-5.52960e-05
4.93292e-18,4.00000e+02,6.97920e-05,4.16380e-05,-4.16380e-05
3.94652e-18,4.00000e+02,5.59681e-05,3.33900e-05,-3.33900e-05
3.28870e-18,4.00000e+02,4.67145e-05,2.78700e-05,-2.78700e-05
2.81896e-18,4.00000e+02,4.00871e-05,2.39160e-05,-2.39160e-05
2.46655e-18,4.00000e+02,3.51062e-05,2.09440e-05,-2.09440e-05
2.19247e-18,4.00000e+02,3.12262e-05,1.86300e-05,-1.86300e-05
1.97326e-18,4.00000e+02,2.81190e-05,1.67760e-05,-1.67760e-05
9.86614e-14,5.00000e+02,9.73815e-18,2.37470e-17,-2.37470e-17
6.57740e-14,5.00000e+02,3.60529e-13,8.79170e-13,-8.79170e-13
4.93292e-14,5.00000e+02,6.37228e-11,1.55390e-10,-1.55390e-10
3.94652e-14,5.00000e+02,1.35140e-09,3.29510e-09,-3.29510e-09
3.28870e-14,5.00000e+02,1.00160e-08,2.44110e-08,-2.44110e-08
2.81896e-14,5.00000e+02,4.09345e-08,9.96410e-08,-9.96410e-08
2.46655e-14,5.00000e+02,1.15771e-07,2.81050e-07,-2.81050e-07
2.19247e-14,5.00000e+02,2.56960e-07,6.20890e-07,-6.20890e-07
1.97326e-14,5.00000e+02,4.82682e-07,1.15760e-06,-1.15760e-06
9.86614e-15,5.00000e+02,9.03832e-06,1.53480e-05,-1.53480e-05
6.57740e-15,5.00000e+02,3.80223e-05,3.08980e-05,-3.08980e-05
4.93292e-15,5.00000e+02,1.01172e-04,4.31800e-05,-4.31800e-05
3.94652e-15,5.00000e+02,1.99218e-04,5.77250e-05,-5.77250e-05
3.28870e-15,5.00000e+02,3.24706e-04,7.77030e-05,-7.77030e-05
2.81896e-15,5.00000e+02,4.69132e-04,1.02620e-04,-1.02620e-04
2.46655e-15,5.00000e+02,6.25386e-04,1.31130e-04,-1.31130e-04
2.19247e-15,5.00000e+02,7.88002e-04,1.62220e-04,-1.62220e-04
1.97326e-15,5.00000e+02,9.52855e-04,1.95190e-04,-1.95190e-04
9.86614e-16,5.00000e+02,1.92898e-03,3.63350e-04,-3.63350e-04
6.57740e-16,5.00000e+02,2.34265e-03,3.93070e-04,-3.93070e-04
4.93292e-16,5.00000e+02,2.45439e-03,3.88140e-04,-3.88140e-04
3.94652e-16,5.00000e+02,2.43881e-03,3.71950e-04,-3.71950e-04
3.28870e-16,5.00000e+02,2.37038e-03,3.52890e-04,-3.52890e-04
2.81896e-16,5.00000e+02,2.28132e-03,3.34070e-04,-3.34070e-04
2.46655e-16,5.00000e+02,2.18616e-03,3.16580e-04,-3.16580e-04
2.19247e-16,5.00000e+02,2.09153e-03,3.00690e-04,-3.00690e-04
1.97326e-16,5.00000e+02,2.00049e-03,2.86380e-04,-2.86380e-04
9.86614e-17,5.00000e+02,1.34676e-03,6.08570e-04,-6.08570e-04
6.57740e-17,5.00000e+02,9.68757e-04,4.32030e-04,-4.32030e-04
4.93292e-17,5.00000e+02,7.55271e-04,3.34630e-04,-3.34630e-04
3.94652e-17,5.00000e+02,6.18567e-04,2.73000e-04,-2.73000e-04
3.28870e-17,5.00000e+02,5.23652e-04,2.30520e-04,-2.30520e-04
2.81896e-17,5.00000e+02,4.53943e-04,1.99480e-04,-1.99480e-04
2.46655e-17,5.00000e+02,4.00591e-04,1.75790e-04,-1.75790e-04
2.19247e-17,5.00000e+02,3.58449e-04,1.57140e-04,-1.57140e-04
1.97326e-17,5.00000e+02,3.24328e-04,1.42060e-04,-1.42060e-04
9.86614e-18,5.00000e+02,1.03662e-04,9.62260e-05,-9.62260e-05
6.57740e-18,5.00000e+02,6.98048e-05,6.46590e-05,-6.46590e-05
4.93292e-18,5.00000e+02,5.26168e-05,4.86870e-05,-4.86870e-05
3.94652e-18,5.00000e+02,4.22198e-05,3.90430e-05,-3.90430e-05
3.28870e-18,5.00000e+02,3.52540e-05,3.25870e-05,-3.25870e-05
2.81896e-18,5.00000e+02,3.02615e-05,2.79640e-05,-2.79640e-05
2.46655e-18,5.00000e+02,2.65073e-05,2.44890e-05,-2.44890e-05
2.19247e-18,5.00000e+02,2.35819e-05,2.17830e-05,-2.17830e-05
1.97326e-18,5.00000e+02,2.12378e-05,1.96150e-05,-1.96150e-05
9.86614e-14,6.00000e+02,2.24912e-29,5.58190e-31,-5.58190e-31
6.57740e-14,6.00000e+02,8.63397e-21,8.70640e-22,-8.70640e-22
4.93292e-14,6.00000e+02,1.60265e-16,3.16000e-17,-3.16000e-17
3.94652e-14,6.00000e+02,5.68802e-14,1.63750e-14,-1.63750e-14
3.28870e-14,6.00000e+02,2.81337e-12,1.02340e-12,-1.02340e-12
2.81896e-14,6.00000e+02,4.53183e-11,1.92040e-11,-1.92040e-11
2.46655e-14,6.00000e+02,3.62994e-10,1.70490e-10,-1.70490e-10
2.19247e-14,6.00000e+02,1.82785e-09,9.21210e-10,-9.21210e-10
1.97326e-14,6.00000e+02,6.65755e-09,3.52270e-09,-3.52270e-09
9.86614e-15,6.00000e+02,2.35102e-06,1.31680e-06,-1.31680e-06
6.57740e-15,6.00000e+02,1.92565e-05,9.13470e-06,-9.13470e-06
4.93292e-15,6.00000e+02,6.27396e-05,2.41290e-05,-2.41290e-05
3.94652e-15,6.00000e+02,1.37194e-04,4.39640e-05,-4.39640e-05
3.28870e-15,6.00000e+02,2.39918e-04,6.72420e-05,-6.72420e-05
2.81896e-15,6.00000e+02,3.64512e-04,9.35160e-05,-9.35160e-05
2.46655e-15,6.00000e+02,5.03868e-04,1.22700e-04,-1.22700e-04
2.19247e-15,6.00000e+02,6.51601e-04,1.54760e-04,-1.54760e-04
1.97326e-15,6.00000e+02,8.02484e-04,1.89610e-04,-1.89610e-04
9.86614e-16,6.00000e+02,2.35706e-03,3.85080e-04,-3.85080e-04
6.57740e-16,6.00000e+02,2.95711e-03,4.49820e-04,-4.49820e-04
4.93292e-16,6.00000e+02,3.14012e-03,4.59720e-04,-4.59720e-04
3.94652e-16,6.00000e+02,3.13749e-03,4.49780e-04,-4.49780e-04
3.28870e-16,6.00000e+02,3.05314e-03,4.32700e-04,-4.32700e-04
2.81896e-16,6.00000e+02,2.93466e-03,4.13440e-04,-4.13440e-04
2.46655e-16,6.00000e+02,2.80466e-03,3.94050e-04,-3.94050e-04
2.19247e-16,6.00000e+02,2.67391e-03,3.75390e-04,-3.75390e-04
1.97326e-16,6.00000e+02,2.54773e-03,3.57810e-04,-3.57810e-04
9.86614e-17,6.00000e+02,2.33811e-03,6.49980e-04,-6.49980e-04
6.57740e-17,6.00000e+02,1.72009e-03,4.79320e-04,-4.79320e-04
4.93292e-17,6.00000e+02,1.35709e-03,3.78950e-04,-3.78950e-04
3.94652e-17,6.00000e+02,1.11972e-03,3.13140e-04,-3.13140e-04
3.28870e-17,6.00000e+02,9.52719e-04,2.66740e-04,-2.66740e-04
2.81896e-17,6.00000e+02,8.28943e-04,2.32280e-04,-2.32280e-04
2.46655e-17,6.00000e+02,7.33560e-04,2.05690e-04,-2.05690e-04
2.19247e-17,6.00000e+02,6.57827e-04,1.84550e-04,-1.84550e-04
1.97326e-17,6.00000e+02,5.96250e-04,1.67350e-04,-1.67350e-04
9.86614e-18,6.00000e+02,3.54331e-04,1.37620e-04,-1.37620e-04
6.57740e-18,6.00000e+02,2.38535e-04,9.28110e-05,-9.28110e-05
4.93292e-18,6.00000e+02,1.79783e-04,7.00130e-05,-7.00130e-05
3.94652e-18,6.00000e+02,1.44247e-04,5.62060e-05,-5.62060e-05
3.28870e-18,6.00000e+02,1.20444e-04,4.69480e-05,-4.69480e-05
2.81896e-18,6.00000e+02,1.03383e-04,4.03090e-05,-4.03090e-05
2.46655e-18,6.00000e+02,9.05536e-05,3.53140e-05,-3.53140e-05
2.19247e-18,6.00000e+02,8.05601e-05,3.14210e-05,-3.14210e-05
1.97326e-18,6.00000e+02,7.25509e-05,2.83010e-05,-2.83010e-05
9.86614e-14,7.00000e+02,9.87025e-31,2.40670e-30,-2.40670e-30
6.57740e-14,7.00000e+02,9.99052e-22,2.43180e-21,-2.43180e-21
4.93292e-14,7.00000e+02,2.93644e-17,7.10070e-17,-7.10070e-17
3.94652e-14,7.00000e+02,1.35242e-14,3.22530e-14,-3.22530e-14
3.28870e-14,7.00000e+02,7.90172e-13,1.84290e-12,-1.84290e-12
2.81896e-14,7.00000e+02,1.43160e-11,3.23660e-11,-3.23660e-11
2.46655e-14,7.00000e+02,1.25569e-10,2.72740e-10,-2.72740e-10
2.19247e-14,7.00000e+02,6.82118e-10,1.41150e-09,-1.41150e-09
1.97326e-14,7.00000e+02,2.65719e-09,5.20020e-09,-5.20020e-09
9.86614e-15,7.00000e+02,1.56039e-06,1.50710e-06,-1.50710e-06
6.57740e-15,7.00000e+02,1.68713e-05,9.13930e-06,-9.13930e-06
4.93292e-15,7.00000e+02,6.21310e-05,2.32880e-05,-2.32880e-05
3.94652e-15,7.00000e+02,1.43578e-04,4.32800e-05,-4.32800e-05
3.28870e-15,7.00000e+02,2.58062e-04,6.91580e-05,-6.91580e-05
2.81896e-15,7.00000e+02,3.97526e-04,1.01010e-04,-1.01010e-04
2.46655e-15,7.00000e+02,5.52573e-04,1.38370e-04,-1.38370e-04
2.19247e-15,7.00000e+02,7.14622e-04,1.80180e-04,-1.80180e-04
1.97326e-15,7.00000e+02,8.76804e-04,2.25010e-04,-2.25010e-04
9.86614e-16,7.00000e+02,2.18708e-03,3.64350e-04,-3.64350e-04
6.57740e-16,7.00000e+02,2.92409e-03,4.52560e-04,-4.52560e-04
4.93292e-16,7.00000e+02,3.23135e-03,4.78580e-04,-4.78580e-04
3.94652e-16,7.00000e+02,3.32115e-03,4.78250e-04,-4.78250e-04
3.28870e-16,7.00000e+02,3.30371e-03,4.66760e-04,-4.66760e-04
2.81896e-16,7.00000e+02,3.23381e-03,4.50830e-04,-4.50830e-04
2.46655e-16,7.00000e+02,3.13932e-03,4.33540e-04,-4.33540e-04
2.19247e-16,7.00000e+02,3.03462e-03,4.16340e-04,-4.16340e-04
1.97326e-16,7.00000e+02,2.92725e-03,3.99850e-04,-3.99850e-04
9.86614e-17,7.00000e+02,1.32446e-03,4.97650e-04,-4.97650e-04
6.57740e-17,7.00000e+02,1.00126e-03,3.80540e-04,-3.80540e-04
4.93292e-17,7.00000e+02,8.01576e-04,3.07380e-04,-3.07380e-04
3.94652e-17,7.00000e+02,6.67420e-04,2.57660e-04,-2.57660e-04
3.28870e-17,7.00000e+02,5.71430e-04,2.21740e-04,-2.21740e-04
2.81896e-17,7.00000e+02,4.99447e-04,1.94580e-04,-1.94580e-04
2.46655e-17,7.00000e+02,4.43502e-04,1.73340e-04,-1.73340e-04
2.19247e-17,7.00000e+02,3.98797e-04,1.56270e-04,-1.56270e-04
1.97326e-17,7.00000e+02,3.62258e-04,1.42260e-04,-1.42260e-04
9.86614e-18,7.00000e+02,2.28943e-04,1.21650e-04,-1.21650e-04
6.57740e-18,7.00000e+02,1.54630e-04,8.21860e-05,-8.21860e-05
4.93292e-18,7.00000e+02,1.16737e-04,6.20540e-05,-6.20540e-05
3.94652e-18,7.00000e+02,9.37599e-05,4.98450e-05,-4.98450e-05
3.28870e-18,7.00000e+02,7.83367e-05,4.16510e-05,-4.16510e-05
2.81896e-18,7.00000e+02,6.72737e-05,3.57700e-05,-3.57700e-05
2.46655e-18,7.00000e+02,5.89469e-05,3.13440e-05,-3.13440e-05
2.19247e-18,7.00000e+02,5.24549e-05,2.78930e-05,-2.78930e-05
1.97326e-18,7.00000e+02,4.72509e-05,2.51270e-05,-2.51270e-05
9.86614e-14,8.00000e+02,1.46207e-33,3.56390e-33,-3.56390e-33
6.57740e-14,8.00000e+02,1.30353e-23,3.15610e-23,-3.15610e-23
4.93292e-14,8.00000e+02,1.15298e-18,2.72820e-18,-2.72820e-18
3.94652e-14,8.00000e+02,1.04676e-15,2.37680e-15,-2.37680e-15
3.28870e-14,8.00000e+02,9.75936e-14,2.09690e-13,-2.09690e-13
2.81896e-14,8.00000e+02,2.49249e-12,5.02330e-12,-5.02330e-12
2.46655e-14,8.00000e+02,2.84062e-11,5.34450e-11,-5.34450e-11
2.19247e-14,8.00000e+02,1.89231e-10,3.31680e-10,-3.31680e-10
1.97326e-14,8.00000e+02,8.66113e-10,1.41350e-09,-1.41350e-09
9.86614e-15,8.00000e+02,9.44249e-07,7.82240e-07,-7.82240e-07
6.57740e-15,8.00000e+02,1.20006e-05,5.63480e-06,-5.63480e-06
4.93292e-15,8.00000e+02,4.81369e-05,1.55320e-05,-1.55320e-05
3.94652e-15,8.00000e+02,1.17107e-04,3.08190e-05,-3.08190e-05
3.28870e-15,8.00000e+02,2.17929e-04,5.15220e-05,-5.15220e-05
2.81896e-15,8.00000e+02,3.45111e-04,7.70380e-05,-7.70380e-05
2.46655e-15,8.00000e+02,4.91724e-04,1.06930e-04,-1.06930e-04
2.19247e-15,8.00000e+02,6.50953e-04,1.41160e-04,-1.41160e-04
1.97326e-15,8.00000e+02,8.16741e-04,1.79750e-04,-1.79750e-04
9.86614e-16,8.00000e+02,2.06019e-03,3.42400e-04,-3.42400e-04
6.57740e-16,8.00000e+02,2.88653e-03,4.25540e-04,-4.25540e-04
4.93292e-16,8.00000e+02,3.26571e-03,4.57220e-04,-4.57220e-04
3.94652e-16,8.00000e+02,3.40508e-03,4.64530e-04,-4.64530e-04
3.28870e-16,8.00000e+02,3.41999e-03,4.60090e-04,-4.60090e-04
