# Chargino_width_GeV,Chargino_mass_GeV,Atimesepsilon_n_textlay__4,1_sd_,1_sd__1
2.81896e-16,3.00000e+02,2.32380e-03,3.29570e-04,-3.29570e-04
2.46655e-16,3.00000e+02,2.14970e-03,3.04150e-04,-3.04150e-04
2.19247e-16,3.00000e+02,1.99690e-03,2.82160e-04,-2.82160e-04
1.97326e-16,3.00000e+02,1.86270e-03,2.63020e-04,-2.63020e-04
9.86614e-17,3.00000e+02,9.24920e-04,4.05190e-04,-4.05190e-04
6.57740e-17,3.00000e+02,6.67040e-04,2.91280e-04,-2.91280e-04
4.93292e-17,3.00000e+02,5.20930e-04,2.27360e-04,-2.27360e-04
3.94652e-17,3.00000e+02,4.27150e-04,1.86430e-04,-1.86430e-04
3.28870e-17,3.00000e+02,3.61910e-04,1.57980e-04,-1.57980e-04
2.81896e-17,3.00000e+02,3.13930e-04,1.37070e-04,-1.37070e-04
2.46655e-17,3.00000e+02,2.77170e-04,1.21040e-04,-1.21040e-04
2.19247e-17,3.00000e+02,2.48110e-04,1.08370e-04,-1.08370e-04
1.97326e-17,3.00000e+02,2.24560e-04,9.80960e-05,-9.80960e-05
9.86614e-18,3.00000e+02,7.52790e-05,4.50090e-05,-4.50090e-05
6.57740e-18,3.00000e+02,5.05400e-05,3.02240e-05,-3.02240e-05
4.93292e-18,3.00000e+02,3.80390e-05,2.27510e-05,-2.27510e-05
3.94652e-18,3.00000e+02,3.04950e-05,1.82400e-05,-1.82400e-05
3.28870e-18,3.00000e+02,2.54490e-05,1.52220e-05,-1.52220e-05
2.81896e-18,3.00000e+02,2.18350e-05,1.30610e-05,-1.30610e-05
2.46655e-18,3.00000e+02,1.91200e-05,1.14370e-05,-1.14370e-05
2.19247e-18,3.00000e+02,1.70060e-05,1.01730e-05,-1.01730e-05
1.97326e-18,3.00000e+02,1.53120e-05,9.15980e-06,-9.15980e-06
9.86614e-14,4.00000e+02,3.61220e-16,3.60810e-16,-3.60810e-16
6.57740e-14,4.00000e+02,5.09830e-12,5.03040e-12,-5.03040e-12
4.93292e-14,4.00000e+02,5.71340e-10,5.45870e-10,-5.45870e-10
3.94652e-14,4.00000e+02,9.51010e-09,8.65260e-09,-8.65260e-09
3.28870e-14,4.00000e+02,6.17360e-08,5.29540e-08,-5.29540e-08
2.81896e-14,4.00000e+02,2.35430e-07,1.89320e-07,-1.89320e-07
2.46655e-14,4.00000e+02,6.46410e-07,4.85670e-07,-4.85670e-07
2.19247e-14,4.00000e+02,1.43000e-06,1.00130e-06,-1.00130e-06
1.97326e-14,4.00000e+02,2.72560e-06,1.77470e-06,-1.77470e-06
9.86614e-15,4.00000e+02,6.97820e-05,2.22940e-05,-2.22940e-05
6.57740e-15,4.00000e+02,2.70250e-04,5.67030e-05,-5.67030e-05
4.93292e-15,4.00000e+02,5.70590e-04,9.77530e-05,-9.77530e-05
3.94652e-15,4.00000e+02,9.12990e-04,1.39710e-04,-1.39710e-04
3.28870e-15,4.00000e+02,1.26060e-03,1.79440e-04,-1.79440e-04
2.81896e-15,4.00000e+02,1.59480e-03,2.16280e-04,-2.16280e-04
2.46655e-15,4.00000e+02,1.90700e-03,2.50650e-04,-2.50650e-04
2.19247e-15,4.00000e+02,2.19330e-03,2.83210e-04,-2.83210e-04
1.97326e-15,4.00000e+02,2.45290e-03,3.14530e-04,-3.14530e-04
9.86614e-16,4.00000e+02,3.85890e-03,5.66540e-04,-5.66540e-04
6.57740e-16,4.00000e+02,3.78120e-03,5.19620e-04,-5.19620e-04
4.93292e-16,4.00000e+02,3.51040e-03,4.67080e-04,-4.67080e-04
3.94652e-16,4.00000e+02,3.22280e-03,4.21100e-04,-4.21100e-04
3.28870e-16,4.00000e+02,2.95890e-03,3.82480e-04,-3.82480e-04
2.81896e-16,4.00000e+02,2.72600e-03,3.50110e-04,-3.50110e-04
2.46655e-16,4.00000e+02,2.52270e-03,3.22760e-04,-3.22760e-04
2.19247e-16,4.00000e+02,2.34500e-03,2.99400e-04,-2.99400e-04
1.97326e-16,4.00000e+02,2.18920e-03,2.79240e-04,-2.79240e-04
9.86614e-17,4.00000e+02,1.97960e-03,5.99000e-04,-5.99000e-04
6.57740e-17,4.00000e+02,1.42190e-03,4.29030e-04,-4.29030e-04
4.93292e-17,4.00000e+02,1.10750e-03,3.33840e-04,-3.33840e-04
3.94652e-17,4.00000e+02,9.06520e-04,2.73130e-04,-2.73130e-04
3.28870e-17,4.00000e+02,7.67100e-04,2.31060e-04,-2.31060e-04
2.81896e-17,4.00000e+02,6.64770e-04,2.00210e-04,-2.00210e-04
2.46655e-17,4.00000e+02,5.86500e-04,1.76620e-04,-1.76620e-04
2.19247e-17,4.00000e+02,5.24700e-04,1.58000e-04,-1.58000e-04
1.97326e-17,4.00000e+02,4.74670e-04,1.42930e-04,-1.42930e-04
9.86614e-18,4.00000e+02,1.89210e-04,8.76340e-05,-8.76340e-05
6.57740e-18,4.00000e+02,1.27130e-04,5.89400e-05,-5.89400e-05
4.93292e-18,4.00000e+02,9.57200e-05,4.44010e-05,-4.44010e-05
3.94652e-18,4.00000e+02,7.67550e-05,3.56150e-05,-3.56150e-05
3.28870e-18,4.00000e+02,6.40630e-05,2.97320e-05,-2.97320e-05
2.81896e-18,4.00000e+02,5.49720e-05,2.55170e-05,-2.55170e-05
2.46655e-18,4.00000e+02,4.81410e-05,2.23480e-05,-2.23480e-05
2.19247e-18,4.00000e+02,4.28200e-05,1.98800e-05,-1.98800e-05
1.97326e-18,4.00000e+02,3.85580e-05,1.79030e-05,-1.79030e-05
9.86614e-14,5.00000e+02,7.44240e-23,6.73870e-23,-6.73870e-23
6.57740e-14,5.00000e+02,2.42460e-16,1.99540e-16,-1.99540e-16
4.93292e-14,5.00000e+02,4.22490e-13,3.22550e-13,-3.22550e-13
3.94652e-14,5.00000e+02,3.68190e-11,2.62140e-11,-2.62140e-11
3.28870e-14,5.00000e+02,7.26080e-10,4.80610e-10,-4.80610e-10
2.81896e-14,5.00000e+02,6.16050e-09,3.77680e-09,-3.77680e-09
2.46655e-14,5.00000e+02,3.09160e-08,1.75290e-08,-1.75290e-08
2.19247e-14,5.00000e+02,1.09350e-07,5.73950e-08,-5.73950e-08
1.97326e-14,5.00000e+02,3.02620e-07,1.47440e-07,-1.47440e-07
9.86614e-15,5.00000e+02,3.39190e-05,9.67230e-06,-9.67230e-06
6.57740e-15,5.00000e+02,1.82950e-04,3.82540e-05,-3.82540e-05
4.93292e-15,5.00000e+02,4.51530e-04,7.66810e-05,-7.66810e-05
3.94652e-15,5.00000e+02,8.01710e-04,1.18440e-04,-1.18440e-04
3.28870e-15,5.00000e+02,1.19270e-03,1.61140e-04,-1.61140e-04
2.81896e-15,5.00000e+02,1.59160e-03,2.03680e-04,-2.03680e-04
2.46655e-15,5.00000e+02,1.97630e-03,2.45210e-04,-2.45210e-04
2.19247e-15,5.00000e+02,2.33330e-03,2.84950e-04,-2.84950e-04
1.97326e-15,5.00000e+02,2.65590e-03,3.22330e-04,-3.22330e-04
9.86614e-16,5.00000e+02,4.65400e-03,5.83920e-04,-5.83920e-04
6.57740e-16,5.00000e+02,5.03890e-03,5.83170e-04,-5.83170e-04
4.93292e-16,5.00000e+02,4.92990e-03,5.49010e-04,-5.49010e-04
3.94652e-16,5.00000e+02,4.67130e-03,5.09660e-04,-5.09660e-04
3.28870e-16,5.00000e+02,4.37850e-03,4.72250e-04,-4.72250e-04
2.81896e-16,5.00000e+02,4.09240e-03,4.38460e-04,-4.38460e-04
2.46655e-16,5.00000e+02,3.82690e-03,4.08410e-04,-4.08410e-04
2.19247e-16,5.00000e+02,3.58550e-03,3.81780e-04,-3.81780e-04
1.97326e-16,5.00000e+02,3.36780e-03,3.58140e-04,-3.58140e-04
9.86614e-17,5.00000e+02,2.04590e-03,5.91120e-04,-5.91120e-04
6.57740e-17,5.00000e+02,1.46190e-03,4.21100e-04,-4.21100e-04
4.93292e-17,5.00000e+02,1.13570e-03,3.26760e-04,-3.26760e-04
3.94652e-17,5.00000e+02,9.28070e-04,2.66880e-04,-2.66880e-04
3.28870e-17,5.00000e+02,7.84480e-04,2.25520e-04,-2.25520e-04
2.81896e-17,5.00000e+02,6.79300e-04,1.95250e-04,-1.95250e-04
2.46655e-17,5.00000e+02,5.98960e-04,1.72140e-04,-1.72140e-04
2.19247e-17,5.00000e+02,5.35600e-04,1.53920e-04,-1.53920e-04
1.97326e-17,5.00000e+02,4.84350e-04,1.39180e-04,-1.39180e-04
9.86614e-18,5.00000e+02,3.28720e-04,1.19310e-04,-1.19310e-04
6.57740e-18,5.00000e+02,2.20810e-04,8.01890e-05,-8.01890e-05
4.93292e-18,5.00000e+02,1.66240e-04,6.03860e-05,-6.03860e-05
3.94652e-18,5.00000e+02,1.33290e-04,4.84260e-05,-4.84260e-05
3.28870e-18,5.00000e+02,1.11240e-04,4.04210e-05,-4.04210e-05
2.81896e-18,5.00000e+02,9.54550e-05,3.46870e-05,-3.46870e-05
2.46655e-18,5.00000e+02,8.35910e-05,3.03770e-05,-3.03770e-05
2.19247e-18,5.00000e+02,7.43500e-05,2.70200e-05,-2.70200e-05
1.97326e-18,5.00000e+02,6.69490e-05,2.43320e-05,-2.43320e-05
9.86614e-14,6.00000e+02,9.07000e-27,8.71420e-27,-8.71420e-27
6.57740e-14,6.00000e+02,7.04880e-19,6.25700e-19,-6.25700e-19
4.93292e-14,6.00000e+02,6.02600e-15,4.90350e-15,-4.90350e-15
3.94652e-14,6.00000e+02,1.35910e-12,1.01910e-12,-1.01910e-12
3.28870e-14,6.00000e+02,4.99950e-11,3.47950e-11,-3.47950e-11
2.81896e-14,6.00000e+02,6.54350e-10,4.25250e-10,-4.25250e-10
2.46655e-14,6.00000e+02,4.49950e-09,2.74210e-09,-2.74210e-09
2.19247e-14,6.00000e+02,2.01800e-08,1.15660e-08,-1.15660e-08
1.97326e-14,6.00000e+02,6.71890e-08,3.62870e-08,-3.62870e-08
9.86614e-15,6.00000e+02,1.70320e-05,5.44180e-06,-5.44180e-06
6.57740e-15,6.00000e+02,1.24720e-04,2.73170e-05,-2.73170e-05
4.93292e-15,6.00000e+02,3.58740e-04,6.19170e-05,-6.19170e-05
3.94652e-15,6.00000e+02,6.90920e-04,1.03160e-04,-1.03160e-04
3.28870e-15,6.00000e+02,1.07750e-03,1.47090e-04,-1.47090e-04
2.81896e-15,6.00000e+02,1.48310e-03,1.91340e-04,-1.91340e-04
2.46655e-15,6.00000e+02,1.88430e-03,2.34740e-04,-2.34740e-04
2.19247e-15,6.00000e+02,2.26690e-03,2.76800e-04,-2.76800e-04
1.97326e-15,6.00000e+02,2.62310e-03,3.17320e-04,-3.17320e-04
9.86614e-16,6.00000e+02,6.64780e-03,7.07470e-04,-7.07470e-04
6.57740e-16,6.00000e+02,7.05430e-03,6.99320e-04,-6.99320e-04
4.93292e-16,6.00000e+02,6.81980e-03,6.55550e-04,-6.55550e-04
3.94652e-16,6.00000e+02,6.40950e-03,6.06630e-04,-6.06630e-04
3.28870e-16,6.00000e+02,5.97240e-03,5.60510e-04,-5.60510e-04
2.81896e-16,6.00000e+02,5.55750e-03,5.19080e-04,-5.19080e-04
2.46655e-16,6.00000e+02,5.17920e-03,4.82420e-04,-4.82420e-04
2.19247e-16,6.00000e+02,4.83950e-03,4.50090e-04,-4.50090e-04
1.97326e-16,6.00000e+02,4.53580e-03,4.21520e-04,-4.21520e-04
9.86614e-17,6.00000e+02,3.56760e-03,7.78460e-04,-7.78460e-04
6.57740e-17,6.00000e+02,2.60920e-03,5.61950e-04,-5.61950e-04
4.93292e-17,6.00000e+02,2.05970e-03,4.40600e-04,-4.40600e-04
3.94652e-17,6.00000e+02,1.70290e-03,3.62900e-04,-3.62900e-04
3.28870e-17,6.00000e+02,1.45220e-03,3.08790e-04,-3.08790e-04
2.81896e-17,6.00000e+02,1.26620e-03,2.68890e-04,-2.68890e-04
2.46655e-17,6.00000e+02,1.12270e-03,2.38220e-04,-2.38220e-04
2.19247e-17,6.00000e+02,1.00850e-03,2.13890e-04,-2.13890e-04
1.97326e-17,6.00000e+02,9.15520e-04,1.94110e-04,-1.94110e-04
9.86614e-18,6.00000e+02,2.79470e-04,1.08540e-04,-1.08540e-04
6.57740e-18,6.00000e+02,1.87130e-04,7.26750e-05,-7.26750e-05
4.93292e-18,6.00000e+02,1.40660e-04,5.46250e-05,-5.46250e-05
3.94652e-18,6.00000e+02,1.12670e-04,4.37580e-05,-4.37580e-05
3.28870e-18,6.00000e+02,9.39750e-05,3.64970e-05,-3.64970e-05
2.81896e-18,6.00000e+02,8.06010e-05,3.13020e-05,-3.13020e-05
2.46655e-18,6.00000e+02,7.05590e-05,2.74020e-05,-2.74020e-05
2.19247e-18,6.00000e+02,6.27420e-05,2.43660e-05,-2.43660e-05
1.97326e-18,6.00000e+02,5.64840e-05,2.19360e-05,-2.19360e-05
9.86614e-14,7.00000e+02,1.61810e-21,1.61810e-21,-1.61810e-21
6.57740e-14,7.00000e+02,1.69270e-15,1.69220e-15,-1.69220e-15
4.93292e-14,7.00000e+02,1.59380e-12,1.58960e-12,-1.58960e-12
3.94652e-14,7.00000e+02,9.27500e-11,9.18440e-11,-9.18440e-11
3.28870e-14,7.00000e+02,1.35920e-09,1.32750e-09,-1.32750e-09
2.81896e-14,7.00000e+02,9.13300e-09,8.73620e-09,-8.73620e-09
2.46655e-14,7.00000e+02,3.78970e-08,3.52770e-08,-3.52770e-08
2.19247e-14,7.00000e+02,1.14460e-07,1.03100e-07,-1.03100e-07
1.97326e-14,7.00000e+02,2.77520e-07,2.40700e-07,-2.40700e-07
9.86614e-15,7.00000e+02,1.88080e-05,9.35070e-06,-9.35070e-06
6.57740e-15,7.00000e+02,1.09370e-04,3.07710e-05,-3.07710e-05
4.93292e-15,7.00000e+02,3.04590e-04,6.05130e-05,-6.05130e-05
3.94652e-15,7.00000e+02,5.89510e-04,9.72660e-05,-9.72660e-05
3.28870e-15,7.00000e+02,9.29760e-04,1.38330e-04,-1.38330e-04
2.81896e-15,7.00000e+02,1.29380e-03,1.81060e-04,-1.81060e-04
2.46655e-15,7.00000e+02,1.65880e-03,2.23770e-04,-2.23770e-04
2.19247e-15,7.00000e+02,2.01000e-03,2.65550e-04,-2.65550e-04
1.97326e-15,7.00000e+02,2.33860e-03,3.05860e-04,-3.05860e-04
9.86614e-16,7.00000e+02,4.94920e-03,6.22040e-04,-6.22040e-04
6.57740e-16,7.00000e+02,5.60750e-03,6.22370e-04,-6.22370e-04
4.93292e-16,7.00000e+02,5.70010e-03,5.96670e-04,-5.96670e-04
3.94652e-16,7.00000e+02,5.56540e-03,5.65320e-04,-5.65320e-04
3.28870e-16,7.00000e+02,5.34060e-03,5.34020e-04,-5.34020e-04
2.81896e-16,7.00000e+02,5.08600e-03,5.04440e-04,-5.04440e-04
2.46655e-16,7.00000e+02,4.82880e-03,4.77060e-04,-4.77060e-04
2.19247e-16,7.00000e+02,4.58120e-03,4.51910e-04,-4.51910e-04
1.97326e-16,7.00000e+02,4.34830e-03,4.28880e-04,-4.28880e-04
9.86614e-17,7.00000e+02,1.42340e-03,4.44940e-04,-4.44940e-04
6.57740e-17,7.00000e+02,1.06930e-03,3.35330e-04,-3.35330e-04
4.93292e-17,7.00000e+02,8.52450e-04,2.68080e-04,-2.68080e-04
3.94652e-17,7.00000e+02,7.07690e-04,2.23010e-04,-2.23010e-04
3.28870e-17,7.00000e+02,6.04590e-04,1.90820e-04,-1.90820e-04
2.81896e-17,7.00000e+02,5.27550e-04,1.66700e-04,-1.66700e-04
2.46655e-17,7.00000e+02,4.67850e-04,1.47970e-04,-1.47970e-04
2.19247e-17,7.00000e+02,4.20240e-04,1.33020e-04,-1.33020e-04
1.97326e-17,7.00000e+02,3.81410e-04,1.20800e-04,-1.20800e-04
9.86614e-18,7.00000e+02,3.55800e-04,1.15480e-04,-1.15480e-04
6.57740e-18,7.00000e+02,2.39710e-04,7.78230e-05,-7.78230e-05
4.93292e-18,7.00000e+02,1.80730e-04,5.86850e-05,-5.86850e-05
3.94652e-18,7.00000e+02,1.45040e-04,4.71010e-05,-4.71010e-05
3.28870e-18,7.00000e+02,1.21130e-04,3.93360e-05,-3.93360e-05
2.81896e-18,7.00000e+02,1.03980e-04,3.37690e-05,-3.37690e-05
2.46655e-18,7.00000e+02,9.10850e-05,2.95830e-05,-2.95830e-05
2.19247e-18,7.00000e+02,8.10360e-05,2.63200e-05,-2.63200e-05
1.97326e-18,7.00000e+02,7.29830e-05,2.37050e-05,-2.37050e-05
9.86614e-14,8.00000e+02,2.72160e-19,2.41150e-19,-2.41150e-19
6.57740e-14,8.00000e+02,4.79450e-14,3.84700e-14,-3.84700e-14
4.93292e-14,8.00000e+02,1.91830e-11,1.45340e-11,-1.45340e-11
3.94652e-14,8.00000e+02,6.74480e-10,4.95250e-10,-4.95250e-10
3.28870e-14,8.00000e+02,7.05720e-09,5.08660e-09,-5.08660e-09
2.81896e-14,8.00000e+02,3.70810e-08,2.63780e-08,-2.63780e-08
2.46655e-14,8.00000e+02,1.27110e-07,8.93610e-08,-8.93610e-08
2.19247e-14,8.00000e+02,3.28750e-07,2.28170e-07,-2.28170e-07
1.97326e-14,8.00000e+02,6.99850e-07,4.78430e-07,-4.78430e-07
9.86614e-15,8.00000e+02,2.31960e-05,1.12430e-05,-1.12430e-05
6.57740e-15,8.00000e+02,1.04410e-04,3.05770e-05,-3.05770e-05
4.93292e-15,8.00000e+02,2.73220e-04,5.49880e-05,-5.49880e-05
3.94652e-15,8.00000e+02,5.29120e-04,8.61210e-05,-8.61210e-05
3.28870e-15,8.00000e+02,8.47840e-04,1.23650e-04,-1.23650e-04
2.81896e-15,8.00000e+02,1.20050e-03,1.65560e-04,-1.65560e-04
2.46655e-15,8.00000e+02,1.56370e-03,2.09600e-04,-2.09600e-04
2.19247e-15,8.00000e+02,1.92180e-03,2.54100e-04,-2.54100e-04
1.97326e-15,8.00000e+02,2.26500e-03,2.98120e-04,-2.98120e-04
9.86614e-16,8.00000e+02,6.48380e-03,6.48550e-04,-6.48550e-04
6.57740e-16,8.00000e+02,7.46450e-03,6.78090e-04,-6.78090e-04
4.93292e-16,8.00000e+02,7.60480e-03,6.59040e-04,-6.59040e-04
3.94652e-16,8.00000e+02,7.42330e-03,6.26780e-04,-6.26780e-04
3.28870e-16,8.00000e+02,7.12150e-03,5.92300e-04,-5.92300e-04
