# Chargino_width_GeV,Chargino_mass_GeV,Atimesepsilon_n_textlay__4,1_sd_,1_sd__1
3.94652e-15,2.00000e+02,1.65598e-03,1.60380e-04,-1.60380e-04
3.28870e-15,2.00000e+02,2.10080e-03,1.85250e-04,-1.85250e-04
2.81896e-15,2.00000e+02,2.45780e-03,2.03930e-04,-2.03930e-04
2.46655e-15,2.00000e+02,2.73480e-03,2.18570e-04,-2.18570e-04
2.19247e-15,2.00000e+02,2.94580e-03,2.30490e-04,-2.30490e-04
1.97326e-15,2.00000e+02,3.10440e-03,2.40630e-04,-2.40630e-04
9.86614e-16,2.00000e+02,4.13460e-03,7.70040e-04,-7.70040e-04
6.57740e-16,2.00000e+02,3.83860e-03,5.85700e-04,-5.85700e-04
4.93292e-16,2.00000e+02,3.46040e-03,4.52040e-04,-4.52040e-04
3.94652e-16,2.00000e+02,3.14300e-03,3.64090e-04,-3.64090e-04
3.28870e-16,2.00000e+02,2.88760e-03,3.05500e-04,-3.05500e-04
2.81896e-16,2.00000e+02,2.68120e-03,2.65460e-04,-2.65460e-04
2.46655e-16,2.00000e+02,2.51260e-03,2.37500e-04,-2.37500e-04
2.19247e-16,2.00000e+02,2.37220e-03,2.17790e-04,-2.17790e-04
1.97326e-16,2.00000e+02,2.25360e-03,2.04060e-04,-2.04060e-04
9.86614e-17,2.00000e+02,1.27538e-03,3.81000e-04,-3.81000e-04
6.57740e-17,2.00000e+02,1.27648e-03,3.45890e-04,-3.45890e-04
4.93292e-17,2.00000e+02,1.12144e-03,2.85220e-04,-2.85220e-04
3.94652e-17,2.00000e+02,9.58260e-04,2.32980e-04,-2.32980e-04
3.28870e-17,2.00000e+02,8.16940e-04,1.92210e-04,-1.92210e-04
2.81896e-17,2.00000e+02,7.00100e-04,1.60790e-04,-1.60790e-04
2.46655e-17,2.00000e+02,6.04480e-04,1.36380e-04,-1.36380e-04
2.19247e-17,2.00000e+02,5.26040e-04,1.17120e-04,-1.17120e-04
1.97326e-17,2.00000e+02,4.61300e-04,1.01690e-04,-1.01690e-04
9.86614e-18,2.00000e+02,2.39840e-04,1.19920e-04,-1.19920e-04
6.57740e-18,2.00000e+02,1.54212e-04,7.71060e-05,-7.71060e-05
4.93292e-18,2.00000e+02,1.04334e-04,5.21670e-05,-5.21670e-05
3.94652e-18,2.00000e+02,7.45960e-05,3.72980e-05,-3.72980e-05
3.28870e-18,2.00000e+02,5.57740e-05,2.78870e-05,-2.78870e-05
2.81896e-18,2.00000e+02,4.31960e-05,2.15980e-05,-2.15980e-05
2.46655e-18,2.00000e+02,3.44060e-05,1.72030e-05,-1.72030e-05
2.19247e-18,2.00000e+02,2.80360e-05,1.40180e-05,-1.40180e-05
1.97326e-18,2.00000e+02,2.32740e-05,1.16370e-05,-1.16370e-05
9.86614e-14,3.00000e+02,1.28302e-27,3.73300e-28,-3.73300e-28
6.57740e-14,3.00000e+02,6.75020e-19,1.94300e-19,-1.94300e-19
4.93292e-14,3.00000e+02,1.32472e-14,3.75760e-15,-3.75760e-15
3.94652e-14,3.00000e+02,4.57560e-12,1.27010e-12,-1.27010e-12
3.28870e-14,3.00000e+02,2.14020e-10,5.77330e-11,-5.77330e-11
2.81896e-14,3.00000e+02,3.23440e-09,8.42260e-10,-8.42260e-10
2.46655e-14,3.00000e+02,2.43360e-08,6.07790e-09,-6.07790e-09
2.19247e-14,3.00000e+02,1.15704e-07,2.75510e-08,-2.75510e-08
1.97326e-14,3.00000e+02,4.00400e-07,9.04830e-08,-9.04830e-08
9.86614e-15,3.00000e+02,1.03474e-04,1.37460e-05,-1.37460e-05
6.57740e-15,3.00000e+02,6.32000e-04,6.20020e-05,-6.20020e-05
4.93292e-15,3.00000e+02,1.48502e-03,1.24080e-04,-1.24080e-04
3.94652e-15,3.00000e+02,2.38680e-03,1.80600e-04,-1.80600e-04
3.28870e-15,3.00000e+02,3.18480e-03,2.25340e-04,-2.25340e-04
2.81896e-15,3.00000e+02,3.83180e-03,2.58780e-04,-2.58780e-04
2.46655e-15,3.00000e+02,4.33040e-03,2.83350e-04,-2.83350e-04
2.19247e-15,3.00000e+02,4.70100e-03,3.01560e-04,-3.01560e-04
1.97326e-15,3.00000e+02,4.96720e-03,3.15560e-04,-3.15560e-04
9.86614e-16,3.00000e+02,5.83640e-03,7.57930e-04,-7.57930e-04
6.57740e-16,3.00000e+02,6.14300e-03,6.55760e-04,-6.55760e-04
4.93292e-16,3.00000e+02,5.83460e-03,5.46160e-04,-5.46160e-04
3.94652e-16,3.00000e+02,5.40220e-03,4.60890e-04,-4.60890e-04
3.28870e-16,3.00000e+02,4.97320e-03,3.96990e-04,-3.96990e-04
2.81896e-16,3.00000e+02,4.57840e-03,3.48800e-04,-3.48800e-04
2.46655e-16,3.00000e+02,4.22260e-03,3.11800e-04,-3.11800e-04
2.19247e-16,3.00000e+02,3.90320e-03,2.82790e-04,-2.82790e-04
1.97326e-16,3.00000e+02,3.61600e-03,2.59480e-04,-2.59480e-04
9.86614e-17,3.00000e+02,4.79840e-03,1.15400e-03,-1.15400e-03
6.57740e-17,3.00000e+02,3.08820e-03,6.31020e-04,-6.31020e-04
4.93292e-17,3.00000e+02,2.21920e-03,4.13600e-04,-4.13600e-04
3.94652e-17,3.00000e+02,1.70498e-03,2.98650e-04,-2.98650e-04
3.28870e-17,3.00000e+02,1.36972e-03,2.29670e-04,-2.29670e-04
2.81896e-17,3.00000e+02,1.13488e-03,1.84800e-04,-1.84800e-04
2.46655e-17,3.00000e+02,9.61460e-04,1.53830e-04,-1.53830e-04
2.19247e-17,3.00000e+02,8.28180e-04,1.31360e-04,-1.31360e-04
1.97326e-17,3.00000e+02,7.22680e-04,1.14360e-04,-1.14360e-04
9.86614e-18,3.00000e+02,6.55880e-04,1.95440e-04,-1.95440e-04
6.57740e-18,3.00000e+02,3.98180e-04,1.09300e-04,-1.09300e-04
4.93292e-18,3.00000e+02,2.77520e-04,7.08230e-05,-7.08230e-05
3.94652e-18,3.00000e+02,2.10120e-04,5.04830e-05,-5.04830e-05
3.28870e-18,3.00000e+02,1.67314e-04,3.84930e-05,-3.84930e-05
2.81896e-18,3.00000e+02,1.37652e-04,3.07990e-05,-3.07990e-05
2.46655e-18,3.00000e+02,1.15838e-04,2.55060e-05,-2.55060e-05
2.19247e-18,3.00000e+02,9.91260e-05,2.16510e-05,-2.16510e-05
1.97326e-18,3.00000e+02,8.59400e-05,1.87160e-05,-1.87160e-05
9.86614e-14,4.00000e+02,1.00942e-15,5.04690e-16,-5.04690e-16
6.57740e-14,4.00000e+02,3.54920e-11,1.77170e-11,-1.77170e-11
4.93292e-14,4.00000e+02,5.65540e-09,2.80080e-09,-2.80080e-09
3.94652e-14,4.00000e+02,1.08548e-07,5.28200e-08,-5.28200e-08
3.28870e-14,4.00000e+02,7.39440e-07,3.50100e-07,-3.50100e-07
2.81896e-14,4.00000e+02,2.82160e-06,1.28980e-06,-1.28980e-06
2.46655e-14,4.00000e+02,7.54840e-06,3.31360e-06,-3.31360e-06
2.19247e-14,4.00000e+02,1.60066e-05,6.72450e-06,-6.72450e-06
1.97326e-14,4.00000e+02,2.89260e-05,1.16080e-05,-1.16080e-05
9.86614e-15,4.00000e+02,3.72320e-04,9.46350e-05,-9.46350e-05
6.57740e-15,4.00000e+02,8.97320e-04,1.51270e-04,-1.51270e-04
4.93292e-15,4.00000e+02,1.51518e-03,1.80120e-04,-1.80120e-04
3.94652e-15,4.00000e+02,2.21280e-03,2.00960e-04,-2.00960e-04
3.28870e-15,4.00000e+02,2.95840e-03,2.22310e-04,-2.22310e-04
2.81896e-15,4.00000e+02,3.71020e-03,2.46380e-04,-2.46380e-04
2.46655e-15,4.00000e+02,4.43080e-03,2.73020e-04,-2.73020e-04
2.19247e-15,4.00000e+02,5.09280e-03,3.01370e-04,-3.01370e-04
1.97326e-15,4.00000e+02,5.67940e-03,3.30420e-04,-3.30420e-04
9.86614e-16,4.00000e+02,5.97580e-03,5.99590e-04,-5.99590e-04
6.57740e-16,4.00000e+02,7.10820e-03,5.99720e-04,-5.99720e-04
4.93292e-16,4.00000e+02,7.10620e-03,5.41450e-04,-5.41450e-04
3.94652e-16,4.00000e+02,6.71500e-03,4.79400e-04,-4.79400e-04
3.28870e-16,4.00000e+02,6.21960e-03,4.24960e-04,-4.24960e-04
2.81896e-16,4.00000e+02,5.72620e-03,3.79600e-04,-3.79600e-04
2.46655e-16,4.00000e+02,5.27140e-03,3.42600e-04,-3.42600e-04
2.19247e-16,4.00000e+02,4.86420e-03,3.12820e-04,-3.12820e-04
1.97326e-16,4.00000e+02,4.50360e-03,2.89060e-04,-2.89060e-04
9.86614e-17,4.00000e+02,4.82520e-03,1.00740e-03,-1.00740e-03
6.57740e-17,4.00000e+02,3.26400e-03,6.12860e-04,-6.12860e-04
4.93292e-17,4.00000e+02,2.39960e-03,4.21760e-04,-4.21760e-04
3.94652e-17,4.00000e+02,1.86890e-03,3.12410e-04,-3.12410e-04
3.28870e-17,4.00000e+02,1.51548e-03,2.43690e-04,-2.43690e-04
2.81896e-17,4.00000e+02,1.26442e-03,1.97670e-04,-1.97670e-04
2.46655e-17,4.00000e+02,1.07702e-03,1.65240e-04,-1.65240e-04
2.19247e-17,4.00000e+02,9.31820e-04,1.41380e-04,-1.41380e-04
1.97326e-17,4.00000e+02,8.16080e-04,1.23160e-04,-1.23160e-04
9.86614e-18,4.00000e+02,8.73300e-04,2.32180e-04,-2.32180e-04
6.57740e-18,4.00000e+02,5.12400e-04,1.17310e-04,-1.17310e-04
4.93292e-18,4.00000e+02,3.63200e-04,7.41730e-05,-7.41730e-05
3.94652e-18,4.00000e+02,2.81420e-04,5.32020e-05,-5.32020e-05
3.28870e-18,4.00000e+02,2.28680e-04,4.12340e-05,-4.12340e-05
2.81896e-18,4.00000e+02,1.91236e-04,3.35840e-05,-3.35840e-05
2.46655e-18,4.00000e+02,1.63038e-04,2.82630e-05,-2.82630e-05
2.19247e-18,4.00000e+02,1.40982e-04,2.43230e-05,-2.43230e-05
1.97326e-18,4.00000e+02,1.23270e-04,2.12690e-05,-2.12690e-05
9.86614e-14,5.00000e+02,1.31624e-25,6.58120e-26,-6.58120e-26
6.57740e-14,5.00000e+02,9.74620e-18,4.87280e-18,-4.87280e-18
4.93292e-14,5.00000e+02,7.08140e-14,3.53780e-14,-3.53780e-14
3.94652e-14,5.00000e+02,1.33218e-11,6.62840e-12,-6.62840e-12
3.28870e-14,5.00000e+02,4.12580e-10,2.02950e-10,-2.02950e-10
2.81896e-14,5.00000e+02,4.63560e-09,2.22880e-09,-2.22880e-09
2.46655e-14,5.00000e+02,2.79960e-08,1.29760e-08,-1.29760e-08
2.19247e-14,5.00000e+02,1.12796e-07,4.97060e-08,-4.97060e-08
1.97326e-14,5.00000e+02,3.44340e-07,1.42510e-07,-1.42510e-07
9.86614e-15,5.00000e+02,6.08660e-05,1.19820e-05,-1.19820e-05
6.57740e-15,5.00000e+02,3.76460e-04,4.77510e-05,-4.77510e-05
4.93292e-15,5.00000e+02,9.76640e-04,9.35900e-05,-9.35900e-05
3.94652e-15,5.00000e+02,1.77978e-03,1.39370e-04,-1.39370e-04
3.28870e-15,5.00000e+02,2.69140e-03,1.83230e-04,-1.83230e-04
2.81896e-15,5.00000e+02,3.62800e-03,2.25800e-04,-2.25800e-04
2.46655e-15,5.00000e+02,4.52720e-03,2.67470e-04,-2.67470e-04
2.19247e-15,5.00000e+02,5.34840e-03,3.08070e-04,-3.08070e-04
1.97326e-15,5.00000e+02,6.07000e-03,3.47070e-04,-3.47070e-04
9.86614e-16,5.00000e+02,8.51020e-03,8.59030e-04,-8.59030e-04
6.57740e-16,5.00000e+02,9.38240e-03,7.52860e-04,-7.52860e-04
4.93292e-16,5.00000e+02,9.25260e-03,6.39270e-04,-6.39270e-04
3.94652e-16,5.00000e+02,8.85800e-03,5.50450e-04,-5.50450e-04
3.28870e-16,5.00000e+02,8.40400e-03,4.84640e-04,-4.84640e-04
2.81896e-16,5.00000e+02,7.95160e-03,4.36170e-04,-4.36170e-04
2.46655e-16,5.00000e+02,7.52380e-03,4.00110e-04,-4.00110e-04
2.19247e-16,5.00000e+02,7.13000e-03,3.73240e-04,-3.73240e-04
1.97326e-16,5.00000e+02,6.77400e-03,3.54050e-04,-3.54050e-04
9.86614e-17,5.00000e+02,8.61500e-03,1.50780e-03,-1.50780e-03
6.57740e-17,5.00000e+02,5.68640e-03,8.58880e-04,-8.58880e-04
4.93292e-17,5.00000e+02,4.25700e-03,5.70740e-04,-5.70740e-04
3.94652e-17,5.00000e+02,3.42060e-03,4.20240e-04,-4.20240e-04
3.28870e-17,5.00000e+02,2.86260e-03,3.32260e-04,-3.32260e-04
2.81896e-17,5.00000e+02,2.45640e-03,2.75750e-04,-2.75750e-04
2.46655e-17,5.00000e+02,2.14300e-03,2.36450e-04,-2.36450e-04
2.19247e-17,5.00000e+02,1.89216e-03,2.07310e-04,-2.07310e-04
1.97326e-17,5.00000e+02,1.68592e-03,1.84600e-04,-1.84600e-04
9.86614e-18,5.00000e+02,3.02660e-04,8.51640e-05,-8.51640e-05
6.57740e-18,5.00000e+02,2.48120e-04,6.65000e-05,-6.65000e-05
4.93292e-18,5.00000e+02,1.98944e-04,5.13330e-05,-5.13330e-05
3.94652e-18,5.00000e+02,1.63854e-04,4.03360e-05,-4.03360e-05
3.28870e-18,5.00000e+02,1.40082e-04,3.25270e-05,-3.25270e-05
2.81896e-18,5.00000e+02,1.24416e-04,2.69960e-05,-2.69960e-05
2.46655e-18,5.00000e+02,1.14362e-04,2.31450e-05,-2.31450e-05
2.19247e-18,5.00000e+02,1.08066e-04,2.06170e-05,-2.06170e-05
1.97326e-18,5.00000e+02,1.04190e-04,1.91640e-05,-1.91640e-05
9.86614e-14,6.00000e+02,2.41020e-18,1.20270e-18,-1.20270e-18
6.57740e-14,6.00000e+02,5.10020e-13,2.50860e-13,-2.50860e-13
4.93292e-14,6.00000e+02,2.02740e-10,9.67610e-11,-9.67610e-11
3.94652e-14,6.00000e+02,6.80600e-09,3.12350e-09,-3.12350e-09
3.28870e-14,6.00000e+02,6.75420e-08,2.97190e-08,-2.97190e-08
2.81896e-14,6.00000e+02,3.37120e-07,1.42220e-07,-1.42220e-07
2.46655e-14,6.00000e+02,1.10140e-06,4.45870e-07,-4.45870e-07
2.19247e-14,6.00000e+02,2.72360e-06,1.05900e-06,-1.05900e-06
1.97326e-14,6.00000e+02,5.55900e-06,2.07730e-06,-2.07730e-06
9.86614e-15,6.00000e+02,1.34894e-04,3.17320e-05,-3.17320e-05
6.57740e-15,6.00000e+02,4.93800e-04,6.97720e-05,-6.97720e-05
4.93292e-15,6.00000e+02,1.08790e-03,1.09480e-04,-1.09480e-04
3.94652e-15,6.00000e+02,1.84318e-03,1.50920e-04,-1.50920e-04
3.28870e-15,6.00000e+02,2.67640e-03,1.91290e-04,-1.91290e-04
2.81896e-15,6.00000e+02,3.52440e-03,2.29740e-04,-2.29740e-04
2.46655e-15,6.00000e+02,4.34660e-03,2.66820e-04,-2.66820e-04
2.19247e-15,6.00000e+02,5.12040e-03,3.03490e-04,-3.03490e-04
1.97326e-15,6.00000e+02,5.71520e-03,3.38160e-04,-3.38160e-04
9.86614e-16,6.00000e+02,1.17908e-02,1.10440e-03,-1.10440e-03
6.57740e-16,6.00000e+02,1.24708e-02,9.63080e-04,-9.63080e-04
4.93292e-16,6.00000e+02,1.18100e-02,8.04620e-04,-8.04620e-04
3.94652e-16,6.00000e+02,1.09600e-02,6.76690e-04,-6.76690e-04
3.28870e-16,6.00000e+02,1.01870e-02,5.80750e-04,-5.80750e-04
2.81896e-16,6.00000e+02,9.52320e-03,5.10660e-04,-5.10660e-04
2.46655e-16,6.00000e+02,8.95140e-03,4.59990e-04,-4.59990e-04
2.19247e-16,6.00000e+02,8.45080e-03,4.23510e-04,-4.23510e-04
1.97326e-16,6.00000e+02,8.00520e-03,3.97380e-04,-3.97380e-04
9.86614e-17,6.00000e+02,5.06480e-03,9.07410e-04,-9.07410e-04
6.57740e-17,6.00000e+02,3.84920e-03,6.14490e-04,-6.14490e-04
4.93292e-17,6.00000e+02,3.03320e-03,4.43750e-04,-4.43750e-04
3.94652e-17,6.00000e+02,2.47740e-03,3.40690e-04,-3.40690e-04
3.28870e-17,6.00000e+02,2.08040e-03,2.74040e-04,-2.74040e-04
2.81896e-17,6.00000e+02,1.78694e-03,2.28130e-04,-2.28130e-04
2.46655e-17,6.00000e+02,1.56506e-03,1.94950e-04,-1.94950e-04
2.19247e-17,6.00000e+02,1.39452e-03,1.70290e-04,-1.70290e-04
1.97326e-17,6.00000e+02,1.26146e-03,1.51880e-04,-1.51880e-04
9.86614e-18,6.00000e+02,6.47480e-04,1.70770e-04,-1.70770e-04
6.57740e-18,6.00000e+02,4.40720e-04,1.07900e-04,-1.07900e-04
4.93292e-18,6.00000e+02,3.23840e-04,7.33110e-05,-7.33110e-05
3.94652e-18,6.00000e+02,2.54700e-04,5.32510e-05,-5.32510e-05
3.28870e-18,6.00000e+02,2.10440e-04,4.08860e-05,-4.08860e-05
2.81896e-18,6.00000e+02,1.79934e-04,3.28840e-05,-3.28840e-05
2.46655e-18,6.00000e+02,1.57584e-04,2.75180e-05,-2.75180e-05
2.19247e-18,6.00000e+02,1.40356e-04,2.38110e-05,-2.38110e-05
1.97326e-18,6.00000e+02,1.26532e-04,2.11750e-05,-2.11750e-05
9.86614e-14,7.00000e+02,3.23720e-33,1.61860e-33,-1.61860e-33
6.57740e-14,7.00000e+02,8.87200e-23,4.43600e-23,-4.43600e-23
4.93292e-14,7.00000e+02,1.23942e-17,6.19620e-18,-6.19620e-18
3.94652e-14,7.00000e+02,1.37012e-14,6.84410e-15,-6.84410e-15
3.28870e-14,7.00000e+02,1.37268e-12,6.83850e-13,-6.83850e-13
2.81896e-14,7.00000e+02,3.53040e-11,1.74790e-11,-1.74790e-11
2.46655e-14,7.00000e+02,3.91760e-10,1.91700e-10,-1.91700e-10
2.19247e-14,7.00000e+02,2.50100e-09,1.20100e-09,-1.20100e-09
1.97326e-14,7.00000e+02,1.09112e-08,5.09950e-09,-5.09950e-09
9.86614e-15,7.00000e+02,9.59900e-06,2.32310e-06,-2.32310e-06
6.57740e-15,7.00000e+02,1.21304e-04,1.57720e-05,-1.57720e-05
4.93292e-15,7.00000e+02,4.56980e-04,4.36840e-05,-4.36840e-05
3.94652e-15,7.00000e+02,1.01624e-03,8.23740e-05,-8.23740e-05
3.28870e-15,7.00000e+02,1.72404e-03,1.25620e-04,-1.25620e-04
2.81896e-15,7.00000e+02,2.50120e-03,1.69420e-04,-1.69420e-04
2.46655e-15,7.00000e+02,3.28760e-03,2.12270e-04,-2.12270e-04
2.19247e-15,7.00000e+02,4.04380e-03,2.54060e-04,-2.54060e-04
1.97326e-15,7.00000e+02,4.74760e-03,2.95210e-04,-2.95210e-04
9.86614e-16,7.00000e+02,9.38880e-03,8.23420e-04,-8.23420e-04
6.57740e-16,7.00000e+02,1.11386e-02,7.93080e-04,-7.93080e-04
4.93292e-16,7.00000e+02,1.12502e-02,7.06370e-04,-7.06370e-04
3.94652e-16,7.00000e+02,1.07948e-02,6.22950e-04,-6.22950e-04
3.28870e-16,7.00000e+02,1.01656e-02,5.53800e-04,-5.53800e-04
2.81896e-16,7.00000e+02,9.51280e-03,4.98450e-04,-4.98450e-04
2.46655e-16,7.00000e+02,8.89560e-03,4.54530e-04,-4.54530e-04
2.19247e-16,7.00000e+02,8.33320e-03,4.19970e-04,-4.19970e-04
1.97326e-16,7.00000e+02,7.82900e-03,3.93270e-04,-3.93270e-04
9.86614e-17,7.00000e+02,6.49860e-03,1.13630e-03,-1.13630e-03
6.57740e-17,7.00000e+02,4.62180e-03,7.02460e-04,-7.02460e-04
4.93292e-17,7.00000e+02,3.56320e-03,4.89460e-04,-4.89460e-04
3.94652e-17,7.00000e+02,2.89720e-03,3.68740e-04,-3.68740e-04
3.28870e-17,7.00000e+02,2.44460e-03,2.93590e-04,-2.93590e-04
2.81896e-17,7.00000e+02,2.11820e-03,2.43860e-04,-2.43860e-04
2.46655e-17,7.00000e+02,1.87102e-03,2.09490e-04,-2.09490e-04
2.19247e-17,7.00000e+02,1.67598e-03,1.84910e-04,-1.84910e-04
1.97326e-17,7.00000e+02,1.51700e-03,1.66740e-04,-1.66740e-04
9.86614e-18,7.00000e+02,3.79400e-04,1.43080e-04,-1.43080e-04
6.57740e-18,7.00000e+02,2.55900e-04,8.88180e-05,-8.88180e-05
4.93292e-18,7.00000e+02,1.92080e-04,6.03930e-05,-6.03930e-05
3.94652e-18,7.00000e+02,1.57038e-04,4.41670e-05,-4.41670e-05
3.28870e-18,7.00000e+02,1.35260e-04,3.43700e-05,-3.43700e-05
2.81896e-18,7.00000e+02,1.19914e-04,2.81830e-05,-2.81830e-05
2.46655e-18,7.00000e+02,1.08004e-04,2.40820e-05,-2.40820e-05
2.19247e-18,7.00000e+02,9.81640e-05,2.12060e-05,-2.12060e-05
1.97326e-18,7.00000e+02,8.97340e-05,1.90630e-05,-1.90630e-05
9.86614e-14,8.00000e+02,4.42820e-28,2.20430e-28,-2.20430e-28
6.57740e-14,8.00000e+02,1.82320e-19,8.74830e-20,-8.74830e-20
4.93292e-14,8.00000e+02,3.33660e-15,1.48080e-15,-1.48080e-15
3.94652e-14,8.00000e+02,1.16328e-12,4.69660e-13,-4.69660e-13
3.28870e-14,8.00000e+02,5.67880e-11,2.09890e-11,-2.09890e-11
2.81896e-14,8.00000e+02,9.04900e-10,3.10730e-10,-3.10730e-10
2.46655e-14,8.00000e+02,7.17360e-09,2.31960e-09,-2.31960e-09
2.19247e-14,8.00000e+02,3.57460e-08,1.09830e-08,-1.09830e-08
1.97326e-14,8.00000e+02,1.28830e-07,3.78010e-08,-3.78010e-08
9.86614e-15,8.00000e+02,4.10160e-05,7.92150e-06,-7.92150e-06
6.57740e-15,8.00000e+02,2.88280e-04,3.98080e-05,-3.98080e-05
4.93292e-15,8.00000e+02,7.73480e-04,8.45360e-05,-8.45360e-05
3.94652e-15,8.00000e+02,1.39674e-03,1.30110e-04,-1.30110e-04
3.28870e-15,8.00000e+02,2.06340e-03,1.71810e-04,-1.71810e-04
2.81896e-15,8.00000e+02,2.72280e-03,2.08650e-04,-2.08650e-04
2.46655e-15,8.00000e+02,3.36200e-03,2.41640e-04,-2.41640e-04
2.19247e-15,8.00000e+02,3.99420e-03,2.73850e-04,-2.73850e-04
1.97326e-15,8.00000e+02,4.65080e-03,3.12500e-04,-3.12500e-04
9.86614e-16,8.00000e+02,1.39320e-02,1.32190e-03,-1.32190e-03
6.57740e-16,8.00000e+02,1.50096e-02,1.02610e-03,-1.02610e-03
4.93292e-16,8.00000e+02,1.49498e-02,8.49160e-04,-8.49160e-04
3.94652e-16,8.00000e+02,1.43792e-02,7.31790e-04,-7.31790e-04
3.28870e-16,8.00000e+02,1.36096e-02,6.46700e-04,-6.46700e-04
