# Chargino_width_GeV,Chargino_mass_GeV,Atimesepsilon_n_textlay__4,1_sd_,1_sd__1
3.28870e-16,2.00000e+02,1.17250e-03,2.37460e-04,-2.37460e-04
2.81896e-16,2.00000e+02,1.08200e-03,2.17880e-04,-2.17880e-04
2.46655e-16,2.00000e+02,1.00230e-03,2.01200e-04,-2.01200e-04
2.19247e-16,2.00000e+02,9.32420e-04,1.86880e-04,-1.86880e-04
1.97326e-16,2.00000e+02,8.70930e-04,1.74480e-04,-1.74480e-04
9.86614e-17,2.00000e+02,4.84370e-04,2.52310e-04,-2.52310e-04
6.57740e-17,2.00000e+02,3.43840e-04,1.78220e-04,-1.78220e-04
4.93292e-17,2.00000e+02,2.66300e-04,1.37780e-04,-1.37780e-04
3.94652e-17,2.00000e+02,2.17240e-04,1.12300e-04,-1.12300e-04
3.28870e-17,2.00000e+02,1.83420e-04,9.47800e-05,-9.47800e-05
2.81896e-17,2.00000e+02,1.58710e-04,8.19870e-05,-8.19870e-05
2.46655e-17,2.00000e+02,1.39860e-04,7.22370e-05,-7.22370e-05
2.19247e-17,2.00000e+02,1.25010e-04,6.45590e-05,-6.45590e-05
1.97326e-17,2.00000e+02,1.13010e-04,5.83570e-05,-5.83570e-05
9.86614e-18,2.00000e+02,3.83860e-05,3.83860e-05,-3.83860e-05
6.57740e-18,2.00000e+02,2.56700e-05,2.56700e-05,-2.56700e-05
4.93292e-18,2.00000e+02,1.92820e-05,1.92820e-05,-1.92820e-05
3.94652e-18,2.00000e+02,1.54400e-05,1.54400e-05,-1.54400e-05
3.28870e-18,2.00000e+02,1.28750e-05,1.28750e-05,-1.28750e-05
2.81896e-18,2.00000e+02,1.10400e-05,1.10400e-05,-1.10400e-05
2.46655e-18,2.00000e+02,9.66360e-06,9.66360e-06,-9.66360e-06
2.19247e-18,2.00000e+02,8.59210e-06,8.59210e-06,-8.59210e-06
1.97326e-18,2.00000e+02,7.73450e-06,7.73450e-06,-7.73450e-06
9.86614e-14,3.00000e+02,4.80240e-18,4.06490e-18,-4.06490e-18
6.57740e-14,3.00000e+02,3.11780e-13,2.15060e-13,-2.15060e-13
4.93292e-14,3.00000e+02,8.24490e-11,4.85740e-11,-4.85740e-11
3.94652e-14,3.00000e+02,2.40380e-09,1.25090e-09,-1.25090e-09
3.28870e-14,3.00000e+02,2.32430e-08,1.08690e-08,-1.08690e-08
2.81896e-14,3.00000e+02,1.19370e-07,5.07510e-08,-5.07510e-08
2.46655e-14,3.00000e+02,4.11820e-07,1.60880e-07,-1.60880e-07
2.19247e-14,3.00000e+02,1.08740e-06,3.94300e-07,-3.94300e-07
1.97326e-14,3.00000e+02,2.37770e-06,8.07700e-07,-8.07700e-07
9.86614e-15,3.00000e+02,8.62580e-05,2.03450e-05,-2.03450e-05
6.57740e-15,3.00000e+02,2.97150e-04,5.84490e-05,-5.84490e-05
4.93292e-15,3.00000e+02,5.64650e-04,9.77040e-05,-9.77040e-05
3.94652e-15,3.00000e+02,8.44010e-04,1.32670e-04,-1.32670e-04
3.28870e-15,3.00000e+02,1.11520e-03,1.63510e-04,-1.63510e-04
2.81896e-15,3.00000e+02,1.36880e-03,1.91420e-04,-1.91420e-04
2.46655e-15,3.00000e+02,1.60030e-03,2.17370e-04,-2.17370e-04
2.19247e-15,3.00000e+02,1.80800e-03,2.41880e-04,-2.41880e-04
1.97326e-15,3.00000e+02,1.99150e-03,2.65140e-04,-2.65140e-04
9.86614e-16,3.00000e+02,1.43190e-03,3.17960e-04,-3.17960e-04
6.57740e-16,3.00000e+02,1.49640e-03,3.09030e-04,-3.09030e-04
4.93292e-16,3.00000e+02,1.43430e-03,2.87740e-04,-2.87740e-04
3.94652e-16,3.00000e+02,1.33940e-03,2.65160e-04,-2.65160e-04
3.28870e-16,3.00000e+02,1.24160e-03,2.44200e-04,-2.44200e-04
2.81896e-16,3.00000e+02,1.15030e-03,2.25490e-04,-2.25490e-04
2.46655e-16,3.00000e+02,1.06810e-03,2.09000e-04,-2.09000e-04
2.19247e-16,3.00000e+02,9.94800e-04,1.94500e-04,-1.94500e-04
1.97326e-16,3.00000e+02,9.29770e-04,1.81730e-04,-1.81730e-04
9.86614e-17,3.00000e+02,1.20200e-03,4.75750e-04,-4.75750e-04
6.57740e-17,3.00000e+02,8.38100e-04,3.30050e-04,-3.30050e-04
4.93292e-17,3.00000e+02,6.43020e-04,2.52560e-04,-2.52560e-04
3.94652e-17,3.00000e+02,5.21530e-04,2.04520e-04,-2.04520e-04
3.28870e-17,3.00000e+02,4.38620e-04,1.71820e-04,-1.71820e-04
2.81896e-17,3.00000e+02,3.78440e-04,1.48140e-04,-1.48140e-04
2.46655e-17,3.00000e+02,3.32780e-04,1.30190e-04,-1.30190e-04
2.19247e-17,3.00000e+02,2.96950e-04,1.16120e-04,-1.16120e-04
1.97326e-17,3.00000e+02,2.68080e-04,1.04790e-04,-1.04790e-04
9.86614e-18,3.00000e+02,2.35210e-05,2.35210e-05,-2.35210e-05
6.57740e-18,3.00000e+02,1.57790e-05,1.57790e-05,-1.57790e-05
4.93292e-18,3.00000e+02,1.18720e-05,1.18720e-05,-1.18720e-05
3.94652e-18,3.00000e+02,9.51530e-06,9.51530e-06,-9.51530e-06
3.28870e-18,3.00000e+02,7.93940e-06,7.93940e-06,-7.93940e-06
2.81896e-18,3.00000e+02,6.81130e-06,6.81130e-06,-6.81130e-06
2.46655e-18,3.00000e+02,5.96390e-06,5.96390e-06,-5.96390e-06
2.19247e-18,3.00000e+02,5.30400e-06,5.30400e-06,-5.30400e-06
1.97326e-18,3.00000e+02,4.77560e-06,4.77560e-06,-4.77560e-06
9.86614e-14,4.00000e+02,2.49910e-18,2.49660e-18,-2.49660e-18
6.57740e-14,4.00000e+02,1.71950e-13,1.69090e-13,-1.69090e-13
4.93292e-14,4.00000e+02,4.33070e-11,4.04490e-11,-4.04490e-11
3.94652e-14,4.00000e+02,1.20410e-09,1.03150e-09,-1.03150e-09
3.28870e-14,4.00000e+02,1.12730e-08,8.69650e-09,-8.69650e-09
2.81896e-14,4.00000e+02,5.67190e-08,3.93160e-08,-3.93160e-08
2.46655e-14,4.00000e+02,1.93230e-07,1.21170e-07,-1.21170e-07
2.19247e-14,4.00000e+02,5.06800e-07,2.90380e-07,-2.90380e-07
1.97326e-14,4.00000e+02,1.10600e-06,5.84690e-07,-5.84690e-07
9.86614e-15,4.00000e+02,4.67460e-05,1.41870e-05,-1.41870e-05
6.57740e-15,4.00000e+02,1.98680e-04,4.30290e-05,-4.30290e-05
4.93292e-15,4.00000e+02,4.32940e-04,7.79140e-05,-7.79140e-05
3.94652e-15,4.00000e+02,6.99280e-04,1.13440e-04,-1.13440e-04
3.28870e-15,4.00000e+02,9.63540e-04,1.46860e-04,-1.46860e-04
2.81896e-15,4.00000e+02,1.20880e-03,1.77250e-04,-1.77250e-04
2.46655e-15,4.00000e+02,1.42850e-03,2.04680e-04,-2.04680e-04
2.19247e-15,4.00000e+02,1.62120e-03,2.29600e-04,-2.29600e-04
1.97326e-15,4.00000e+02,1.78810e-03,2.52510e-04,-2.52510e-04
9.86614e-16,4.00000e+02,2.32050e-03,4.11860e-04,-4.11860e-04
6.57740e-16,4.00000e+02,2.33090e-03,3.85040e-04,-3.85040e-04
4.93292e-16,4.00000e+02,2.19720e-03,3.50350e-04,-3.50350e-04
3.94652e-16,4.00000e+02,2.03960e-03,3.18670e-04,-3.18670e-04
3.28870e-16,4.00000e+02,1.88880e-03,2.91480e-04,-2.91480e-04
2.81896e-16,4.00000e+02,1.75250e-03,2.68350e-04,-2.68350e-04
2.46655e-16,4.00000e+02,1.63120e-03,2.48610e-04,-2.48610e-04
2.19247e-16,4.00000e+02,1.52390e-03,2.31600e-04,-2.31600e-04
1.97326e-16,4.00000e+02,1.42870e-03,2.16820e-04,-2.16820e-04
9.86614e-17,4.00000e+02,1.19420e-03,4.37020e-04,-4.37020e-04
6.57740e-17,4.00000e+02,8.40330e-04,3.07770e-04,-3.07770e-04
4.93292e-17,4.00000e+02,6.47750e-04,2.37460e-04,-2.37460e-04
3.94652e-17,4.00000e+02,5.26860e-04,1.93280e-04,-1.93280e-04
3.28870e-17,4.00000e+02,4.43950e-04,1.62950e-04,-1.62950e-04
2.81896e-17,4.00000e+02,3.83570e-04,1.40850e-04,-1.40850e-04
2.46655e-17,4.00000e+02,3.37640e-04,1.24020e-04,-1.24020e-04
2.19247e-17,4.00000e+02,3.01530e-04,1.10790e-04,-1.10790e-04
1.97326e-17,4.00000e+02,2.72390e-04,1.00110e-04,-1.00110e-04
9.86614e-18,4.00000e+02,4.81540e-05,3.88320e-05,-3.88320e-05
6.57740e-18,4.00000e+02,3.21920e-05,2.59580e-05,-2.59580e-05
4.93292e-18,4.00000e+02,2.41780e-05,1.94950e-05,-1.94950e-05
3.94652e-18,4.00000e+02,1.93580e-05,1.56090e-05,-1.56090e-05
3.28870e-18,4.00000e+02,1.61410e-05,1.30140e-05,-1.30140e-05
2.81896e-18,4.00000e+02,1.38410e-05,1.11600e-05,-1.11600e-05
2.46655e-18,4.00000e+02,1.21140e-05,9.76750e-06,-9.76750e-06
2.19247e-18,4.00000e+02,1.07710e-05,8.68410e-06,-8.68410e-06
1.97326e-18,4.00000e+02,9.69540e-06,7.81710e-06,-7.81710e-06
9.86614e-14,5.00000e+02,2.27480e-23,2.04710e-23,-2.04710e-23
6.57740e-14,5.00000e+02,1.07790e-16,8.71020e-17,-8.71020e-17
4.93292e-14,5.00000e+02,2.30800e-13,1.67110e-13,-1.67110e-13
3.94652e-14,5.00000e+02,2.29160e-11,1.50040e-11,-1.50040e-11
3.28870e-14,5.00000e+02,4.90420e-10,2.94480e-10,-2.94480e-10
2.81896e-14,5.00000e+02,4.36690e-09,2.43740e-09,-2.43740e-09
2.46655e-14,5.00000e+02,2.24860e-08,1.17930e-08,-1.17930e-08
2.19247e-14,5.00000e+02,8.04170e-08,3.99460e-08,-3.99460e-08
1.97326e-14,5.00000e+02,2.22970e-07,1.05500e-07,-1.05500e-07
9.86614e-15,5.00000e+02,2.33480e-05,7.57590e-06,-7.57590e-06
6.57740e-15,5.00000e+02,1.21970e-04,2.97180e-05,-2.97180e-05
4.93292e-15,5.00000e+02,2.94170e-04,5.87860e-05,-5.87860e-05
3.94652e-15,5.00000e+02,5.08960e-04,8.96850e-05,-8.96850e-05
3.28870e-15,5.00000e+02,7.36610e-04,1.20420e-04,-1.20420e-04
2.81896e-15,5.00000e+02,9.56870e-04,1.49980e-04,-1.49980e-04
2.46655e-15,5.00000e+02,1.15840e-03,1.77660e-04,-1.77660e-04
2.19247e-15,5.00000e+02,1.33640e-03,2.03000e-04,-2.03000e-04
1.97326e-15,5.00000e+02,1.48960e-03,2.25720e-04,-2.25720e-04
9.86614e-16,5.00000e+02,2.79410e-03,4.48900e-04,-4.48900e-04
6.57740e-16,5.00000e+02,2.92520e-03,4.35980e-04,-4.35980e-04
4.93292e-16,5.00000e+02,2.80980e-03,4.04020e-04,-4.04020e-04
3.94652e-16,5.00000e+02,2.63050e-03,3.71020e-04,-3.71020e-04
3.28870e-16,5.00000e+02,2.44460e-03,3.40950e-04,-3.40950e-04
2.81896e-16,5.00000e+02,2.27020e-03,3.14460e-04,-3.14460e-04
2.46655e-16,5.00000e+02,2.11240e-03,2.91310e-04,-2.91310e-04
2.19247e-16,5.00000e+02,1.97130e-03,2.71080e-04,-2.71080e-04
1.97326e-16,5.00000e+02,1.84560e-03,2.53330e-04,-2.53330e-04
9.86614e-17,5.00000e+02,1.81850e-03,5.12530e-04,-5.12530e-04
6.57740e-17,5.00000e+02,1.30670e-03,3.66110e-04,-3.66110e-04
4.93292e-17,5.00000e+02,1.01940e-03,2.85080e-04,-2.85080e-04
3.94652e-17,5.00000e+02,8.35680e-04,2.33540e-04,-2.33540e-04
3.28870e-17,5.00000e+02,7.08040e-04,1.97850e-04,-1.97850e-04
2.81896e-17,5.00000e+02,6.14230e-04,1.71640e-04,-1.71640e-04
2.46655e-17,5.00000e+02,5.42360e-04,1.51580e-04,-1.51580e-04
2.19247e-17,5.00000e+02,4.85550e-04,1.35730e-04,-1.35730e-04
1.97326e-17,5.00000e+02,4.39520e-04,1.22880e-04,-1.22880e-04
9.86614e-18,5.00000e+02,9.38920e-05,6.71050e-05,-6.71050e-05
6.57740e-18,5.00000e+02,6.29130e-05,4.49460e-05,-4.49460e-05
4.93292e-18,5.00000e+02,4.73040e-05,3.37890e-05,-3.37890e-05
3.94652e-18,5.00000e+02,3.79010e-05,2.70690e-05,-2.70690e-05
3.28870e-18,5.00000e+02,3.16160e-05,2.25790e-05,-2.25790e-05
2.81896e-18,5.00000e+02,2.71200e-05,1.93660e-05,-1.93660e-05
2.46655e-18,5.00000e+02,2.37430e-05,1.69540e-05,-1.69540e-05
2.19247e-18,5.00000e+02,2.11130e-05,1.50760e-05,-1.50760e-05
1.97326e-18,5.00000e+02,1.90080e-05,1.35730e-05,-1.35730e-05
9.86614e-14,6.00000e+02,2.29920e-26,1.75440e-26,-1.75440e-26
6.57740e-14,6.00000e+02,9.16110e-19,6.88370e-19,-6.88370e-19
4.93292e-14,6.00000e+02,5.35170e-15,3.96520e-15,-3.96520e-15
3.94652e-14,6.00000e+02,9.45120e-13,6.80540e-13,-6.80540e-13
3.28870e-14,6.00000e+02,2.98090e-11,2.03500e-11,-2.03500e-11
2.81896e-14,6.00000e+02,3.57870e-10,2.25830e-10,-2.25830e-10
2.46655e-14,6.00000e+02,2.37050e-09,1.35840e-09,-1.35840e-09
2.19247e-14,6.00000e+02,1.05840e-08,5.46990e-09,-5.46990e-09
1.97326e-14,6.00000e+02,3.57910e-08,1.67350e-08,-1.67350e-08
9.86614e-15,6.00000e+02,1.14470e-05,3.33160e-06,-3.33160e-06
6.57740e-15,6.00000e+02,8.47180e-05,2.11620e-05,-2.11620e-05
4.93292e-15,6.00000e+02,2.30130e-04,5.18630e-05,-5.18630e-05
3.94652e-15,6.00000e+02,4.16970e-04,8.68930e-05,-8.68930e-05
3.28870e-15,6.00000e+02,6.17150e-04,1.21060e-04,-1.21060e-04
2.81896e-15,6.00000e+02,8.13850e-04,1.52520e-04,-1.52520e-04
2.46655e-15,6.00000e+02,9.98420e-04,1.81120e-04,-1.81120e-04
2.19247e-15,6.00000e+02,1.16690e-03,2.07280e-04,-2.07280e-04
1.97326e-15,6.00000e+02,1.31800e-03,2.31480e-04,-2.31480e-04
9.86614e-16,6.00000e+02,3.09710e-03,4.67540e-04,-4.67540e-04
6.57740e-16,6.00000e+02,3.36620e-03,4.69150e-04,-4.69150e-04
4.93292e-16,6.00000e+02,3.29640e-03,4.42590e-04,-4.42590e-04
3.94652e-16,6.00000e+02,3.12450e-03,4.11010e-04,-4.11010e-04
3.28870e-16,6.00000e+02,2.92990e-03,3.80680e-04,-3.80680e-04
2.81896e-16,6.00000e+02,2.74030e-03,3.53230e-04,-3.53230e-04
2.46655e-16,6.00000e+02,2.56460e-03,3.28890e-04,-3.28890e-04
2.19247e-16,6.00000e+02,2.40510e-03,3.07410e-04,-3.07410e-04
1.97326e-16,6.00000e+02,2.26140e-03,2.88440e-04,-2.88440e-04
9.86614e-17,6.00000e+02,2.30150e-03,5.93100e-04,-5.93100e-04
6.57740e-17,6.00000e+02,1.67540e-03,4.28050e-04,-4.28050e-04
4.93292e-17,6.00000e+02,1.31440e-03,3.34660e-04,-3.34660e-04
3.94652e-17,6.00000e+02,1.08060e-03,2.74660e-04,-2.74660e-04
3.28870e-17,6.00000e+02,9.17230e-04,2.32880e-04,-2.32880e-04
2.81896e-17,6.00000e+02,7.96640e-04,2.02120e-04,-2.02120e-04
2.46655e-17,6.00000e+02,7.04010e-04,1.78540e-04,-1.78540e-04
2.19247e-17,6.00000e+02,6.30660e-04,1.59880e-04,-1.59880e-04
1.97326e-17,6.00000e+02,5.71130e-04,1.44750e-04,-1.44750e-04
9.86614e-18,6.00000e+02,2.13210e-04,9.35120e-05,-9.35120e-05
6.57740e-18,6.00000e+02,1.43180e-04,6.27990e-05,-6.27990e-05
4.93292e-18,6.00000e+02,1.07780e-04,4.72720e-05,-4.72720e-05
3.94652e-18,6.00000e+02,8.64120e-05,3.79010e-05,-3.79010e-05
3.28870e-18,6.00000e+02,7.21160e-05,3.16300e-05,-3.16300e-05
2.81896e-18,6.00000e+02,6.18780e-05,2.71400e-05,-2.71400e-05
2.46655e-18,6.00000e+02,5.41860e-05,2.37660e-05,-2.37660e-05
2.19247e-18,6.00000e+02,4.81950e-05,2.11390e-05,-2.11390e-05
1.97326e-18,6.00000e+02,4.33960e-05,1.90340e-05,-1.90340e-05
9.86614e-14,7.00000e+02,3.19730e-23,3.19730e-23,-3.19730e-23
6.57740e-14,7.00000e+02,1.08380e-16,1.08360e-16,-1.08360e-16
4.93292e-14,7.00000e+02,1.83540e-13,1.83250e-13,-1.83250e-13
3.94652e-14,7.00000e+02,1.51870e-11,1.50660e-11,-1.50660e-11
3.28870e-14,7.00000e+02,2.82190e-10,2.75460e-10,-2.75460e-10
2.81896e-14,7.00000e+02,2.26260e-09,2.14410e-09,-2.14410e-09
2.46655e-14,7.00000e+02,1.08360e-08,9.81910e-09,-9.81910e-09
2.19247e-14,7.00000e+02,3.70630e-08,3.16540e-08,-3.16540e-08
1.97326e-14,7.00000e+02,1.00580e-07,7.99790e-08,-7.99790e-08
9.86614e-15,7.00000e+02,1.35440e-05,4.85740e-06,-4.85740e-06
6.57740e-15,7.00000e+02,8.92700e-05,2.13960e-05,-2.13960e-05
4.93292e-15,7.00000e+02,2.43940e-04,4.82720e-05,-4.82720e-05
3.94652e-15,7.00000e+02,4.59210e-04,8.05620e-05,-8.05620e-05
3.28870e-15,7.00000e+02,7.13710e-04,1.14850e-04,-1.14850e-04
2.81896e-15,7.00000e+02,9.90890e-04,1.49970e-04,-1.49970e-04
2.46655e-15,7.00000e+02,1.27890e-03,1.85910e-04,-1.85910e-04
2.19247e-15,7.00000e+02,1.56940e-03,2.23020e-04,-2.23020e-04
1.97326e-15,7.00000e+02,1.85710e-03,2.61710e-04,-2.61710e-04
9.86614e-16,7.00000e+02,2.01070e-03,4.48230e-04,-4.48230e-04
6.57740e-16,7.00000e+02,2.39300e-03,4.84360e-04,-4.84360e-04
4.93292e-16,7.00000e+02,2.46900e-03,4.79380e-04,-4.79380e-04
3.94652e-16,7.00000e+02,2.42830e-03,4.60010e-04,-4.60010e-04
3.28870e-16,7.00000e+02,2.34530e-03,4.36870e-04,-4.36870e-04
2.81896e-16,7.00000e+02,2.24910e-03,4.14120e-04,-4.14120e-04
2.46655e-16,7.00000e+02,2.15140e-03,3.93230e-04,-3.93230e-04
2.19247e-16,7.00000e+02,2.05700e-03,3.74540e-04,-3.74540e-04
1.97326e-16,7.00000e+02,1.96760e-03,3.57940e-04,-3.57940e-04
9.86614e-17,7.00000e+02,1.66210e-03,5.11050e-04,-5.11050e-04
6.57740e-17,7.00000e+02,1.19690e-03,3.67260e-04,-3.67260e-04
4.93292e-17,7.00000e+02,9.33430e-04,2.86290e-04,-2.86290e-04
3.94652e-17,7.00000e+02,7.64580e-04,2.34480e-04,-2.34480e-04
3.28870e-17,7.00000e+02,6.47290e-04,1.98510e-04,-1.98510e-04
2.81896e-17,7.00000e+02,5.61140e-04,1.72100e-04,-1.72100e-04
2.46655e-17,7.00000e+02,4.95190e-04,1.51880e-04,-1.51880e-04
2.19247e-17,7.00000e+02,4.43090e-04,1.35910e-04,-1.35910e-04
1.97326e-17,7.00000e+02,4.00910e-04,1.22980e-04,-1.22980e-04
9.86614e-18,7.00000e+02,1.80480e-04,9.31510e-05,-9.31510e-05
6.57740e-18,7.00000e+02,1.22490e-04,6.32880e-05,-6.32880e-05
4.93292e-18,7.00000e+02,9.26890e-05,4.79200e-05,-4.79200e-05
3.94652e-18,7.00000e+02,7.45510e-05,3.85560e-05,-3.85560e-05
3.28870e-18,7.00000e+02,6.23490e-05,3.22540e-05,-3.22540e-05
2.81896e-18,7.00000e+02,5.35800e-05,2.77220e-05,-2.77220e-05
2.46655e-18,7.00000e+02,4.69730e-05,2.43070e-05,-2.43070e-05
2.19247e-18,7.00000e+02,4.18160e-05,2.16410e-05,-2.16410e-05
1.97326e-18,7.00000e+02,3.76800e-05,1.95010e-05,-1.95010e-05
9.86614e-14,8.00000e+02,1.13200e-23,1.01870e-23,-1.01870e-23
6.57740e-14,8.00000e+02,5.53830e-17,4.25900e-17,-4.25900e-17
4.93292e-14,8.00000e+02,1.24560e-13,8.42940e-14,-8.42940e-14
3.94652e-14,8.00000e+02,1.29110e-11,7.96560e-12,-7.96560e-12
3.28870e-14,8.00000e+02,2.87080e-10,1.64840e-10,-1.64840e-10
2.81896e-14,8.00000e+02,2.64940e-09,1.43070e-09,-1.43070e-09
2.46655e-14,8.00000e+02,1.41190e-08,7.20820e-09,-7.20820e-09
2.19247e-14,8.00000e+02,5.21860e-08,2.52710e-08,-2.52710e-08
1.97326e-14,8.00000e+02,1.49340e-07,6.87550e-08,-6.87550e-08
9.86614e-15,8.00000e+02,1.95850e-05,5.98840e-06,-5.98840e-06
6.57740e-15,8.00000e+02,1.12030e-04,2.64410e-05,-2.64410e-05
4.93292e-15,8.00000e+02,2.80560e-04,5.60260e-05,-5.60260e-05
3.94652e-15,8.00000e+02,4.97780e-04,8.84640e-05,-8.84640e-05
3.28870e-15,8.00000e+02,7.37960e-04,1.20760e-04,-1.20760e-04
2.81896e-15,8.00000e+02,9.82960e-04,1.51970e-04,-1.51970e-04
2.46655e-15,8.00000e+02,1.22130e-03,1.81920e-04,-1.81920e-04
2.19247e-15,8.00000e+02,1.44620e-03,2.10660e-04,-2.10660e-04
1.97326e-15,8.00000e+02,1.65420e-03,2.38260e-04,-2.38260e-04
9.86614e-16,8.00000e+02,2.49320e-03,3.77950e-04,-3.77950e-04
6.57740e-16,8.00000e+02,2.95580e-03,4.13180e-04,-4.13180e-04
4.93292e-16,8.00000e+02,3.03840e-03,4.08900e-04,-4.08900e-04
3.94652e-16,8.00000e+02,2.97050e-03,3.91750e-04,-3.91750e-04
3.28870e-16,8.00000e+02,2.84530e-03,3.70960e-04,-3.70960e-04
