# Chargino_width_GeV,Chargino_mass_GeV,Atimesepsilon_n_textlay__5,1_sd_,1_sd__1
6.57740e-16,3.00000e+02,1.29340e-03,2.75300e-04,-2.75300e-04
4.93292e-16,3.00000e+02,1.26640e-03,2.62130e-04,-2.62130e-04
3.94652e-16,3.00000e+02,1.19870e-03,2.44300e-04,-2.44300e-04
3.28870e-16,3.00000e+02,1.12200e-03,2.26500e-04,-2.26500e-04
2.81896e-16,3.00000e+02,1.04740e-03,2.10100e-04,-2.10100e-04
2.46655e-16,3.00000e+02,9.78240e-04,1.95400e-04,-1.95400e-04
2.19247e-16,3.00000e+02,9.15580e-04,1.82330e-04,-1.82330e-04
1.97326e-16,3.00000e+02,8.59220e-04,1.70730e-04,-1.70730e-04
9.86614e-17,3.00000e+02,3.80850e-04,2.35750e-04,-2.35750e-04
6.57740e-17,3.00000e+02,2.66510e-04,1.65510e-04,-1.65510e-04
4.93292e-17,3.00000e+02,2.04790e-04,1.27390e-04,-1.27390e-04
3.94652e-17,3.00000e+02,1.66230e-04,1.03510e-04,-1.03510e-04
3.28870e-17,3.00000e+02,1.39880e-04,8.71550e-05,-8.71550e-05
2.81896e-17,3.00000e+02,1.20730e-04,7.52610e-05,-7.52610e-05
2.46655e-17,3.00000e+02,1.06190e-04,6.62210e-05,-6.62210e-05
2.19247e-17,3.00000e+02,9.47760e-05,5.91180e-05,-5.91180e-05
1.97326e-17,3.00000e+02,8.55750e-05,5.33910e-05,-5.33910e-05
9.86614e-18,3.00000e+02,1.51280e-05,1.51280e-05,-1.51280e-05
6.57740e-18,3.00000e+02,1.01440e-05,1.01440e-05,-1.01440e-05
4.93292e-18,3.00000e+02,7.63000e-06,7.63000e-06,-7.63000e-06
3.94652e-18,3.00000e+02,6.11460e-06,6.11460e-06,-6.11460e-06
3.28870e-18,3.00000e+02,5.10140e-06,5.10140e-06,-5.10140e-06
2.81896e-18,3.00000e+02,4.37620e-06,4.37620e-06,-4.37620e-06
2.46655e-18,3.00000e+02,3.83160e-06,3.83160e-06,-3.83160e-06
2.19247e-18,3.00000e+02,3.40750e-06,3.40750e-06,-3.40750e-06
1.97326e-18,3.00000e+02,3.06790e-06,3.06790e-06,-3.06790e-06
9.86614e-14,4.00000e+02,1.05090e-22,1.05050e-22,-1.05050e-22
6.57740e-14,4.00000e+02,2.50920e-16,2.49540e-16,-2.49540e-16
4.93292e-14,4.00000e+02,3.60490e-13,3.53330e-13,-3.53330e-13
3.94652e-14,4.00000e+02,2.73030e-11,2.61300e-11,-2.61300e-11
3.28870e-14,4.00000e+02,4.80420e-10,4.45690e-10,-4.45690e-10
2.81896e-14,4.00000e+02,3.69510e-09,3.30590e-09,-3.30590e-09
2.46655e-14,4.00000e+02,1.70090e-08,1.46230e-08,-1.46230e-08
2.19247e-14,4.00000e+02,5.57340e-08,4.59390e-08,-4.59390e-08
1.97326e-14,4.00000e+02,1.44180e-07,1.13770e-07,-1.13770e-07
9.86614e-15,4.00000e+02,1.14210e-05,5.90110e-06,-5.90110e-06
6.57740e-15,4.00000e+02,5.70790e-05,2.10830e-05,-2.10830e-05
4.93292e-15,4.00000e+02,1.41890e-04,4.07950e-05,-4.07950e-05
3.94652e-15,4.00000e+02,2.61330e-04,6.29760e-05,-6.29760e-05
3.28870e-15,4.00000e+02,4.08110e-04,8.73280e-05,-8.73280e-05
2.81896e-15,4.00000e+02,5.74490e-04,1.13790e-04,-1.13790e-04
2.46655e-15,4.00000e+02,7.53100e-04,1.42260e-04,-1.42260e-04
2.19247e-15,4.00000e+02,9.37330e-04,1.72620e-04,-1.72620e-04
1.97326e-15,4.00000e+02,1.12160e-03,2.04590e-04,-2.04590e-04
9.86614e-16,4.00000e+02,1.46980e-03,2.87910e-04,-2.87910e-04
6.57740e-16,4.00000e+02,1.74250e-03,3.14490e-04,-3.14490e-04
4.93292e-16,4.00000e+02,1.79500e-03,3.10540e-04,-3.10540e-04
3.94652e-16,4.00000e+02,1.75950e-03,2.97160e-04,-2.97160e-04
3.28870e-16,4.00000e+02,1.68950e-03,2.81280e-04,-2.81280e-04
2.81896e-16,4.00000e+02,1.60790e-03,2.65340e-04,-2.65340e-04
2.46655e-16,4.00000e+02,1.52490e-03,2.50240e-04,-2.50240e-04
2.19247e-16,4.00000e+02,1.44500e-03,2.36260e-04,-2.36260e-04
1.97326e-16,4.00000e+02,1.36980e-03,2.23460e-04,-2.23460e-04
9.86614e-17,4.00000e+02,1.05230e-03,4.07290e-04,-4.07290e-04
6.57740e-17,4.00000e+02,7.56590e-04,2.92290e-04,-2.92290e-04
4.93292e-17,4.00000e+02,5.89520e-04,2.27630e-04,-2.27630e-04
3.94652e-17,4.00000e+02,4.82600e-04,1.86310e-04,-1.86310e-04
3.28870e-17,4.00000e+02,4.08410e-04,1.57660e-04,-1.57660e-04
2.81896e-17,4.00000e+02,3.53950e-04,1.36630e-04,-1.36630e-04
2.46655e-17,4.00000e+02,3.12280e-04,1.20550e-04,-1.20550e-04
2.19247e-17,4.00000e+02,2.79380e-04,1.07850e-04,-1.07850e-04
1.97326e-17,4.00000e+02,2.52750e-04,9.75670e-05,-9.75670e-05
9.86614e-18,4.00000e+02,1.06620e-04,6.17040e-05,-6.17040e-05
6.57740e-18,4.00000e+02,7.16300e-05,4.14560e-05,-4.14560e-05
4.93292e-18,4.00000e+02,5.39310e-05,3.12120e-05,-3.12120e-05
3.94652e-18,4.00000e+02,4.32450e-05,2.50280e-05,-2.50280e-05
3.28870e-18,4.00000e+02,3.60930e-05,2.08890e-05,-2.08890e-05
2.81896e-18,4.00000e+02,3.09710e-05,1.79250e-05,-1.79250e-05
2.46655e-18,4.00000e+02,2.71220e-05,1.56970e-05,-1.56970e-05
2.19247e-18,4.00000e+02,2.41240e-05,1.39620e-05,-1.39620e-05
1.97326e-18,4.00000e+02,2.17230e-05,1.25720e-05,-1.25720e-05
9.86614e-14,5.00000e+02,7.81890e-28,7.81890e-28,-7.81890e-28
6.57740e-14,5.00000e+02,9.77250e-20,9.77100e-20,-9.77100e-20
4.93292e-14,5.00000e+02,1.00500e-15,1.00330e-15,-1.00330e-15
3.94652e-14,5.00000e+02,2.45230e-13,2.43450e-13,-2.43450e-13
3.28870e-14,5.00000e+02,9.34320e-12,9.15910e-12,-9.15910e-12
2.81896e-14,5.00000e+02,1.24400e-10,1.19370e-10,-1.19370e-10
2.46655e-14,5.00000e+02,8.64600e-10,8.04750e-10,-8.04750e-10
2.19247e-14,5.00000e+02,3.91430e-09,3.50470e-09,-3.50470e-09
1.97326e-14,5.00000e+02,1.31670e-08,1.12630e-08,-1.12630e-08
9.86614e-15,5.00000e+02,3.82410e-06,1.93510e-06,-1.93510e-06
6.57740e-15,5.00000e+02,3.05830e-05,1.10460e-05,-1.10460e-05
4.93292e-15,5.00000e+02,9.30330e-05,2.74700e-05,-2.74700e-05
3.94652e-15,5.00000e+02,1.88000e-04,4.84330e-05,-4.84330e-05
3.28870e-15,5.00000e+02,3.07140e-04,7.17900e-05,-7.17900e-05
2.81896e-15,5.00000e+02,4.42830e-04,9.67290e-05,-9.67290e-05
2.46655e-15,5.00000e+02,5.89440e-04,1.23470e-04,-1.23470e-04
2.19247e-15,5.00000e+02,7.42980e-04,1.52790e-04,-1.52790e-04
1.97326e-15,5.00000e+02,9.00500e-04,1.85640e-04,-1.85640e-04
9.86614e-16,5.00000e+02,1.54810e-03,2.65970e-04,-2.65970e-04
6.57740e-16,5.00000e+02,1.92930e-03,2.94970e-04,-2.94970e-04
4.93292e-16,5.00000e+02,2.04920e-03,2.98430e-04,-2.98430e-04
3.94652e-16,5.00000e+02,2.05190e-03,2.91520e-04,-2.91520e-04
3.28870e-16,5.00000e+02,2.00320e-03,2.80700e-04,-2.80700e-04
2.81896e-16,5.00000e+02,1.93310e-03,2.68810e-04,-2.68810e-04
2.46655e-16,5.00000e+02,1.85540e-03,2.57080e-04,-2.57080e-04
2.19247e-16,5.00000e+02,1.77670e-03,2.46000e-04,-2.46000e-04
1.97326e-16,5.00000e+02,1.70020e-03,2.35720e-04,-2.35720e-04
9.86614e-17,5.00000e+02,8.25170e-04,3.58790e-04,-3.58790e-04
6.57740e-17,5.00000e+02,5.99050e-04,2.59820e-04,-2.59820e-04
4.93292e-17,5.00000e+02,4.69270e-04,2.03440e-04,-2.03440e-04
3.94652e-17,5.00000e+02,3.85470e-04,1.67120e-04,-1.67120e-04
3.28870e-17,5.00000e+02,3.26970e-04,1.41780e-04,-1.41780e-04
2.81896e-17,5.00000e+02,2.83850e-04,1.23100e-04,-1.23100e-04
2.46655e-17,5.00000e+02,2.50760e-04,1.08770e-04,-1.08770e-04
2.19247e-17,5.00000e+02,2.24570e-04,9.74250e-05,-9.74250e-05
1.97326e-17,5.00000e+02,2.03330e-04,8.82210e-05,-8.82210e-05
9.86614e-18,5.00000e+02,1.89390e-05,1.89390e-05,-1.89390e-05
6.57740e-18,5.00000e+02,1.28760e-05,1.28760e-05,-1.28760e-05
4.93292e-18,5.00000e+02,9.75210e-06,9.75210e-06,-9.75210e-06
3.94652e-18,5.00000e+02,7.84770e-06,7.84770e-06,-7.84770e-06
3.28870e-18,5.00000e+02,6.56550e-06,6.56550e-06,-6.56550e-06
2.81896e-18,5.00000e+02,5.64330e-06,5.64330e-06,-5.64330e-06
2.46655e-18,5.00000e+02,4.94830e-06,4.94830e-06,-4.94830e-06
2.19247e-18,5.00000e+02,4.40570e-06,4.40570e-06,-4.40570e-06
1.97326e-18,5.00000e+02,3.97030e-06,3.97030e-06,-3.97030e-06
9.86614e-14,6.00000e+02,3.77360e-29,3.77360e-29,-3.77360e-29
6.57740e-14,6.00000e+02,1.40140e-20,1.40140e-20,-1.40140e-20
4.93292e-14,6.00000e+02,2.48110e-16,2.48070e-16,-2.48070e-16
3.94652e-14,6.00000e+02,8.35260e-14,8.34500e-14,-8.34500e-14
3.28870e-14,6.00000e+02,3.91400e-12,3.90320e-12,-3.90320e-12
2.81896e-14,6.00000e+02,5.97760e-11,5.94150e-11,-5.94150e-11
2.46655e-14,6.00000e+02,4.54720e-10,4.49760e-10,-4.49760e-10
2.19247e-14,6.00000e+02,2.17900e-09,2.14140e-09,-2.14140e-09
1.97326e-14,6.00000e+02,7.56980e-09,7.38010e-09,-7.38010e-09
9.86614e-15,6.00000e+02,1.89500e-06,1.56530e-06,-1.56530e-06
6.57740e-15,6.00000e+02,1.38770e-05,8.07150e-06,-8.07150e-06
4.93292e-15,6.00000e+02,4.58680e-05,1.81670e-05,-1.81670e-05
3.94652e-15,6.00000e+02,1.04090e-04,3.16470e-05,-3.16470e-05
3.28870e-15,6.00000e+02,1.87280e-04,4.93090e-05,-4.93090e-05
2.81896e-15,6.00000e+02,2.89440e-04,7.08420e-05,-7.08420e-05
2.46655e-15,6.00000e+02,4.03540e-04,9.52130e-05,-9.52130e-05
2.19247e-15,6.00000e+02,5.23410e-04,1.21450e-04,-1.21450e-04
1.97326e-15,6.00000e+02,6.44230e-04,1.48860e-04,-1.48860e-04
9.86614e-16,6.00000e+02,1.74230e-03,2.99050e-04,-2.99050e-04
6.57740e-16,6.00000e+02,2.17490e-03,3.38530e-04,-3.38530e-04
4.93292e-16,6.00000e+02,2.30840e-03,3.44530e-04,-3.44530e-04
3.94652e-16,6.00000e+02,2.30540e-03,3.37490e-04,-3.37490e-04
3.28870e-16,6.00000e+02,2.24170e-03,3.25290e-04,-3.25290e-04
2.81896e-16,6.00000e+02,2.15270e-03,3.11270e-04,-3.11270e-04
2.46655e-16,6.00000e+02,2.05530e-03,2.96940e-04,-2.96940e-04
2.19247e-16,6.00000e+02,1.95750e-03,2.83010e-04,-2.83010e-04
1.97326e-16,6.00000e+02,1.86340e-03,2.69770e-04,-2.69770e-04
9.86614e-17,6.00000e+02,1.81870e-03,5.04370e-04,-5.04370e-04
6.57740e-17,6.00000e+02,1.32580e-03,3.64880e-04,-3.64880e-04
4.93292e-17,6.00000e+02,1.04140e-03,2.85520e-04,-2.85520e-04
3.94652e-17,6.00000e+02,8.57090e-04,2.34450e-04,-2.34450e-04
3.28870e-17,6.00000e+02,7.28070e-04,1.98870e-04,-1.98870e-04
2.81896e-17,6.00000e+02,6.32750e-04,1.72660e-04,-1.72660e-04
2.46655e-17,6.00000e+02,5.59480e-04,1.52550e-04,-1.52550e-04
2.19247e-17,6.00000e+02,5.01400e-04,1.36640e-04,-1.36640e-04
1.97326e-17,6.00000e+02,4.54240e-04,1.23740e-04,-1.23740e-04
9.86614e-18,6.00000e+02,2.39310e-04,1.07420e-04,-1.07420e-04
6.57740e-18,6.00000e+02,1.60720e-04,7.20950e-05,-7.20950e-05
4.93292e-18,6.00000e+02,1.20990e-04,5.42530e-05,-5.42530e-05
3.94652e-18,6.00000e+02,9.70060e-05,4.34900e-05,-4.34900e-05
3.28870e-18,6.00000e+02,8.09580e-05,3.62910e-05,-3.62910e-05
2.81896e-18,6.00000e+02,6.94660e-05,3.11360e-05,-3.11360e-05
2.46655e-18,6.00000e+02,6.08310e-05,2.72640e-05,-2.72640e-05
2.19247e-18,6.00000e+02,5.41060e-05,2.42480e-05,-2.42480e-05
1.97326e-18,6.00000e+02,4.87190e-05,2.18330e-05,-2.18330e-05
9.86614e-14,7.00000e+02,1.30600e-37,1.30510e-37,-1.30510e-37
6.57740e-14,7.00000e+02,3.88190e-26,3.85120e-26,-3.85120e-26
4.93292e-14,7.00000e+02,1.97690e-20,1.92220e-20,-1.92220e-20
3.94652e-14,7.00000e+02,5.09740e-17,4.79900e-17,-4.79900e-17
3.28870e-14,7.00000e+02,9.45860e-15,8.55450e-15,-8.55450e-15
2.81896e-14,7.00000e+02,3.92040e-13,3.39370e-13,-3.39370e-13
2.46655e-14,7.00000e+02,6.38150e-12,5.28280e-12,-5.28280e-12
2.19247e-14,7.00000e+02,5.57720e-11,4.41840e-11,-4.41840e-11
1.97326e-14,7.00000e+02,3.15640e-10,2.39610e-10,-2.39610e-10
9.86614e-15,7.00000e+02,8.00680e-07,4.18270e-07,-4.18270e-07
6.57740e-15,7.00000e+02,1.18370e-05,4.64990e-06,-4.64990e-06
4.93292e-15,7.00000e+02,4.72060e-05,1.53640e-05,-1.53640e-05
3.94652e-15,7.00000e+02,1.09570e-04,3.15760e-05,-3.15760e-05
3.28870e-15,7.00000e+02,1.92460e-04,5.12240e-05,-5.12240e-05
2.81896e-15,7.00000e+02,2.87060e-04,7.25940e-05,-7.25940e-05
2.46655e-15,7.00000e+02,3.85680e-04,9.45100e-05,-9.45100e-05
2.19247e-15,7.00000e+02,4.82730e-04,1.16180e-04,-1.16180e-04
1.97326e-15,7.00000e+02,5.74630e-04,1.37070e-04,-1.37070e-04
9.86614e-16,7.00000e+02,1.67860e-03,4.13460e-04,-4.13460e-04
6.57740e-16,7.00000e+02,2.19070e-03,4.67380e-04,-4.67380e-04
4.93292e-16,7.00000e+02,2.41000e-03,4.77520e-04,-4.77520e-04
3.94652e-16,7.00000e+02,2.47790e-03,4.71170e-04,-4.71170e-04
3.28870e-16,7.00000e+02,2.46930e-03,4.57990e-04,-4.57990e-04
2.81896e-16,7.00000e+02,2.42270e-03,4.42260e-04,-4.42260e-04
2.46655e-16,7.00000e+02,2.35780e-03,4.26100e-04,-4.26100e-04
2.19247e-16,7.00000e+02,2.28510e-03,4.10570e-04,-4.10570e-04
1.97326e-16,7.00000e+02,2.20990e-03,3.96120e-04,-3.96120e-04
9.86614e-17,7.00000e+02,1.03990e-03,3.82230e-04,-3.82230e-04
6.57740e-17,7.00000e+02,7.63330e-04,2.80380e-04,-2.80380e-04
4.93292e-17,7.00000e+02,6.01060e-04,2.20760e-04,-2.20760e-04
3.94652e-17,7.00000e+02,4.95190e-04,1.81880e-04,-1.81880e-04
3.28870e-17,7.00000e+02,4.20850e-04,1.54580e-04,-1.54580e-04
2.81896e-17,7.00000e+02,3.65850e-04,1.34380e-04,-1.34380e-04
2.46655e-17,7.00000e+02,3.23520e-04,1.18840e-04,-1.18840e-04
2.19247e-17,7.00000e+02,2.89960e-04,1.06520e-04,-1.06520e-04
1.97326e-17,7.00000e+02,2.62690e-04,9.65040e-05,-9.65040e-05
9.86614e-18,7.00000e+02,1.00890e-04,5.59800e-05,-5.59800e-05
6.57740e-18,7.00000e+02,6.80690e-05,3.78210e-05,-3.78210e-05
4.93292e-18,7.00000e+02,5.13590e-05,2.85550e-05,-2.85550e-05
3.94652e-18,7.00000e+02,4.12360e-05,2.29360e-05,-2.29360e-05
3.28870e-18,7.00000e+02,3.44460e-05,1.91640e-05,-1.91640e-05
2.81896e-18,7.00000e+02,2.95760e-05,1.64580e-05,-1.64580e-05
2.46655e-18,7.00000e+02,2.59120e-05,1.44210e-05,-1.44210e-05
2.19247e-18,7.00000e+02,2.30560e-05,1.28330e-05,-1.28330e-05
1.97326e-18,7.00000e+02,2.07670e-05,1.15600e-05,-1.15600e-05
9.86614e-14,8.00000e+02,7.93020e-37,7.22040e-37,-7.22040e-37
6.57740e-14,8.00000e+02,1.25970e-25,1.10640e-25,-1.10640e-25
4.93292e-14,8.00000e+02,4.67180e-20,3.98580e-20,-3.98580e-20
3.94652e-14,8.00000e+02,9.89700e-17,8.18570e-17,-8.18570e-17
3.28870e-14,8.00000e+02,1.60420e-14,1.28070e-14,-1.28070e-14
2.81896e-14,8.00000e+02,6.02740e-13,4.62710e-13,-4.62710e-13
2.46655e-14,8.00000e+02,9.11750e-12,6.71380e-12,-6.71380e-12
2.19247e-14,8.00000e+02,7.53600e-11,5.31670e-11,-5.31670e-11
1.97326e-14,8.00000e+02,4.08510e-10,2.76100e-10,-2.76100e-10
9.86614e-15,8.00000e+02,8.67620e-07,4.08990e-07,-4.08990e-07
6.57740e-15,8.00000e+02,1.21470e-05,4.46210e-06,-4.46210e-06
4.93292e-15,8.00000e+02,4.84500e-05,1.48140e-05,-1.48140e-05
3.94652e-15,8.00000e+02,1.15620e-04,3.10820e-05,-3.10820e-05
3.28870e-15,8.00000e+02,2.11360e-04,5.22030e-05,-5.22030e-05
2.81896e-15,8.00000e+02,3.29670e-04,7.73730e-05,-7.73730e-05
2.46655e-15,8.00000e+02,4.63610e-04,1.06130e-04,-1.06130e-04
2.19247e-15,8.00000e+02,6.06630e-04,1.38180e-04,-1.38180e-04
1.97326e-15,8.00000e+02,7.53180e-04,1.73120e-04,-1.73120e-04
9.86614e-16,8.00000e+02,1.48050e-03,2.39570e-04,-2.39570e-04
6.57740e-16,8.00000e+02,2.03740e-03,3.02810e-04,-3.02810e-04
4.93292e-16,8.00000e+02,2.26420e-03,3.22400e-04,-3.22400e-04
3.94652e-16,8.00000e+02,2.32920e-03,3.23180e-04,-3.23180e-04
3.28870e-16,8.00000e+02,2.31730e-03,3.16010e-04,-3.16010e-04
