# Chargino_width_GeV,Chargino_mass_GeV,Atimesepsilon_n_textlay__5,1_sd_,1_sd__1
2.81896e-14,3.00000e+02,2.77480e-10,1.31740e-10,-1.31740e-10
2.46655e-14,3.00000e+02,2.13420e-09,9.83850e-10,-9.83850e-10
2.19247e-14,3.00000e+02,1.02736e-08,4.58180e-09,-4.58180e-09
1.97326e-14,3.00000e+02,3.57420e-08,1.53890e-08,-1.53890e-08
9.86614e-15,3.00000e+02,9.41840e-06,2.67500e-06,-2.67500e-06
6.57740e-15,3.00000e+02,7.17200e-05,1.31610e-05,-1.31610e-05
4.93292e-15,3.00000e+02,2.11360e-04,3.04390e-05,-3.04390e-05
3.94652e-15,3.00000e+02,4.02540e-04,5.20610e-05,-5.20610e-05
3.28870e-15,3.00000e+02,6.10940e-04,7.44660e-05,-7.44660e-05
2.81896e-15,3.00000e+02,8.17240e-04,9.54470e-05,-9.54470e-05
2.46655e-15,3.00000e+02,1.01424e-03,1.15150e-04,-1.15150e-04
2.19247e-15,3.00000e+02,1.19944e-03,1.35260e-04,-1.35260e-04
1.97326e-15,3.00000e+02,1.37158e-03,1.57580e-04,-1.57580e-04
9.86614e-16,3.00000e+02,2.37880e-03,3.72540e-04,-3.72540e-04
6.57740e-16,3.00000e+02,2.77100e-03,3.55920e-04,-3.55920e-04
4.93292e-16,3.00000e+02,2.82740e-03,3.13440e-04,-3.13440e-04
3.94652e-16,3.00000e+02,2.78560e-03,2.76450e-04,-2.76450e-04
3.28870e-16,3.00000e+02,2.71240e-03,2.48250e-04,-2.48250e-04
2.81896e-16,3.00000e+02,2.62720e-03,2.27430e-04,-2.27430e-04
2.46655e-16,3.00000e+02,2.53600e-03,2.12130e-04,-2.12130e-04
2.19247e-16,3.00000e+02,2.44140e-03,2.00770e-04,-2.00770e-04
1.97326e-16,3.00000e+02,2.34500e-03,1.92100e-04,-1.92100e-04
9.86614e-17,3.00000e+02,3.11540e-03,8.53650e-04,-8.53650e-04
6.57740e-17,3.00000e+02,2.00540e-03,4.86270e-04,-4.86270e-04
4.93292e-17,3.00000e+02,1.43456e-03,3.27210e-04,-3.27210e-04
3.94652e-17,3.00000e+02,1.09536e-03,2.39790e-04,-2.39790e-04
3.28870e-17,3.00000e+02,8.74920e-04,1.85960e-04,-1.85960e-04
2.81896e-17,3.00000e+02,7.21700e-04,1.50420e-04,-1.50420e-04
2.46655e-17,3.00000e+02,6.09600e-04,1.25630e-04,-1.25630e-04
2.19247e-17,3.00000e+02,5.24220e-04,1.07530e-04,-1.07530e-04
1.97326e-17,3.00000e+02,4.19320e-04,9.18350e-05,-9.18350e-05
9.86614e-18,3.00000e+02,3.49200e-04,1.51340e-04,-1.51340e-04
6.57740e-18,3.00000e+02,1.72918e-04,7.00220e-05,-7.00220e-05
4.93292e-18,3.00000e+02,1.07304e-04,4.04930e-05,-4.04930e-05
3.94652e-18,3.00000e+02,7.63000e-05,2.65950e-05,-2.65950e-05
3.28870e-18,3.00000e+02,5.94240e-05,1.90550e-05,-1.90550e-05
2.81896e-18,3.00000e+02,4.92360e-05,1.46120e-05,-1.46120e-05
2.46655e-18,3.00000e+02,4.25220e-05,1.18680e-05,-1.18680e-05
2.19247e-18,3.00000e+02,3.77460e-05,1.01200e-05,-1.01200e-05
1.97326e-18,3.00000e+02,3.41220e-05,8.96990e-06,-8.96990e-06
9.86614e-14,4.00000e+02,2.37680e-34,1.18830e-34,-1.18830e-34
6.57740e-14,4.00000e+02,1.36818e-23,6.83540e-24,-6.83540e-24
4.93292e-14,4.00000e+02,2.78020e-18,1.38320e-18,-1.38320e-18
3.94652e-14,4.00000e+02,3.87400e-15,1.90860e-15,-1.90860e-15
3.28870e-14,4.00000e+02,4.56140e-13,2.21260e-13,-2.21260e-13
2.81896e-14,4.00000e+02,1.32402e-11,6.29250e-12,-6.29250e-12
2.46655e-14,4.00000e+02,1.61354e-10,7.48330e-11,-7.48330e-11
2.19247e-14,4.00000e+02,1.10820e-09,4.99860e-10,-4.99860e-10
1.97326e-14,4.00000e+02,5.11500e-09,2.23660e-09,-2.23660e-09
9.86614e-15,4.00000e+02,4.85800e-06,1.33150e-06,-1.33150e-06
6.57740e-15,4.00000e+02,5.82080e-05,1.00620e-05,-1.00620e-05
4.93292e-15,4.00000e+02,2.17260e-04,2.94770e-05,-2.94770e-05
3.94652e-15,4.00000e+02,4.78520e-04,5.74650e-05,-5.74650e-05
3.28870e-15,4.00000e+02,7.98720e-04,8.90320e-05,-8.90320e-05
2.81896e-15,4.00000e+02,1.13760e-03,1.20120e-04,-1.20120e-04
2.46655e-15,4.00000e+02,1.47046e-03,1.48790e-04,-1.48790e-04
2.19247e-15,4.00000e+02,1.78502e-03,1.74840e-04,-1.74840e-04
1.97326e-15,4.00000e+02,2.07600e-03,1.98990e-04,-1.98990e-04
9.86614e-16,4.00000e+02,2.94260e-03,3.57680e-04,-3.57680e-04
6.57740e-16,4.00000e+02,3.95900e-03,3.98520e-04,-3.98520e-04
4.93292e-16,4.00000e+02,4.21460e-03,3.82750e-04,-3.82750e-04
3.94652e-16,4.00000e+02,4.14940e-03,3.51740e-04,-3.51740e-04
3.28870e-16,4.00000e+02,3.97420e-03,3.19430e-04,-3.19430e-04
2.81896e-16,4.00000e+02,3.77400e-03,2.90770e-04,-2.90770e-04
2.46655e-16,4.00000e+02,3.57860e-03,2.67360e-04,-2.67360e-04
2.19247e-16,4.00000e+02,3.39680e-03,2.49240e-04,-2.49240e-04
1.97326e-16,4.00000e+02,3.22920e-03,2.35740e-04,-2.35740e-04
9.86614e-17,4.00000e+02,2.33400e-03,6.60610e-04,-6.60610e-04
6.57740e-17,4.00000e+02,1.63908e-03,4.30510e-04,-4.30510e-04
4.93292e-17,4.00000e+02,1.23740e-03,2.98910e-04,-2.98910e-04
3.94652e-17,4.00000e+02,9.90680e-04,2.21730e-04,-2.21730e-04
3.28870e-17,4.00000e+02,8.25060e-04,1.73800e-04,-1.73800e-04
2.81896e-17,4.00000e+02,7.05400e-04,1.42370e-04,-1.42370e-04
2.46655e-17,4.00000e+02,6.14060e-04,1.20730e-04,-1.20730e-04
2.19247e-17,4.00000e+02,5.41500e-04,1.05110e-04,-1.05110e-04
1.97326e-17,4.00000e+02,4.82200e-04,9.32970e-05,-9.32970e-05
9.86614e-18,4.00000e+02,1.49900e-04,4.98640e-05,-4.98640e-05
6.57740e-18,4.00000e+02,1.40148e-04,4.16970e-05,-4.16970e-05
4.93292e-18,4.00000e+02,1.18522e-04,3.43590e-05,-3.43590e-05
3.94652e-18,4.00000e+02,9.79660e-05,2.82950e-05,-2.82950e-05
3.28870e-18,4.00000e+02,8.10420e-05,2.34550e-05,-2.34550e-05
2.81896e-18,4.00000e+02,6.76080e-05,1.96340e-05,-1.96340e-05
2.46655e-18,4.00000e+02,5.70020e-05,1.66120e-05,-1.66120e-05
2.19247e-18,4.00000e+02,4.85760e-05,1.42020e-05,-1.42020e-05
1.97326e-18,4.00000e+02,4.18160e-05,1.22610e-05,-1.22610e-05
9.86614e-14,5.00000e+02,9.05240e-36,3.83160e-36,-3.83160e-36
6.57740e-14,5.00000e+02,2.20580e-24,9.06410e-25,-9.06410e-25
4.93292e-14,5.00000e+02,9.21260e-19,3.72690e-19,-3.72690e-19
3.94652e-14,5.00000e+02,1.96518e-15,7.87400e-16,-7.87400e-16
3.28870e-14,5.00000e+02,3.04640e-13,1.21270e-13,-1.21270e-13
2.81896e-14,5.00000e+02,1.06580e-11,4.22310e-12,-4.22310e-12
2.46655e-14,5.00000e+02,1.47954e-10,5.84120e-11,-5.84120e-11
2.19247e-14,5.00000e+02,1.11364e-09,4.38320e-10,-4.38320e-10
1.97326e-14,5.00000e+02,5.47740e-09,2.14960e-09,-2.14960e-09
9.86614e-15,5.00000e+02,4.88940e-06,1.78060e-06,-1.78060e-06
6.57740e-15,5.00000e+02,4.12040e-05,1.20130e-05,-1.20130e-05
4.93292e-15,5.00000e+02,1.27060e-04,2.77840e-05,-2.77840e-05
3.94652e-15,5.00000e+02,2.62780e-04,4.50850e-05,-4.50850e-05
3.28870e-15,5.00000e+02,4.36140e-04,6.32440e-05,-6.32440e-05
2.81896e-15,5.00000e+02,6.30640e-04,8.20530e-05,-8.20530e-05
2.46655e-15,5.00000e+02,8.31980e-04,1.01130e-04,-1.01130e-04
2.19247e-15,5.00000e+02,1.03020e-03,1.20220e-04,-1.20220e-04
1.97326e-15,5.00000e+02,1.21924e-03,1.39350e-04,-1.39350e-04
9.86614e-16,5.00000e+02,4.29280e-03,5.93830e-04,-5.93830e-04
6.57740e-16,5.00000e+02,4.75180e-03,5.38840e-04,-5.38840e-04
4.93292e-16,5.00000e+02,4.64380e-03,4.61580e-04,-4.61580e-04
3.94652e-16,5.00000e+02,4.39960e-03,3.95990e-04,-3.95990e-04
3.28870e-16,5.00000e+02,4.13960e-03,3.45350e-04,-3.45350e-04
2.81896e-16,5.00000e+02,3.89340e-03,3.07460e-04,-3.07460e-04
2.46655e-16,5.00000e+02,3.66560e-03,2.79340e-04,-2.79340e-04
2.19247e-16,5.00000e+02,3.45460e-03,2.58280e-04,-2.58280e-04
1.97326e-16,5.00000e+02,3.25840e-03,2.42150e-04,-2.42150e-04
9.86614e-17,5.00000e+02,2.79580e-03,7.77450e-04,-7.77450e-04
6.57740e-17,5.00000e+02,1.87198e-03,4.78710e-04,-4.78710e-04
4.93292e-17,5.00000e+02,1.36790e-03,3.22900e-04,-3.22900e-04
3.94652e-17,5.00000e+02,1.08218e-03,2.35050e-04,-2.35050e-04
3.28870e-17,5.00000e+02,9.12980e-04,1.82400e-04,-1.82400e-04
2.81896e-17,5.00000e+02,8.09560e-04,1.50100e-04,-1.50100e-04
2.46655e-17,5.00000e+02,7.46800e-04,1.30460e-04,-1.30460e-04
2.19247e-17,5.00000e+02,7.13740e-04,1.19210e-04,-1.19210e-04
1.97326e-17,5.00000e+02,6.24500e-04,1.06700e-04,-1.06700e-04
9.86614e-18,5.00000e+02,5.35540e-04,1.33640e-04,-1.33640e-04
6.57740e-18,5.00000e+02,3.63660e-04,7.52400e-05,-7.52400e-05
4.93292e-18,5.00000e+02,2.75480e-04,5.22390e-05,-5.22390e-05
3.94652e-18,5.00000e+02,2.19600e-04,3.99770e-05,-3.99770e-05
3.28870e-18,5.00000e+02,1.80338e-04,3.23400e-05,-3.23400e-05
2.81896e-18,5.00000e+02,1.51134e-04,2.70750e-05,-2.70750e-05
2.46655e-18,5.00000e+02,1.28612e-04,2.31780e-05,-2.31780e-05
2.19247e-18,5.00000e+02,1.10804e-04,2.01510e-05,-2.01510e-05
1.97326e-18,5.00000e+02,9.64540e-05,1.77220e-05,-1.77220e-05
9.86614e-14,6.00000e+02,1.87792e-29,9.38800e-30,-9.38800e-30
6.57740e-14,6.00000e+02,2.79640e-20,1.39480e-20,-1.39480e-20
4.93292e-14,6.00000e+02,9.15620e-16,4.53630e-16,-4.53630e-16
3.94652e-14,6.00000e+02,4.26580e-13,2.09020e-13,-2.09020e-13
3.28870e-14,6.00000e+02,2.41460e-11,1.16630e-11,-1.16630e-11
2.81896e-14,6.00000e+02,4.14100e-10,1.96700e-10,-1.96700e-10
2.46655e-14,6.00000e+02,3.38960e-09,1.58010e-09,-1.58010e-09
2.19247e-14,6.00000e+02,1.70234e-08,7.77340e-09,-7.77340e-09
1.97326e-14,6.00000e+02,6.09340e-08,2.72090e-08,-2.72090e-08
9.86614e-15,6.00000e+02,1.46414e-05,5.07620e-06,-5.07620e-06
6.57740e-15,6.00000e+02,7.87140e-05,2.18430e-05,-2.18430e-05
4.93292e-15,6.00000e+02,1.87666e-04,4.07230e-05,-4.07230e-05
3.94652e-15,6.00000e+02,3.45920e-04,5.73580e-05,-5.73580e-05
3.28870e-15,6.00000e+02,5.57780e-04,7.40280e-05,-7.40280e-05
2.81896e-15,6.00000e+02,8.12900e-04,9.38930e-05,-9.38930e-05
2.46655e-15,6.00000e+02,1.09240e-03,1.17970e-04,-1.17970e-04
2.19247e-15,6.00000e+02,1.37704e-03,1.45480e-04,-1.45480e-04
1.97326e-15,6.00000e+02,1.65158e-03,1.75060e-04,-1.75060e-04
9.86614e-16,6.00000e+02,4.13800e-03,4.55870e-04,-4.55870e-04
6.57740e-16,6.00000e+02,5.74300e-03,5.15980e-04,-5.15980e-04
4.93292e-16,6.00000e+02,6.25520e-03,4.92590e-04,-4.92590e-04
3.94652e-16,6.00000e+02,6.26580e-03,4.50770e-04,-4.50770e-04
3.28870e-16,6.00000e+02,6.06720e-03,4.09050e-04,-4.09050e-04
2.81896e-16,6.00000e+02,5.79060e-03,3.72450e-04,-3.72450e-04
2.46655e-16,6.00000e+02,5.49320e-03,3.41980e-04,-3.41980e-04
2.19247e-16,6.00000e+02,5.19880e-03,3.17360e-04,-3.17360e-04
1.97326e-16,6.00000e+02,4.91720e-03,2.97870e-04,-2.97870e-04
9.86614e-17,6.00000e+02,1.24510e-03,2.64590e-04,-2.64590e-04
6.57740e-17,6.00000e+02,1.43794e-03,2.60810e-04,-2.60810e-04
4.93292e-17,6.00000e+02,1.39450e-03,2.38460e-04,-2.38460e-04
3.94652e-17,6.00000e+02,1.27392e-03,2.11160e-04,-2.11160e-04
3.28870e-17,6.00000e+02,1.14110e-03,1.85150e-04,-1.85150e-04
2.81896e-17,6.00000e+02,1.01846e-03,1.62360e-04,-1.62360e-04
2.46655e-17,6.00000e+02,9.11980e-04,1.43060e-04,-1.43060e-04
2.19247e-17,6.00000e+02,8.21600e-04,1.26960e-04,-1.26960e-04
1.97326e-17,6.00000e+02,7.45300e-04,1.13620e-04,-1.13620e-04
9.86614e-18,6.00000e+02,1.89524e-04,8.89010e-05,-8.89010e-05
6.57740e-18,6.00000e+02,1.20622e-04,4.98690e-05,-4.98690e-05
4.93292e-18,6.00000e+02,9.54500e-05,3.25360e-05,-3.25360e-05
3.94652e-18,6.00000e+02,8.41920e-05,2.43960e-05,-2.43960e-05
3.28870e-18,6.00000e+02,7.71580e-05,2.04000e-05,-2.04000e-05
2.81896e-18,6.00000e+02,7.14220e-05,1.81920e-05,-1.81920e-05
2.46655e-18,6.00000e+02,6.61800e-05,1.67120e-05,-1.67120e-05
2.19247e-18,6.00000e+02,6.12580e-05,1.55320e-05,-1.55320e-05
1.97326e-18,6.00000e+02,5.66500e-05,1.44920e-05,-1.44920e-05
9.86614e-14,7.00000e+02,6.47260e-36,2.54360e-36,-2.54360e-36
6.57740e-14,7.00000e+02,1.80864e-24,6.79520e-25,-6.79520e-25
4.93292e-14,7.00000e+02,8.12820e-19,2.99280e-19,-2.99280e-19
3.94652e-14,7.00000e+02,1.81524e-15,6.61020e-16,-6.61020e-16
3.28870e-14,7.00000e+02,2.90600e-13,1.05020e-13,-1.05020e-13
2.81896e-14,7.00000e+02,1.04252e-11,3.74210e-12,-3.74210e-12
2.46655e-14,7.00000e+02,1.47914e-10,5.26830e-11,-5.26830e-11
2.19247e-14,7.00000e+02,1.13656e-09,4.00940e-10,-4.00940e-10
1.97326e-14,7.00000e+02,5.70740e-09,1.98930e-09,-1.98930e-09
9.86614e-15,7.00000e+02,6.42680e-06,1.78800e-06,-1.78800e-06
6.57740e-15,7.00000e+02,6.08280e-05,1.33510e-05,-1.33510e-05
4.93292e-15,7.00000e+02,1.81000e-04,3.36750e-05,-3.36750e-05
3.94652e-15,7.00000e+02,3.41160e-04,5.63640e-05,-5.63640e-05
3.28870e-15,7.00000e+02,5.16940e-04,7.74630e-05,-7.74630e-05
2.81896e-15,7.00000e+02,6.97920e-04,9.60370e-05,-9.60370e-05
2.46655e-15,7.00000e+02,8.81480e-04,1.13250e-04,-1.13250e-04
2.19247e-15,7.00000e+02,1.06658e-03,1.31270e-04,-1.31270e-04
1.97326e-15,7.00000e+02,1.25126e-03,1.52130e-04,-1.52130e-04
9.86614e-16,7.00000e+02,2.33980e-03,4.97470e-04,-4.97470e-04
6.57740e-16,7.00000e+02,3.30740e-03,5.40010e-04,-5.40010e-04
4.93292e-16,7.00000e+02,3.79100e-03,5.11840e-04,-5.11840e-04
3.94652e-16,7.00000e+02,3.98840e-03,4.75820e-04,-4.75820e-04
3.28870e-16,7.00000e+02,4.01360e-03,4.42980e-04,-4.42980e-04
2.81896e-16,7.00000e+02,3.93640e-03,4.14430e-04,-4.14430e-04
2.46655e-16,7.00000e+02,3.80020e-03,3.89580e-04,-3.89580e-04
2.19247e-16,7.00000e+02,3.63200e-03,3.67620e-04,-3.67620e-04
1.97326e-16,7.00000e+02,3.44900e-03,3.47840e-04,-3.47840e-04
9.86614e-17,7.00000e+02,1.58452e-03,3.75130e-04,-3.75130e-04
6.57740e-17,7.00000e+02,1.35142e-03,2.74250e-04,-2.74250e-04
4.93292e-17,7.00000e+02,1.16462e-03,2.20420e-04,-2.20420e-04
3.94652e-17,7.00000e+02,1.02510e-03,1.82870e-04,-1.82870e-04
3.28870e-17,7.00000e+02,9.21160e-04,1.55720e-04,-1.55720e-04
2.81896e-17,7.00000e+02,8.40260e-04,1.36280e-04,-1.36280e-04
2.46655e-17,7.00000e+02,7.73900e-04,1.22350e-04,-1.22350e-04
2.19247e-17,7.00000e+02,7.17080e-04,1.12150e-04,-1.12150e-04
1.97326e-17,7.00000e+02,6.66980e-04,1.04340e-04,-1.04340e-04
9.86614e-18,7.00000e+02,2.80120e-04,9.84840e-05,-9.84840e-05
6.57740e-18,7.00000e+02,2.25140e-04,5.97410e-05,-5.97410e-05
4.93292e-18,7.00000e+02,1.87446e-04,4.34630e-05,-4.34630e-05
3.94652e-18,7.00000e+02,1.56938e-04,3.44650e-05,-3.44650e-05
3.28870e-18,7.00000e+02,1.32164e-04,2.84360e-05,-2.84360e-05
2.81896e-18,7.00000e+02,1.12170e-04,2.39750e-05,-2.39750e-05
2.46655e-18,7.00000e+02,9.60260e-05,2.05080e-05,-2.05080e-05
2.19247e-18,7.00000e+02,8.29240e-05,1.77390e-05,-1.77390e-05
1.97326e-18,7.00000e+02,7.22060e-05,1.54880e-05,-1.54880e-05
9.86614e-14,8.00000e+02,4.20920e-45,1.88720e-45,-1.88720e-45
6.57740e-14,8.00000e+02,1.65508e-30,7.13220e-31,-7.13220e-31
4.93292e-14,8.00000e+02,2.79100e-23,1.17300e-23,-1.17300e-23
3.94652e-14,8.00000e+02,5.50260e-19,2.26800e-19,-2.26800e-19
3.28870e-14,8.00000e+02,3.77720e-16,1.52890e-16,-1.52890e-16
2.81896e-14,8.00000e+02,3.84720e-14,1.52880e-14,-1.52880e-14
2.46655e-14,8.00000e+02,1.19712e-12,4.66680e-13,-4.66680e-13
2.19247e-14,8.00000e+02,1.69710e-11,6.48470e-12,-6.48470e-12
1.97326e-14,8.00000e+02,1.39184e-10,5.20930e-11,-5.20930e-11
9.86614e-15,8.00000e+02,1.36018e-06,4.08160e-07,-4.08160e-07
6.57740e-15,8.00000e+02,2.49820e-05,6.03030e-06,-6.03030e-06
4.93292e-15,8.00000e+02,1.03384e-04,2.06330e-05,-2.06330e-05
3.94652e-15,8.00000e+02,2.38660e-04,4.09440e-05,-4.09440e-05
3.28870e-15,8.00000e+02,4.11860e-04,6.29770e-05,-6.29770e-05
2.81896e-15,8.00000e+02,6.03640e-04,8.44660e-05,-8.44660e-05
2.46655e-15,8.00000e+02,8.04320e-04,1.04690e-04,-1.04690e-04
2.19247e-15,8.00000e+02,1.01476e-03,1.24610e-04,-1.24610e-04
1.97326e-15,8.00000e+02,1.24270e-03,1.47970e-04,-1.47970e-04
9.86614e-16,8.00000e+02,2.22580e-03,2.80810e-04,-2.80810e-04
6.57740e-16,8.00000e+02,3.53340e-03,3.40950e-04,-3.40950e-04
4.93292e-16,8.00000e+02,4.22540e-03,3.53220e-04,-3.53220e-04
3.94652e-16,8.00000e+02,4.55320e-03,3.45400e-04,-3.45400e-04
3.28870e-16,8.00000e+02,4.69020e-03,3.31060e-04,-3.31060e-04
